cell,stem,is_fatal,n_severe,n_warning,is_open09_signature,severe_class
austin_centre,relation_13781131,False,0,144,False,
austin_centre,relation_7480583,False,0,205,False,
austin_centre,way_1008727466,False,0,25,False,
austin_centre,way_1008727467,False,0,25,False,
austin_centre,way_1008727468,False,0,27,False,
austin_centre,way_1008727469,False,0,25,False,
austin_centre,way_1008727470,False,0,25,False,
austin_centre,way_1020753276,False,0,28,False,
austin_centre,way_1020754973,False,0,29,False,
austin_centre,way_1020754974,False,0,60,False,
austin_centre,way_1020979628,False,0,25,False,
austin_centre,way_1020979629,False,0,25,False,
austin_centre,way_1020979630,False,0,29,False,
austin_centre,way_1021167043,False,0,25,False,
austin_centre,way_1021167044,False,0,26,False,
austin_centre,way_1021167045,False,0,25,False,
austin_centre,way_1022725553,False,0,25,False,
austin_centre,way_1025013853,False,0,475,False,
austin_centre,way_1029943785,False,0,28,False,
austin_centre,way_1029943786,False,0,35,False,
austin_centre,way_1032979883,False,0,30,False,
austin_centre,way_1034698229,False,0,25,False,
austin_centre,way_1034702476,False,0,25,False,
austin_centre,way_1039387743,False,0,27,False,
austin_centre,way_1039387744,False,0,26,False,
austin_centre,way_1039387745,False,0,28,False,
austin_centre,way_1039387746,False,0,27,False,
austin_centre,way_1039387747,False,0,25,False,
austin_centre,way_1039387750,False,0,26,False,
austin_centre,way_1039387756,False,0,25,False,
austin_centre,way_1039387757,False,0,25,False,
austin_centre,way_1039387764,False,0,26,False,
austin_centre,way_1051117928,False,0,30,False,
austin_centre,way_1120921408,False,0,171,False,
austin_centre,way_112834453,False,0,131,False,
austin_centre,way_112834456,False,0,28,False,
austin_centre,way_112834472,False,0,87,False,
austin_centre,way_112834493,False,0,85,False,
austin_centre,way_112834500,False,0,97,False,
austin_centre,way_112834509,False,0,29,False,
austin_centre,way_112836380,False,0,27,False,
austin_centre,way_112836382,False,0,29,False,
austin_centre,way_112836384,False,0,25,False,
austin_centre,way_112836385,False,0,27,False,
austin_centre,way_112836386,False,0,29,False,
austin_centre,way_1134169120,False,0,27,False,
austin_centre,way_1134169121,False,0,25,False,
austin_centre,way_1134169122,False,0,27,False,
austin_centre,way_1134169124,False,0,25,False,
austin_centre,way_1135532954,False,0,29,False,
austin_centre,way_1213502014,False,0,26,False,
austin_centre,way_1213502015,False,0,26,False,
austin_centre,way_1213502016,False,0,28,False,
austin_centre,way_1213502017,False,0,26,False,
austin_centre,way_1213502018,False,0,29,False,
austin_centre,way_1239928162,False,0,28,False,
austin_centre,way_1239928163,False,0,27,False,
austin_centre,way_1243589069,False,0,28,False,
austin_centre,way_1243589070,False,0,25,False,
austin_centre,way_1243589071,False,0,25,False,
austin_centre,way_1243589072,False,0,27,False,
austin_centre,way_1243589074,False,0,25,False,
austin_centre,way_1243589077,False,0,26,False,
austin_centre,way_1311610010,False,0,25,False,
austin_centre,way_1311610011,False,0,27,False,
austin_centre,way_1311610012,False,0,28,False,
austin_centre,way_1317011702,False,0,27,False,
austin_centre,way_134807224,False,0,84,False,
austin_centre,way_134807225,False,0,263,False,
austin_centre,way_134807226,False,0,130,False,
austin_centre,way_134807227,False,0,165,False,
austin_centre,way_134807228,False,0,27,False,
austin_centre,way_134807229,False,0,28,False,
austin_centre,way_134807252,False,0,142,False,
austin_centre,way_134807256,False,0,47,False,
austin_centre,way_134807260,False,0,46,False,
austin_centre,way_134807269,False,0,132,False,
austin_centre,way_135049613,False,0,27,False,
austin_centre,way_135049616,False,0,27,False,
austin_centre,way_135049618,False,0,25,False,
austin_centre,way_135049619,False,0,27,False,
austin_centre,way_135049620,False,0,29,False,
austin_centre,way_135049621,False,0,27,False,
austin_centre,way_135049622,False,0,25,False,
austin_centre,way_135049626,False,0,27,False,
austin_centre,way_1350740813,False,0,25,False,
austin_centre,way_1350740814,False,0,25,False,
austin_centre,way_1350740815,False,0,25,False,
austin_centre,way_1350740816,False,0,26,False,
austin_centre,way_1350740817,False,0,25,False,
austin_centre,way_1350777574,False,0,25,False,
austin_centre,way_1352736089,False,0,25,False,
austin_centre,way_1444415151,False,0,25,False,
austin_centre,way_1507317989,False,0,28,False,
austin_centre,way_1507317990,False,0,27,False,
austin_centre,way_1507538789,False,0,27,False,
austin_centre,way_1507538790,False,0,27,False,
austin_centre,way_1507538791,False,0,26,False,
austin_centre,way_1519744798,False,0,25,False,
austin_centre,way_183289651,False,0,470,False,
austin_centre,way_183289652,False,0,106,False,
austin_centre,way_204413180,False,0,194,False,
austin_centre,way_204413181,False,0,196,False,
austin_centre,way_206163832,False,0,124,False,
austin_centre,way_206163833,False,0,29,False,
austin_centre,way_206165495,False,0,89,False,
austin_centre,way_224057337,False,0,30,False,
austin_centre,way_231123149,False,0,145,False,
austin_centre,way_231123152,False,0,108,False,
austin_centre,way_231123153,False,0,27,False,
austin_centre,way_231123155,False,0,28,False,
austin_centre,way_231123157,False,0,26,False,
austin_centre,way_231123159,False,0,28,False,
austin_centre,way_231123161,False,0,25,False,
austin_centre,way_231125471,False,0,27,False,
austin_centre,way_231125474,False,0,168,False,
austin_centre,way_231125475,False,0,29,False,
austin_centre,way_231125476,False,0,121,False,
austin_centre,way_313180848,False,0,96,False,
austin_centre,way_313180849,False,0,380,False,
austin_centre,way_313917989,False,0,156,False,
austin_centre,way_328520419,False,0,26,False,
austin_centre,way_328520420,False,0,26,False,
austin_centre,way_328520421,False,0,26,False,
austin_centre,way_328520422,False,0,26,False,
austin_centre,way_328520424,False,0,27,False,
austin_centre,way_328520425,False,0,25,False,
austin_centre,way_328520426,False,0,26,False,
austin_centre,way_328520427,False,0,28,False,
austin_centre,way_328520428,False,0,28,False,
austin_centre,way_328526438,False,0,50,False,
austin_centre,way_328526439,False,0,25,False,
austin_centre,way_328526440,False,0,118,False,
austin_centre,way_328526441,False,0,29,False,
austin_centre,way_328526442,False,0,27,False,
austin_centre,way_328526443,False,0,26,False,
austin_centre,way_328526444,False,0,28,False,
austin_centre,way_328526445,False,0,30,False,
austin_centre,way_328526446,False,0,25,False,
austin_centre,way_328526447,False,0,28,False,
austin_centre,way_328526448,False,0,27,False,
austin_centre,way_328526449,False,0,27,False,
austin_centre,way_328526450,False,0,27,False,
austin_centre,way_328526451,False,0,27,False,
austin_centre,way_328526452,False,0,25,False,
austin_centre,way_328526453,False,0,29,False,
austin_centre,way_328526454,False,0,85,False,
austin_centre,way_328526455,False,0,27,False,
austin_centre,way_328529688,False,0,28,False,
austin_centre,way_328529689,False,0,28,False,
austin_centre,way_328529690,False,0,25,False,
austin_centre,way_328529693,False,0,28,False,
austin_centre,way_328529696,False,0,27,False,
austin_centre,way_328529698,False,0,28,False,
austin_centre,way_328529699,False,0,26,False,
austin_centre,way_328529700,False,0,28,False,
austin_centre,way_328529701,False,0,26,False,
austin_centre,way_328529702,False,0,30,False,
austin_centre,way_328529704,False,0,28,False,
austin_centre,way_328529706,False,0,26,False,
austin_centre,way_328529708,False,0,27,False,
austin_centre,way_328529709,False,0,27,False,
austin_centre,way_328529710,False,0,27,False,
austin_centre,way_328529714,False,0,28,False,
austin_centre,way_328535175,False,0,26,False,
austin_centre,way_328535176,False,0,27,False,
austin_centre,way_328535177,False,0,25,False,
austin_centre,way_328535178,False,0,27,False,
austin_centre,way_328535179,False,0,28,False,
austin_centre,way_328535180,False,0,28,False,
austin_centre,way_328535181,False,0,26,False,
austin_centre,way_328535182,False,0,26,False,
austin_centre,way_328535183,False,0,31,False,
austin_centre,way_328605829,False,0,27,False,
austin_centre,way_328605831,False,0,25,False,
austin_centre,way_328605839,False,0,28,False,
austin_centre,way_328605855,False,0,25,False,
austin_centre,way_328605869,False,0,32,False,
austin_centre,way_328607254,False,0,26,False,
austin_centre,way_328607257,False,0,25,False,
austin_centre,way_328607258,False,0,29,False,
austin_centre,way_328607260,False,0,25,False,
austin_centre,way_328607262,False,0,28,False,
austin_centre,way_328607264,False,0,28,False,
austin_centre,way_328607265,False,0,29,False,
austin_centre,way_328607266,False,0,27,False,
austin_centre,way_328607268,False,0,29,False,
austin_centre,way_328607272,False,0,27,False,
austin_centre,way_328607273,False,0,34,False,
austin_centre,way_328607274,False,0,27,False,
austin_centre,way_328607275,False,0,31,False,
austin_centre,way_328607277,False,0,29,False,
austin_centre,way_328607278,False,0,29,False,
austin_centre,way_328607279,False,0,25,False,
austin_centre,way_328607282,False,0,31,False,
austin_centre,way_328607283,False,0,31,False,
austin_centre,way_328622249,False,0,26,False,
austin_centre,way_328622250,False,0,26,False,
austin_centre,way_328622251,False,0,32,False,
austin_centre,way_328622252,False,0,26,False,
austin_centre,way_328622253,False,0,26,False,
austin_centre,way_328622254,False,0,28,False,
austin_centre,way_328622255,False,0,26,False,
austin_centre,way_328622256,False,0,26,False,
austin_centre,way_328622257,False,0,28,False,
austin_centre,way_328622258,False,0,26,False,
austin_centre,way_328622259,False,0,28,False,
austin_centre,way_328622260,False,0,26,False,
austin_centre,way_328622261,False,0,28,False,
austin_centre,way_328622262,False,0,30,False,
austin_centre,way_328622263,False,0,26,False,
austin_centre,way_328622264,False,0,27,False,
austin_centre,way_328622265,False,0,28,False,
austin_centre,way_328622267,False,0,28,False,
austin_centre,way_328622268,False,0,30,False,
austin_centre,way_328622269,False,0,26,False,
austin_centre,way_328622270,False,0,26,False,
austin_centre,way_328622271,False,0,26,False,
austin_centre,way_328622272,False,0,28,False,
austin_centre,way_328631273,False,0,25,False,
austin_centre,way_328631274,False,0,27,False,
austin_centre,way_328631275,False,0,27,False,
austin_centre,way_328631276,False,0,26,False,
austin_centre,way_328631277,False,0,29,False,
austin_centre,way_328631279,False,0,169,False,
austin_centre,way_328631281,False,0,27,False,
austin_centre,way_328631283,False,0,28,False,
austin_centre,way_328631284,False,0,29,False,
austin_centre,way_328631287,False,0,25,False,
austin_centre,way_328631289,False,0,29,False,
austin_centre,way_328631290,False,0,25,False,
austin_centre,way_328631294,False,0,27,False,
austin_centre,way_328631295,False,0,29,False,
austin_centre,way_328631296,False,0,31,False,
austin_centre,way_328634432,False,0,89,False,
austin_centre,way_328634434,False,0,29,False,
austin_centre,way_328634437,False,0,28,False,
austin_centre,way_328634439,False,0,25,False,
austin_centre,way_328634441,False,0,47,False,
austin_centre,way_328634445,False,0,27,False,
austin_centre,way_328634447,False,0,27,False,
austin_centre,way_328634449,False,0,63,False,
austin_centre,way_328634450,False,0,32,False,
austin_centre,way_328634454,False,0,29,False,
austin_centre,way_328634456,False,0,29,False,
austin_centre,way_328634458,False,0,33,False,
austin_centre,way_328634462,False,0,62,False,
austin_centre,way_328634464,False,0,25,False,
austin_centre,way_328634466,False,0,29,False,
austin_centre,way_328644611,False,0,29,False,
austin_centre,way_328644612,False,0,33,False,
austin_centre,way_328644613,False,0,55,False,
austin_centre,way_328644614,False,0,29,False,
austin_centre,way_328644615,False,0,82,False,
austin_centre,way_328644616,False,0,27,False,
austin_centre,way_328644617,False,0,27,False,
austin_centre,way_328644618,False,0,29,False,
austin_centre,way_328644620,False,0,29,False,
austin_centre,way_328644621,False,0,95,False,
austin_centre,way_328644622,False,0,27,False,
austin_centre,way_328644625,False,0,148,False,
austin_centre,way_328649859,False,0,83,False,
austin_centre,way_328649869,False,0,27,False,
austin_centre,way_328649870,False,0,29,False,
austin_centre,way_328649873,False,0,72,False,
austin_centre,way_328649882,False,0,25,False,
austin_centre,way_328649889,False,0,29,False,
austin_centre,way_328707704,False,0,28,False,
austin_centre,way_328723692,False,0,234,False,
austin_centre,way_328839208,False,0,36,False,
austin_centre,way_368003367,False,0,118,False,
austin_centre,way_37417988,False,0,155,False,
austin_centre,way_37417989,False,0,27,False,
austin_centre,way_37546502,False,0,125,False,
austin_centre,way_379165891,False,0,37,False,
austin_centre,way_379165897,False,0,43,False,
austin_centre,way_379165899,False,0,42,False,
austin_centre,way_379165902,False,0,31,False,
austin_centre,way_379165907,False,0,37,False,
austin_centre,way_379165911,False,0,37,False,
austin_centre,way_379165912,False,0,37,False,
austin_centre,way_379165915,False,0,31,False,
austin_centre,way_379165919,False,0,49,False,
austin_centre,way_379165922,False,0,42,False,
austin_centre,way_379165923,False,0,47,False,
austin_centre,way_379165927,False,0,46,False,
austin_centre,way_379165965,False,0,31,False,
austin_centre,way_379165969,False,0,47,False,
austin_centre,way_379165974,False,0,52,False,
austin_centre,way_379165985,False,0,50,False,
austin_centre,way_379165989,False,0,44,False,
austin_centre,way_379165992,False,0,44,False,
austin_centre,way_379166048,False,0,42,False,
austin_centre,way_379166062,False,0,132,False,
austin_centre,way_379166081,False,0,30,False,
austin_centre,way_379166095,False,0,42,False,
austin_centre,way_379166100,False,0,37,False,
austin_centre,way_379166118,False,0,37,False,
austin_centre,way_379166122,False,0,40,False,
austin_centre,way_379166126,False,0,40,False,
austin_centre,way_379166131,False,0,45,False,
austin_centre,way_379166134,False,0,47,False,
austin_centre,way_379166138,False,0,31,False,
austin_centre,way_379166139,False,0,31,False,
austin_centre,way_379166145,False,0,28,False,
austin_centre,way_379166156,False,0,28,False,
austin_centre,way_379166180,False,0,28,False,
austin_centre,way_379166187,False,0,26,False,
austin_centre,way_379166196,False,0,25,False,
austin_centre,way_379166198,False,0,40,False,
austin_centre,way_379166200,False,0,42,False,
austin_centre,way_379166215,False,0,28,False,
austin_centre,way_379166225,False,0,25,False,
austin_centre,way_379166230,False,0,80,False,
austin_centre,way_379166236,False,0,28,False,
austin_centre,way_379166244,False,0,28,False,
austin_centre,way_379166251,False,0,31,False,
austin_centre,way_379166271,False,0,95,False,
austin_centre,way_379166273,False,0,44,False,
austin_centre,way_379166276,False,0,43,False,
austin_centre,way_379166277,False,0,30,False,
austin_centre,way_379166282,False,0,25,False,
austin_centre,way_379166283,False,0,28,False,
austin_centre,way_379166285,False,0,28,False,
austin_centre,way_379166300,False,0,42,False,
austin_centre,way_379166308,False,0,31,False,
austin_centre,way_42806788,False,0,29,False,
austin_centre,way_42806812,False,0,100,False,
austin_centre,way_448210521,False,0,239,False,
austin_centre,way_516267897,False,0,87,False,
austin_centre,way_516276237,False,0,163,False,
austin_centre,way_516278443,False,0,239,False,
austin_centre,way_516278491,False,0,365,False,
austin_centre,way_516282869,False,0,293,False,
austin_centre,way_516282872,False,0,29,False,
austin_centre,way_516282875,False,0,120,False,
austin_centre,way_516282876,False,0,27,False,
austin_centre,way_516285440,False,0,27,False,
austin_centre,way_516285444,False,0,30,False,
austin_centre,way_516285445,False,0,28,False,
austin_centre,way_516285449,False,0,29,False,
austin_centre,way_516286382,False,0,204,False,
austin_centre,way_516286383,False,0,27,False,
austin_centre,way_516286384,False,0,27,False,
austin_centre,way_516286385,False,0,295,False,
austin_centre,way_516286386,False,0,27,False,
austin_centre,way_516286387,False,0,25,False,
austin_centre,way_516286388,False,0,27,False,
austin_centre,way_516289338,False,0,28,False,
austin_centre,way_52143469,False,0,46,False,
austin_centre,way_55932516,False,0,163,False,
austin_centre,way_55932517,False,0,30,False,
austin_centre,way_55932518,False,0,27,False,
austin_centre,way_55932520,False,0,202,False,
austin_centre,way_55932522,False,0,29,False,
austin_centre,way_55932526,False,0,108,False,
austin_centre,way_55932527,False,0,29,False,
austin_centre,way_55932528,False,0,27,False,
austin_centre,way_55932530,False,0,27,False,
austin_centre,way_55932532,False,0,166,False,
austin_centre,way_55932533,False,0,27,False,
austin_centre,way_55932534,False,0,195,False,
austin_centre,way_584933755,False,0,29,False,
austin_centre,way_724582090,False,0,26,False,
austin_centre,way_772280775,False,0,28,False,
austin_centre,way_772281126,False,0,28,False,
austin_centre,way_785725910,False,0,88,False,
austin_centre,way_849984849,False,0,25,False,
austin_centre,way_850669088,False,0,160,False,
austin_centre,way_894064635,False,0,94,False,
austin_centre,way_903084328,False,0,94,False,
austin_centre,way_923358549,False,0,27,False,
austin_centre,way_923358550,False,0,493,False,
austin_centre,way_927242882,False,0,28,False,
austin_centre,way_929863362,False,0,25,False,
austin_centre,way_929864020,False,0,29,False,
austin_centre,way_929865592,False,0,27,False,
austin_centre,way_929944788,False,0,27,False,
austin_centre,way_957405851,False,0,96,False,
austin_centre,way_957405852,False,0,118,False,
austin_centre,way_957405853,False,0,134,False,
austin_centre,way_967757079,False,0,61,False,
austin_centre,way_967757080,False,0,30,False,
austin_centre,way_972423381,False,0,25,False,
austin_centre,way_972654803,False,0,217,False,
austin_centre,way_99256718,False,0,170,False,
austin_centre,way_99256722,False,0,28,False,
austin_centre,way_99256729,False,0,29,False,
austin_centre,way_99256740,False,0,39,False,
austin_centre,way_99256744,False,0,34,False,
austin_centre,way_99256745,False,0,105,False,
austin_centre,way_99259744,False,0,27,False,
austin_centre,way_99259755,False,0,57,False,
austin_centre,way_99259757,False,0,27,False,
austin_centre,way_99259768,False,0,28,False,
austin_centre,way_99725026,False,0,106,False,
austin_centre,way_99725028,False,0,28,False,
austin_centre,way_99725029,False,0,29,False,
austin_centre,way_99725033,False,0,44,False,
austin_centre,way_99725034,False,0,64,False,
austin_centre,way_99725035,False,0,82,False,
austin_centre,way_99725036,False,0,27,False,
austin_centre,way_99868603,False,0,76,False,
austin_centre,way_99868604,False,0,25,False,
austin_centre,way_99868608,False,0,29,False,
austin_centre,way_99868609,False,0,37,False,
austin_centre,way_99868613,False,0,30,False,
austin_centre,way_99868622,False,0,72,False,
austin_centre,way_99868625,False,0,165,False,
austin_centre,way_99868637,False,0,27,False,
austin_centre,way_99868645,False,0,91,False,
austin_centre,way_99868651,False,0,26,False,
austin_centre,way_99868670,False,0,59,False,
austin_rural,relation_19829553,False,0,27,False,
austin_rural,way_1004578731,False,0,27,False,
austin_rural,way_1004591178,False,0,27,False,
austin_rural,way_1004591179,False,0,27,False,
austin_rural,way_1004593673,False,0,27,False,
austin_rural,way_1004593674,False,0,27,False,
austin_rural,way_1004593675,False,0,26,False,
austin_rural,way_1004593676,False,0,27,False,
austin_rural,way_1004593677,False,0,25,False,
austin_rural,way_1004593678,False,0,25,False,
austin_rural,way_1004593679,False,0,27,False,
austin_rural,way_1004593681,False,0,27,False,
austin_rural,way_1004598203,False,0,25,False,
austin_rural,way_1004598204,False,0,27,False,
austin_rural,way_1004598206,False,0,27,False,
austin_rural,way_1005410328,False,0,27,False,
austin_rural,way_1005410330,False,0,27,False,
austin_rural,way_1005410331,False,0,27,False,
austin_rural,way_1005410332,False,0,27,False,
austin_rural,way_1005410334,False,0,27,False,
austin_rural,way_1005410335,False,0,27,False,
austin_rural,way_1005410336,False,0,27,False,
austin_rural,way_1005410337,False,0,27,False,
austin_rural,way_1005410338,False,0,27,False,
austin_rural,way_1005410339,False,0,27,False,
austin_rural,way_1005410340,False,0,27,False,
austin_rural,way_1005410341,False,0,27,False,
austin_rural,way_1005410342,False,0,27,False,
austin_rural,way_1005416619,False,0,29,False,
austin_rural,way_1005416620,False,0,27,False,
austin_rural,way_1005416621,False,0,27,False,
austin_rural,way_1005416622,False,0,27,False,
austin_rural,way_1005416624,False,0,27,False,
austin_rural,way_1005416625,False,0,27,False,
austin_rural,way_1005416626,False,0,27,False,
austin_rural,way_1005416627,False,0,27,False,
austin_rural,way_1005416628,False,0,27,False,
austin_rural,way_1005416629,False,0,25,False,
austin_rural,way_1005416630,False,0,27,False,
austin_rural,way_1005416631,False,0,27,False,
austin_rural,way_1005416632,False,0,27,False,
austin_rural,way_1005416633,False,0,27,False,
austin_rural,way_1005416635,False,0,27,False,
austin_rural,way_1005416636,False,0,27,False,
austin_rural,way_1005416637,False,0,25,False,
austin_rural,way_1005416638,False,0,27,False,
austin_rural,way_1005423348,False,0,27,False,
austin_rural,way_103754349,False,0,27,False,
austin_rural,way_103754357,False,0,27,False,
austin_rural,way_103754360,False,0,27,False,
austin_rural,way_103754366,False,0,27,False,
austin_rural,way_103754368,False,0,25,False,
austin_rural,way_103754377,False,0,27,False,
austin_rural,way_1118686530,False,0,27,False,
austin_rural,way_1118686531,False,0,25,False,
austin_rural,way_1149983561,False,0,27,False,
austin_rural,way_1165379859,False,0,25,False,
austin_rural,way_1165379860,False,0,27,False,
austin_rural,way_1165379861,False,0,28,False,
austin_rural,way_1165379862,False,0,26,False,
austin_rural,way_1165379863,False,0,26,False,
austin_rural,way_1165379864,False,0,26,False,
austin_rural,way_1165379865,False,0,25,False,
austin_rural,way_1165379866,False,0,25,False,
austin_rural,way_1165379867,False,0,25,False,
austin_rural,way_1165379868,False,0,27,False,
austin_rural,way_1196398431,False,0,27,False,
austin_rural,way_1215096293,False,0,27,False,
austin_rural,way_1215099162,False,0,25,False,
austin_rural,way_1215099163,False,0,25,False,
austin_rural,way_1215099164,False,0,25,False,
austin_rural,way_1215099165,False,0,25,False,
austin_rural,way_1215099166,False,0,25,False,
austin_rural,way_1215099167,False,0,25,False,
austin_rural,way_1215099168,False,0,27,False,
austin_rural,way_1215099169,False,0,27,False,
austin_rural,way_1215099170,False,0,25,False,
austin_rural,way_1215099171,False,0,25,False,
austin_rural,way_1215099172,False,0,27,False,
austin_rural,way_1215099173,False,0,25,False,
austin_rural,way_1215099260,False,0,27,False,
austin_rural,way_1215372275,False,0,27,False,
austin_rural,way_1215372276,False,0,27,False,
austin_rural,way_1215372277,False,0,29,False,
austin_rural,way_1215375437,False,0,27,False,
austin_rural,way_1215375438,False,0,27,False,
austin_rural,way_1215375439,False,0,27,False,
austin_rural,way_1215375440,False,0,25,False,
austin_rural,way_1215375441,False,0,25,False,
austin_rural,way_1215375442,False,0,27,False,
austin_rural,way_1215375443,False,0,27,False,
austin_rural,way_1313606713,False,0,25,False,
austin_rural,way_1313606714,False,0,27,False,
austin_rural,way_134588720,False,0,27,False,
austin_rural,way_1450168120,False,0,27,False,
austin_rural,way_1450168670,False,0,25,False,
austin_rural,way_1450169422,False,0,27,False,
austin_rural,way_1450169423,False,0,27,False,
austin_rural,way_1450169424,False,0,27,False,
austin_rural,way_1450169425,False,0,27,False,
austin_rural,way_1450169426,False,0,27,False,
austin_rural,way_1450169427,False,0,27,False,
austin_rural,way_1450169428,False,0,27,False,
austin_rural,way_1450169429,False,0,27,False,
austin_rural,way_1450169430,False,0,27,False,
austin_rural,way_1450169431,False,0,27,False,
austin_rural,way_1450171437,False,0,27,False,
austin_rural,way_1450171439,False,0,27,False,
austin_rural,way_1450171440,False,0,27,False,
austin_rural,way_1450171441,False,0,27,False,
austin_rural,way_1450171442,False,0,27,False,
austin_rural,way_1450171645,False,0,27,False,
austin_rural,way_1450171647,False,0,27,False,
austin_rural,way_1480414316,False,0,27,False,
austin_rural,way_1480414317,False,0,25,False,
austin_rural,way_1480414318,False,0,25,False,
austin_rural,way_1480414319,False,0,25,False,
austin_rural,way_1480414320,False,0,25,False,
austin_rural,way_1480414321,False,0,27,False,
austin_rural,way_1480414322,False,0,27,False,
austin_rural,way_1480414323,False,0,27,False,
austin_rural,way_1480414324,False,0,25,False,
austin_rural,way_1480414325,False,0,25,False,
austin_rural,way_1480414326,False,0,25,False,
austin_rural,way_1480414327,False,0,27,False,
austin_rural,way_1480414328,False,0,25,False,
austin_rural,way_1480414329,False,0,27,False,
austin_rural,way_1480414330,False,0,27,False,
austin_rural,way_1480414331,False,0,27,False,
austin_rural,way_1480414332,False,0,25,False,
austin_rural,way_1480414333,False,0,27,False,
austin_rural,way_1480414334,False,0,25,False,
austin_rural,way_1480414335,False,0,27,False,
austin_rural,way_1480414336,False,0,25,False,
austin_rural,way_1480414337,False,0,25,False,
austin_rural,way_1480414338,False,0,27,False,
austin_rural,way_1480414339,False,0,27,False,
austin_rural,way_1480414345,False,0,25,False,
austin_rural,way_1480414346,False,0,25,False,
austin_rural,way_1480414347,False,0,27,False,
austin_rural,way_1480414349,False,0,25,False,
austin_rural,way_1480414350,False,0,27,False,
austin_rural,way_1480414351,False,0,25,False,
austin_rural,way_1480414352,False,0,27,False,
austin_rural,way_1480414353,False,0,25,False,
austin_rural,way_1480414354,False,0,25,False,
austin_rural,way_1480414355,False,0,27,False,
austin_rural,way_1480414356,False,0,25,False,
austin_rural,way_1480414357,False,0,27,False,
austin_rural,way_1480414358,False,0,25,False,
austin_rural,way_1480414359,False,0,27,False,
austin_rural,way_1480414360,False,0,27,False,
austin_rural,way_1480414361,False,0,25,False,
austin_rural,way_1480414362,False,0,25,False,
austin_rural,way_1480414363,False,0,25,False,
austin_rural,way_1480414364,False,0,27,False,
austin_rural,way_1480414365,False,0,27,False,
austin_rural,way_1480414366,False,0,27,False,
austin_rural,way_1480414367,False,0,27,False,
austin_rural,way_1480414368,False,0,27,False,
austin_rural,way_1480414369,False,0,27,False,
austin_rural,way_1480414370,False,0,25,False,
austin_rural,way_1480414371,False,0,27,False,
austin_rural,way_1480414372,False,0,25,False,
austin_rural,way_1480414373,False,0,25,False,
austin_rural,way_1480414374,False,0,27,False,
austin_rural,way_1480414375,False,0,25,False,
austin_rural,way_1480414376,False,0,25,False,
austin_rural,way_1480414377,False,0,27,False,
austin_rural,way_1480414378,False,0,25,False,
austin_rural,way_1480414379,False,0,25,False,
austin_rural,way_1480414380,False,0,27,False,
austin_rural,way_1480414381,False,0,25,False,
austin_rural,way_1480414382,False,0,27,False,
austin_rural,way_1495070684,False,0,27,False,
austin_rural,way_1509648448,False,0,27,False,
austin_rural,way_257190274,False,0,27,False,
austin_rural,way_363502606,False,0,27,False,
austin_rural,way_363505488,False,0,27,False,
austin_rural,way_363505653,False,0,25,False,
austin_rural,way_388778857,False,0,27,False,
austin_rural,way_388778858,False,0,27,False,
austin_rural,way_446233794,False,0,27,False,
austin_rural,way_478283783,False,0,26,False,
austin_rural,way_565214396,False,0,27,False,
austin_rural,way_585522081,False,0,27,False,
austin_rural,way_585522082,False,0,27,False,
austin_rural,way_690550775,False,0,26,False,
austin_rural,way_690550776,False,0,27,False,
austin_rural,way_690550777,False,0,27,False,
austin_rural,way_690550778,False,0,27,False,
austin_rural,way_690550780,False,0,27,False,
austin_rural,way_74457832,False,0,27,False,
austin_rural,way_74457834,False,0,27,False,
austin_rural,way_74457835,False,0,26,False,
austin_rural,way_74457836,False,0,25,False,
austin_rural,way_74457837,False,0,27,False,
austin_rural,way_761866460,False,0,27,False,
austin_rural,way_761866461,False,0,25,False,
austin_rural,way_761866462,False,0,26,False,
austin_rural,way_761866463,False,0,27,False,
austin_rural,way_761867998,False,0,33,False,
austin_rural,way_761867999,False,0,27,False,
austin_rural,way_761868000,False,0,27,False,
austin_rural,way_762120700,False,0,28,False,
austin_rural,way_762120701,False,0,27,False,
austin_rural,way_762120702,False,0,27,False,
austin_rural,way_762120703,False,0,27,False,
austin_rural,way_762123126,False,0,27,False,
austin_rural,way_762123128,False,0,27,False,
austin_rural,way_762123129,False,0,27,False,
austin_rural,way_762123130,False,0,27,False,
austin_rural,way_762123131,False,0,27,False,
austin_rural,way_762123132,False,0,27,False,
austin_rural,way_762123133,False,0,27,False,
austin_rural,way_762123134,False,0,27,False,
austin_rural,way_762123135,False,0,26,False,
austin_rural,way_762123136,False,0,27,False,
austin_rural,way_762123137,False,0,27,False,
austin_rural,way_762123138,False,0,26,False,
austin_rural,way_762123139,False,0,26,False,
austin_rural,way_762123140,False,0,26,False,
austin_rural,way_762123141,False,0,25,False,
austin_rural,way_762123142,False,0,27,False,
austin_rural,way_762123143,False,0,26,False,
austin_rural,way_762123145,False,0,27,False,
austin_rural,way_762123146,False,0,27,False,
austin_rural,way_762126664,False,0,27,False,
austin_rural,way_762126665,False,0,27,False,
austin_rural,way_762126666,False,0,27,False,
austin_rural,way_762126667,False,0,27,False,
austin_rural,way_762126668,False,0,25,False,
austin_rural,way_762126686,False,0,27,False,
austin_rural,way_762126687,False,0,27,False,
austin_rural,way_762126688,False,0,27,False,
austin_rural,way_762126689,False,0,27,False,
austin_rural,way_762126691,False,0,27,False,
austin_rural,way_762128907,False,0,27,False,
austin_rural,way_762128908,False,0,27,False,
austin_rural,way_762128911,False,0,27,False,
