cell,osm_id,archetype_id,source_storey_count,auto_storey_count,layout_assign_storey_count,layout_assign_storey_count_naive,layout_assign_storey_count_floor,agree,diff_layout_assign_minus_auto,layout_assign_no_baseline_fallback,layout_assign_match_storeys_status,auto_zone_multiplier_gt1,auto_zone_multiplier_max,layout_assign_zone_multiplier_gt1,layout_assign_zone_multiplier_max,auto_attic_zone_count,layout_assign_z_origin_collapse_risk
la_suburban,way/442624695,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624697,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624698,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624699,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624700,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624701,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624702,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624703,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624704,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624705,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624707,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624709,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624710,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624711,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624712,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624716,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624720,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624724,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624737,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624741,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624749,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624752,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624753,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624754,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624756,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624757,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624759,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624760,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624761,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624762,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624764,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624765,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624766,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624769,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624773,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624777,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624778,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624779,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624780,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624781,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624783,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624784,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624785,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624787,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624788,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624789,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624790,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624791,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624793,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624794,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624795,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624796,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624798,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624799,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624800,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624801,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624802,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624805,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624806,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624808,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624809,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624811,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624812,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624813,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624814,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624815,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624816,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624824,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624828,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624832,SmallOffice,2,2,1,1,2,False,-1,False,identity,False,,False,,0,False
la_suburban,way/442624837,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624841,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624847,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624861,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624862,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624876,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624883,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624884,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624886,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624887,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624890,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624891,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624892,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624893,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624894,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624895,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624896,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624897,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624898,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624899,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624900,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624901,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624902,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624903,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624904,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624905,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624906,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624907,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624908,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624909,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624910,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624912,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624914,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624915,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624916,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624918,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624920,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624921,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624922,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624925,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624926,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624927,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624929,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624931,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624932,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624933,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624934,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624935,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624936,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624937,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624938,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624939,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624940,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624941,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624943,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624944,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624945,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624946,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624947,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624948,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624949,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624950,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624951,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624952,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624953,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624954,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624956,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624957,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624958,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624961,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624963,SmallOffice,2,2,1,1,2,False,-1,False,identity,False,,False,,0,False
la_suburban,way/442624965,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624966,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624967,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624968,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624970,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624979,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624981,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624982,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442624984,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624985,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624989,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624991,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624992,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624993,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624994,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624995,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624996,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624997,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624998,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442624999,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625003,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625004,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625005,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625007,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625008,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625010,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625011,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442625012,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625014,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625015,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625016,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625017,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625019,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442625020,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625021,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625022,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442625024,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625025,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625026,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625028,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625031,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625032,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625033,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625034,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625037,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625040,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625041,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442625043,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632906,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632911,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632913,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632933,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632935,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632938,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632945,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632950,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632959,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632962,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632969,MidriseApartment,4,4,3,1,3,False,-1,False,applied,False,,False,,0,True
la_suburban,way/442632972,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632987,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442632993,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442632999,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633002,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633009,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633012,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633015,SmallOffice,2,2,1,1,2,False,-1,False,identity,False,,False,,0,False
la_suburban,way/442633020,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633025,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633035,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633042,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633045,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633049,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633059,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633062,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633065,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633079,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633083,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633099,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633105,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633127,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633134,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633142,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633181,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633197,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633214,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633229,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633238,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633246,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633269,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633273,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633277,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633281,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633285,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633290,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633294,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633321,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633327,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633337,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633352,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633356,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633364,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633371,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633379,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633387,Warehouse,2,2,2,2,1,True,0,False,applied,False,,True,2,0,False
la_suburban,way/442633395,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633407,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633412,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633415,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633418,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633421,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633422,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633425,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633427,MidriseApartment,1,1,3,1,3,False,2,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633430,MidriseApartment,3,3,3,1,3,True,0,False,identity,False,,False,,0,True
la_suburban,way/442633432,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633438,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
la_suburban,way/442633441,MidriseApartment,2,2,3,1,3,False,1,False,fallback_shorter,False,,False,,0,True
