cell,stem,status,n_converge_warnings,n_vol_stub,n_temp_out_of_bounds,completed,n_severe_lines,bytes
nyc_urban,way_281344683,success,0,8,0,True,0,18517
nyc_urban,way_281344684,success,0,4,0,True,0,11695
nyc_urban,way_281344685,success,0,2,0,True,0,8871
nyc_urban,way_281344686,success,0,3,0,True,0,10736
nyc_urban,way_281344687,success,0,3,0,True,0,8418
nyc_urban,way_281344688,success,0,3,0,True,0,12151
nyc_urban,way_281344689,success,0,3,0,True,0,8418
nyc_urban,way_281344691,success,0,3,0,True,0,8418
nyc_urban,way_281344693,success,0,3,0,True,0,8418
nyc_urban,way_281344694,success,0,3,0,True,0,9661
nyc_urban,way_281344695,success,0,3,0,True,0,8418
nyc_urban,way_281344696,success,0,3,0,True,0,8415
nyc_urban,way_281344697,success,0,3,0,True,0,8418
nyc_urban,way_281344698,success,0,3,0,True,0,8250
nyc_urban,way_281344699,success,0,3,0,True,0,9953
nyc_urban,way_281344700,success,0,5,0,True,0,14972
nyc_urban,way_281344701,success,0,3,0,True,0,8415
nyc_urban,way_281344702,success,0,4,0,True,0,9208
nyc_urban,way_281344703,success,0,3,0,True,0,8415
nyc_urban,way_281344704,success,0,4,0,True,0,11106
nyc_urban,way_281344705,success,0,3,0,True,0,8418
nyc_urban,way_281344706,success,0,3,0,True,0,10906
nyc_urban,way_281344707,success,0,3,0,True,0,8418
nyc_urban,way_281344708,success,0,4,0,True,0,10451
nyc_urban,way_281344709,success,0,4,0,True,0,10447
nyc_urban,way_281344710,success,0,3,0,True,0,12151
nyc_urban,way_281344711,success,0,3,0,True,0,8418
nyc_urban,way_281344712,success,0,4,0,True,0,9208
nyc_urban,way_281344713,success,0,2,0,True,0,10119
nyc_urban,way_281344714,success,0,2,0,True,0,7628
nyc_urban,way_281344715,success,0,3,0,True,0,8418
nyc_urban,way_281344716,success,0,4,0,True,0,11694
nyc_urban,way_281344718,success,0,3,0,True,0,11195
nyc_urban,way_281344719,success,0,3,0,True,0,9658
nyc_urban,way_281344720,success,0,3,0,True,0,8418
nyc_urban,way_281344721,success,0,4,0,True,0,9204
nyc_urban,way_281344722,success,0,3,0,True,0,8415
nyc_urban,way_281344723,success,0,4,0,True,0,9208
nyc_urban,way_281344724,success,0,4,0,True,0,9204
nyc_urban,way_281344725,success,0,3,0,True,0,8247
nyc_urban,way_281344746,success,0,10,0,True,0,23395
nyc_urban,way_281344748,success,0,1,0,True,0,6837
nyc_urban,way_281344749,success,0,3,0,True,0,12147
nyc_urban,way_281344750,success,0,3,0,True,0,9661
nyc_urban,way_281344751,success,0,3,0,True,0,9661
nyc_urban,way_281344752,success,0,3,0,True,0,9661
nyc_urban,way_281344753,success,0,3,0,True,0,9661
nyc_urban,way_281344754,success,0,3,0,True,0,9661
nyc_urban,way_281344755,success,0,3,0,True,0,9661
nyc_urban,way_281344756,success,0,3,0,True,0,10904
nyc_urban,way_281344757,success,0,3,0,True,0,9661
nyc_urban,way_281344758,success,0,3,0,True,0,10907
nyc_urban,way_281344759,success,0,3,0,True,0,9661
nyc_urban,way_281344760,success,0,3,0,True,0,9658
nyc_urban,way_281344761,success,0,3,0,True,0,9658
nyc_urban,way_281344762,success,0,3,0,True,0,11987
nyc_urban,way_281344765,success,0,3,0,True,0,9658
nyc_urban,way_281344766,success,0,3,0,True,0,9661
nyc_urban,way_281344767,success,0,3,0,True,0,9661
nyc_urban,way_281344768,success,0,2,0,True,0,9951
nyc_urban,way_281344769,success,0,3,0,True,0,9661
nyc_urban,way_281344770,success,0,3,0,True,0,9661
nyc_urban,way_281344771,success,0,2,0,True,0,9947
nyc_urban,way_281344776,success,0,8,0,True,0,17275
nyc_urban,way_281344886,success,0,2,0,True,0,8871
nyc_urban,way_281344890,success,0,5,0,True,0,16047
nyc_urban,way_281344891,success,0,77,0,True,0,67157
nyc_urban,way_281344894,success,0,200,0,True,0,164272
nyc_urban,way_281344895,success,0,24,0,True,0,41611
nyc_urban,way_281344896,success,0,1,0,True,0,8080
nyc_urban,way_281344903,success,0,3,0,True,0,8418
nyc_urban,way_281344904,success,0,1,0,True,0,6837
nyc_urban,way_281344913,success,0,1,0,True,0,6837
nyc_urban,way_281344916,success,0,1,0,True,0,7665
nyc_urban,way_281344918,success,0,1,0,True,0,6837
nyc_urban,way_281344921,success,0,3,0,True,0,9661
nyc_urban,way_281344923,success,0,1,0,True,0,6837
nyc_urban,way_281344927,success,0,1,0,True,0,6837
nyc_urban,way_281344929,success,0,3,0,True,0,8415
nyc_urban,way_281344932,success,0,1,0,True,0,6837
nyc_urban,way_281344934,success,0,1,0,True,0,6837
nyc_urban,way_281344941,success,0,1,0,True,0,6837
nyc_urban,way_281344948,success,0,1,0,True,0,6837
nyc_urban,way_281344950,success,0,1,0,True,0,8080
nyc_urban,way_281344951,success,0,1,0,True,0,6837
nyc_urban,way_281344952,success,0,1,0,True,0,6837
nyc_urban,way_281344953,success,0,1,0,True,0,6837
nyc_urban,way_281344954,success,0,1,0,True,0,6837
nyc_urban,way_281344955,success,0,2,0,True,0,8449
nyc_urban,way_281344956,success,0,1,0,True,0,6837
nyc_urban,way_281344957,success,0,1,0,True,0,6837
nyc_urban,way_281344959,success,0,2,0,True,0,8703
nyc_urban,way_281344960,success,0,1,0,True,0,6837
nyc_urban,way_281344961,success,0,1,0,True,0,6837
nyc_urban,way_281344962,success,0,3,0,True,0,8418
nyc_urban,way_281344964,success,0,1,0,True,0,6837
nyc_urban,way_281344966,success,0,2,0,True,0,7628
nyc_urban,way_281344967,success,0,1,0,True,0,6837
nyc_urban,way_281344974,success,0,1,0,True,0,8080
nyc_urban,way_281344976,success,0,1,0,True,0,6837
nyc_urban,way_281344977,success,0,1,0,True,0,6837
nyc_urban,way_281344978,success,0,2,0,True,0,8704
nyc_urban,way_281344979,success,0,1,0,True,0,8081
nyc_urban,way_281344980,success,0,1,0,True,0,6837
nyc_urban,way_281344981,success,0,1,0,True,0,6837
nyc_urban,way_281344982,success,0,1,0,True,0,6837
nyc_urban,way_281344984,success,0,1,0,True,0,6837
nyc_urban,way_281344985,success,0,1,0,True,0,6837
nyc_urban,way_281344989,success,0,1,0,True,0,6837
nyc_urban,way_281344990,success,0,2,0,True,0,10118
nyc_urban,way_281344991,success,0,1,0,True,0,6837
nyc_urban,way_281344995,success,0,2,0,True,0,8871
nyc_urban,way_281344997,success,0,3,0,True,0,8415
nyc_urban,way_281344998,success,0,10,0,True,0,24938
nyc_urban,way_281344999,success,0,2,0,True,0,8871
nyc_urban,way_281345005,success,0,1,0,True,0,6837
nyc_urban,way_281345307,success,0,2,0,True,0,9947
nyc_urban,way_281345308,success,0,3,0,True,0,8250
nyc_urban,way_281345309,success,0,2,0,True,0,7460
nyc_urban,way_281345310,success,0,3,0,True,0,9494
nyc_urban,way_281345311,success,0,3,0,True,0,8418
nyc_urban,way_281345312,success,0,36,0,True,0,34470
nyc_urban,way_281345313,success,0,4,0,True,0,14018
nyc_urban,way_281345314,success,0,4,0,True,0,10284
nyc_urban,way_281345315,success,0,1,0,True,0,6669
nyc_urban,way_281345317,success,0,4,0,True,0,14304
nyc_urban,way_281345318,success,0,1,0,True,0,6669
nyc_urban,way_281345319,success,0,4,0,True,0,10284
nyc_urban,way_281345320,success,0,4,0,True,0,14304
nyc_urban,way_281345321,success,0,2,0,True,0,8703
nyc_urban,way_281345324,success,0,3,0,True,0,9661
nyc_urban,way_281345325,success,0,3,0,True,0,9661
nyc_urban,way_281345326,success,0,3,0,True,0,10909
nyc_urban,way_281345327,success,0,3,0,True,0,9661
nyc_urban,way_281345328,success,0,3,0,True,0,9661
nyc_urban,way_281345329,success,0,3,0,True,0,9661
nyc_urban,way_281345330,success,0,3,0,True,0,11575
nyc_urban,way_281345331,success,0,3,0,True,0,9661
nyc_urban,way_281345332,success,0,3,0,True,0,12154
nyc_urban,way_281345334,success,0,4,0,True,0,11694
nyc_urban,way_281345335,success,0,4,0,True,0,9208
nyc_urban,way_281345337,success,0,3,0,True,0,10911
nyc_urban,way_281345339,success,0,3,0,True,0,8418
nyc_urban,way_281345340,success,0,3,0,True,0,9661
nyc_urban,way_281345341,success,0,2,0,True,0,8869
nyc_urban,way_281345342,success,0,4,0,True,0,9208
nyc_urban,way_281345343,success,0,4,0,True,0,11694
nyc_urban,way_281345344,success,0,4,0,True,0,9208
nyc_urban,way_281345345,success,0,4,0,True,0,9040
nyc_urban,way_281345346,success,0,5,0,True,0,12974
nyc_urban,way_281345347,success,0,4,0,True,0,11528
nyc_urban,way_281345348,success,0,6,0,True,0,14353
nyc_urban,way_281345349,success,0,3,0,True,0,11981
nyc_urban,way_281345350,success,0,4,0,True,0,12766
nyc_urban,way_281345352,success,0,3,0,True,0,11028
nyc_urban,way_281345353,success,0,3,0,True,0,10733
nyc_urban,way_281345354,success,0,4,0,True,0,12772
nyc_urban,way_281345355,success,0,4,0,True,0,12765
nyc_urban,way_281345356,success,0,4,0,True,0,11694
nyc_urban,way_281345357,success,0,3,0,True,0,11028
nyc_urban,way_281345358,success,0,3,0,True,0,10733
nyc_urban,way_281345359,success,0,4,0,True,0,9208
nyc_urban,way_281345360,success,0,2,0,True,0,8869
nyc_urban,way_281345361,success,0,4,0,True,0,10451
nyc_urban,way_281345362,success,0,2,0,True,0,8703
nyc_urban,way_281345363,success,0,3,0,True,0,10904
nyc_urban,way_281345364,success,0,4,0,True,0,9204
nyc_urban,way_281345365,success,0,3,0,True,0,8250
nyc_urban,way_281345366,success,0,4,0,True,0,9204
nyc_urban,way_281345367,success,0,3,0,True,0,8418
nyc_urban,way_281345368,success,0,3,0,True,0,9493
nyc_urban,way_281345369,success,0,4,0,True,0,10283
nyc_urban,way_281345372,success,0,4,0,True,0,9208
nyc_urban,way_281345373,success,0,3,0,True,0,10741
nyc_urban,way_281345374,success,0,4,0,True,0,10447
nyc_urban,way_281345375,success,0,4,0,True,0,12772
nyc_urban,way_281345376,success,0,2,0,True,0,8703
nyc_urban,way_281345377,success,0,4,0,True,0,10283
nyc_urban,way_281345378,success,0,3,0,True,0,10736
nyc_urban,way_281345379,success,0,4,0,True,0,10283
nyc_urban,way_281345380,success,0,4,0,True,0,11696
nyc_urban,way_281345381,success,0,3,0,True,0,11576
nyc_urban,way_281345382,success,0,4,0,True,0,15550
nyc_urban,way_281345383,success,0,4,0,True,0,12772
nyc_urban,way_281345384,success,0,3,0,True,0,9661
nyc_urban,way_281345385,success,0,3,0,True,0,9663
nyc_urban,way_281345386,success,0,3,0,True,0,9661
nyc_urban,way_281345387,success,0,12,0,True,0,15775
nyc_urban,way_281345388,success,0,3,0,True,0,10743
nyc_urban,way_281345389,success,0,4,0,True,0,10452
nyc_urban,way_281345391,success,0,8,0,True,0,20018
nyc_urban,way_281345392,success,0,3,0,True,0,11556
nyc_urban,way_281345393,success,0,8,0,True,0,16871
nyc_urban,way_281345394,success,0,8,0,True,0,15623
nyc_urban,way_281345395,success,0,3,0,True,0,9070
nyc_urban,way_281345396,success,0,2,0,True,0,9948
nyc_urban,way_281345398,success,0,2,0,True,0,9951
nyc_urban,way_281345399,success,0,5,0,True,0,15094
nyc_urban,way_281345400,success,0,3,0,True,0,9662
nyc_urban,way_281345402,success,0,5,0,True,0,14809
nyc_urban,way_281345404,success,0,8,0,True,0,24279
nyc_urban,way_281345405,success,0,2,0,True,0,8283
nyc_urban,way_281345407,success,0,4,0,True,0,9040
nyc_urban,way_281345409,success,0,3,0,True,0,8415
nyc_urban,way_281345412,success,0,4,0,True,0,9036
nyc_urban,way_281345414,success,0,3,0,True,0,8415
nyc_urban,way_281345416,success,0,24,0,True,0,25028
nyc_urban,way_281345417,success,0,20,0,True,0,21746
nyc_urban,way_281345418,success,0,24,0,True,0,25363
nyc_urban,way_281345419,success,0,8,0,True,0,12632
nyc_urban,way_281345420,success,0,24,0,True,0,24882
nyc_urban,way_281345421,success,0,4,0,True,0,12937
nyc_urban,way_281345422,success,0,4,0,True,0,9873
nyc_urban,way_281345423,success,0,4,0,True,0,9208
nyc_urban,way_281345424,success,0,4,0,True,0,11566
nyc_urban,way_281345425,success,0,4,0,True,0,9863
nyc_urban,way_281345426,success,0,3,0,True,0,8418
nyc_urban,way_281345427,success,0,24,0,True,0,24848
nyc_urban,way_281345428,success,0,6,0,True,0,18218
nyc_urban,way_281345429,success,0,20,0,True,0,35144
nyc_urban,way_281345430,success,0,4,0,True,0,11526
nyc_urban,way_281345431,success,0,4,0,True,0,9040
nyc_urban,way_281345432,success,0,4,0,True,0,14012
nyc_urban,way_281345433,success,0,4,0,True,0,12770
nyc_urban,way_281345435,success,0,4,0,True,0,14184
nyc_urban,way_281345437,success,0,24,0,True,0,24882
nyc_urban,way_281345438,success,0,1,0,True,0,8017
nyc_urban,way_281345443,success,0,23,0,True,0,24673
nyc_urban,way_281345446,success,0,2,0,True,0,7458
nyc_urban,way_281345447,success,0,1,0,True,0,6669
nyc_urban,way_281345450,success,0,3,0,True,0,8250
nyc_urban,way_281345452,success,0,2,0,True,0,8869
nyc_urban,way_281345454,success,0,2,0,True,0,8869
nyc_urban,way_281345456,success,0,1,0,True,0,7492
nyc_urban,way_281345457,success,0,1,0,True,0,6669
nyc_urban,way_281345458,success,0,3,0,True,0,10911
nyc_urban,way_281345459,success,0,2,0,True,0,8869
nyc_urban,way_281345461,success,0,2,0,True,0,8869
nyc_urban,way_281345462,success,0,3,0,True,0,10736
nyc_urban,way_281345463,success,0,1,0,True,0,7660
nyc_urban,way_281345464,success,0,2,0,True,0,7626
nyc_urban,way_281345465,success,0,2,0,True,0,7626
nyc_urban,way_281345466,success,0,1,0,True,0,6837
nyc_urban,way_281345467,success,0,2,0,True,0,7626
nyc_urban,way_281345468,success,0,4,0,True,0,12769
nyc_urban,way_281345469,success,0,8,0,True,0,20614
nyc_urban,way_281345470,success,0,2,0,True,0,7458
nyc_urban,way_281345472,success,0,2,0,True,0,7460
nyc_urban,way_281345473,success,0,2,0,True,0,7460
nyc_urban,way_281345474,success,0,2,0,True,0,8871
nyc_urban,way_281345475,success,0,2,0,True,0,9948
nyc_urban,way_281345476,success,0,16,0,True,0,19067
nyc_urban,way_281346101,success,0,6,0,True,0,18214
nyc_urban,way_281346102,success,0,6,0,True,0,18213
nyc_urban,way_281346104,success,0,6,0,True,0,18207
nyc_urban,way_281346105,success,0,6,0,True,0,18208
nyc_urban,way_281346106,success,0,6,0,True,0,18213
nyc_urban,way_281346108,success,0,6,0,True,0,18205
nyc_urban,way_281346109,success,0,2,0,True,0,7460
nyc_urban,way_281346111,success,0,6,0,True,0,17500
nyc_urban,way_281346376,success,0,6,0,True,0,18212
nyc_urban,way_281346379,success,0,6,0,True,0,10770
nyc_urban,way_281346380,success,0,6,0,True,0,18212
nyc_urban,way_281346682,success,0,3,0,True,0,9493
nyc_urban,way_281346684,success,0,3,0,True,0,10743
nyc_urban,way_281346689,success,0,3,0,True,0,9493
nyc_urban,way_281346691,success,0,3,0,True,0,9495
nyc_urban,way_281346694,success,0,6,0,True,0,18207
nyc_urban,way_281346697,success,0,5,0,True,0,16221
nyc_urban,way_281346700,success,0,5,0,True,0,10148
nyc_urban,way_281346702,success,0,3,0,True,0,9661
nyc_urban,way_281346705,success,0,3,0,True,0,8418
nyc_urban,way_281346707,success,0,3,0,True,0,8418
nyc_urban,way_281346709,success,0,3,0,True,0,8418
nyc_urban,way_281346711,success,0,6,0,True,0,18207
nyc_urban,way_281346714,success,0,4,0,True,0,9705
nyc_urban,way_281346715,success,0,4,0,True,0,11533
nyc_urban,way_281346716,success,0,3,0,True,0,9490
nyc_urban,way_281346717,success,0,6,0,True,0,18218
nyc_urban,way_281346718,success,0,6,0,True,0,18208
nyc_urban,way_281346719,success,0,3,0,True,0,11980
nyc_urban,way_281346720,success,0,4,0,True,0,9040
nyc_urban,way_281346721,success,0,3,0,True,0,8250
nyc_urban,way_281346722,success,0,3,0,True,0,8250
nyc_urban,way_281346726,success,0,4,0,True,0,10451
nyc_urban,way_281346728,success,0,2,0,True,0,7628
nyc_urban,way_281346729,success,0,2,0,True,0,10115
nyc_urban,way_281346730,success,0,5,0,True,0,9998
nyc_urban,way_281346731,success,0,3,0,True,0,12153
nyc_urban,way_281346732,success,0,4,0,True,0,12770
nyc_urban,way_281346733,success,0,4,0,True,0,12771
nyc_urban,way_281346734,success,0,4,0,True,0,9362
nyc_urban,way_281346735,success,0,6,0,True,0,10770
nyc_urban,way_281346737,success,0,6,0,True,0,18218
nyc_urban,way_281346738,success,0,6,0,True,0,10770
nyc_urban,way_281346739,success,0,6,0,True,0,18218
nyc_urban,way_281346740,success,0,6,0,True,0,18214
nyc_urban,way_281346741,success,0,7,0,True,0,11295
nyc_urban,way_281346742,success,0,2,0,True,0,8701
nyc_urban,way_281346743,success,0,1,0,True,0,7984
nyc_urban,way_281346744,success,0,2,0,True,0,7626
nyc_urban,way_281346745,success,0,1,0,True,0,7660
nyc_urban,way_281346746,success,0,1,0,True,0,6837
nyc_urban,way_281346747,success,0,3,0,True,0,12149
nyc_urban,way_281346748,success,0,5,0,True,0,14807
nyc_urban,way_281346749,success,0,2,0,True,0,7458
nyc_urban,way_281346750,success,0,2,0,True,0,7458
nyc_urban,way_284916969,success,0,1,0,True,0,8941
nyc_urban,way_285497515,success,0,6,0,True,0,10938
nyc_urban,way_295524697,success,0,48,0,True,0,44893
nyc_urban,way_383692676,success,0,2,0,True,0,10227
nyc_urban,way_433272297,success,0,1,0,True,0,6669
nyc_urban,way_570854307,success,0,15,0,True,0,17633
nyc_urban,way_821626191,success,0,1,0,True,0,8184
nyc_urban,way_828447386,success,0,1,0,True,0,8186
nyc_urban,way_829837243,success,0,1,0,True,0,7943
nyc_urban,way_830186981,success,0,1,0,True,0,6838
nyc_urban,way_830186984,success,0,10,0,True,0,13961
nyc_urban,way_832347780,success,0,10,0,True,0,14098
nyc_urban,way_832347781,success,0,1,0,True,0,8017
nyc_urban,way_847981945,success,0,1,0,True,0,8111
nyc_urban,way_847981946,success,0,1,0,True,0,8112
nyc_urban,way_853279723,success,0,1,0,True,0,6838
nyc_urban,way_853279724,success,0,1,0,True,0,6838
nyc_urban,way_853279725,success,0,1,0,True,0,7913
nyc_urban,way_853279726,success,0,1,0,True,0,6838
nyc_urban,way_853279727,success,0,1,0,True,0,6838
nyc_urban,way_876565468,success,0,5,0,True,0,9998
nyc_urban,way_930307976,success,0,1,0,True,0,6669
nyc_suburban,way_1010383033,success,0,1,0,True,0,5917
nyc_suburban,way_1010383034,success,0,1,0,True,0,5917
nyc_suburban,way_1010383035,success,0,1,0,True,0,5917
nyc_suburban,way_1014146117,success,0,1,0,True,0,6016
nyc_suburban,way_1014146118,success,0,1,0,True,0,6016
nyc_suburban,way_1014146119,success,0,1,0,True,0,6016
nyc_suburban,way_1014146120,success,0,1,0,True,0,6016
nyc_suburban,way_1014146121,success,0,1,0,True,0,6016
nyc_suburban,way_1014146122,success,0,1,0,True,0,7345
nyc_suburban,way_1014146123,success,0,1,0,True,0,6015
nyc_suburban,way_1014146124,success,0,1,0,True,0,6925
nyc_suburban,way_1014146125,success,0,1,0,True,0,6925
nyc_suburban,way_1014146126,success,0,1,0,True,0,6016
nyc_suburban,way_1014146127,success,0,1,0,True,0,7345
nyc_suburban,way_1014146128,success,0,1,0,True,0,6016
nyc_suburban,way_1014146129,success,0,1,0,True,0,6016
nyc_suburban,way_1014146130,success,0,1,0,True,0,8172
nyc_suburban,way_1014146131,success,0,1,0,True,0,6016
nyc_suburban,way_1014146132,success,0,1,0,True,0,7345
nyc_suburban,way_1014146133,success,0,1,0,True,0,6016
nyc_suburban,way_1014146135,success,0,1,0,True,0,6016
nyc_suburban,way_1014146136,success,0,1,0,True,0,6015
nyc_suburban,way_1014146137,success,0,1,0,True,0,6015
nyc_suburban,way_1014146138,success,0,1,0,True,0,7346
nyc_suburban,way_1014146139,success,0,1,0,True,0,6015
nyc_suburban,way_1014146140,success,0,1,0,True,0,7346
nyc_suburban,way_1014146141,success,0,1,0,True,0,6016
nyc_suburban,way_1014146142,success,0,1,0,True,0,6016
nyc_suburban,way_1014146143,success,0,1,0,True,0,6016
nyc_suburban,way_1014146144,success,0,1,0,True,0,6015
nyc_suburban,way_1014146145,success,0,1,0,True,0,6016
nyc_suburban,way_1014146146,success,0,1,0,True,0,6016
nyc_suburban,way_1014146147,success,0,1,0,True,0,6016
nyc_suburban,way_1014146148,success,0,1,0,True,0,6016
nyc_suburban,way_1014146149,success,0,1,0,True,0,7346
nyc_suburban,way_1014146150,success,0,1,0,True,0,7346
nyc_suburban,way_1014146151,success,0,1,0,True,0,7416
nyc_suburban,way_1014146152,success,0,1,0,True,0,6015
nyc_suburban,way_1014146153,success,0,1,0,True,0,8173
nyc_suburban,way_1014146154,success,0,1,0,True,0,6016
nyc_suburban,way_1014146155,success,0,1,0,True,0,6015
nyc_suburban,way_1014146156,success,0,1,0,True,0,6925
nyc_suburban,way_1014146157,success,0,1,0,True,0,6016
nyc_suburban,way_1014146158,success,0,1,0,True,0,5945
nyc_suburban,way_1014146159,success,0,1,0,True,0,6016
nyc_suburban,way_1014146160,success,0,1,0,True,0,6016
nyc_suburban,way_1014146161,success,0,1,0,True,0,6016
nyc_suburban,way_1014146162,success,0,1,0,True,0,6016
nyc_suburban,way_1014146163,success,0,1,0,True,0,6016
nyc_suburban,way_1014146164,success,0,1,0,True,0,6016
nyc_suburban,way_1014146165,success,0,1,0,True,0,6016
nyc_suburban,way_1014146166,success,0,1,0,True,0,6016
nyc_suburban,way_1014146167,success,0,1,0,True,0,7345
nyc_suburban,way_1014146168,success,0,1,0,True,0,8172
nyc_suburban,way_1014146169,success,0,1,0,True,0,6016
nyc_suburban,way_1014146170,success,0,1,0,True,0,6016
nyc_suburban,way_1014146171,success,0,1,0,True,0,6015
nyc_suburban,way_1014146172,success,0,1,0,True,0,6016
nyc_suburban,way_1014146173,success,0,1,0,True,0,6016
nyc_suburban,way_1014146174,success,0,1,0,True,0,6925
nyc_suburban,way_1014146175,success,0,1,0,True,0,6016
nyc_suburban,way_1014146176,success,0,1,0,True,0,6016
nyc_suburban,way_1014146177,success,0,1,0,True,0,6016
nyc_suburban,way_1014146178,success,0,1,0,True,0,6016
nyc_suburban,way_1014146179,success,0,1,0,True,0,7345
nyc_suburban,way_1014146180,success,0,1,0,True,0,7346
nyc_suburban,way_1014146181,success,0,1,0,True,0,6015
nyc_suburban,way_1014146182,success,0,1,0,True,0,6016
nyc_suburban,way_1014146183,success,0,1,0,True,0,7345
nyc_suburban,way_1014146184,success,0,1,0,True,0,6016
nyc_suburban,way_1014146185,success,0,1,0,True,0,5945
nyc_suburban,way_1014146186,success,0,1,0,True,0,6016
nyc_suburban,way_1014146188,success,0,1,0,True,0,6015
nyc_suburban,way_1014146189,success,0,1,0,True,0,6016
nyc_suburban,way_1014146190,success,0,1,0,True,0,7345
nyc_suburban,way_1014146191,success,0,1,0,True,0,6015
nyc_suburban,way_1014146192,success,0,1,0,True,0,6016
nyc_suburban,way_1014146193,success,0,1,0,True,0,5945
nyc_suburban,way_1014146194,success,0,1,0,True,0,6016
nyc_suburban,way_1014146195,success,0,1,0,True,0,8173
nyc_suburban,way_1014146196,success,0,1,0,True,0,8179
nyc_suburban,way_1014146197,success,0,1,0,True,0,6015
nyc_suburban,way_1014146198,success,0,1,0,True,0,6016
nyc_suburban,way_1014146199,success,0,1,0,True,0,7346
nyc_suburban,way_1014146200,success,0,1,0,True,0,6016
nyc_suburban,way_1014146201,success,0,1,0,True,0,6925
nyc_suburban,way_1014146202,success,0,1,0,True,0,6015
nyc_suburban,way_1014146203,success,0,1,0,True,0,6015
nyc_suburban,way_1014146204,success,0,1,0,True,0,6016
nyc_suburban,way_1014146205,success,0,1,0,True,0,6016
nyc_suburban,way_1014146206,success,0,1,0,True,0,6016
nyc_suburban,way_1014146207,success,0,1,0,True,0,6016
nyc_suburban,way_1014146208,success,0,1,0,True,0,6016
nyc_suburban,way_1014146209,success,0,1,0,True,0,5945
nyc_suburban,way_1014146210,success,0,1,0,True,0,6016
nyc_suburban,way_1014146211,success,0,1,0,True,0,6016
nyc_suburban,way_1014146212,success,0,1,0,True,0,6016
nyc_suburban,way_1014146213,success,0,1,0,True,0,6016
nyc_suburban,way_1014146214,success,0,1,0,True,0,7347
nyc_suburban,way_1014146215,success,0,1,0,True,0,6015
nyc_suburban,way_1014146216,success,0,1,0,True,0,6015
nyc_suburban,way_1014146217,success,0,1,0,True,0,6925
nyc_suburban,way_1014146218,success,0,1,0,True,0,6016
nyc_suburban,way_1014146219,success,0,1,0,True,0,6015
nyc_suburban,way_1014146220,success,0,1,0,True,0,8173
nyc_suburban,way_1014146221,success,0,1,0,True,0,6925
nyc_suburban,way_1014146222,success,0,1,0,True,0,7416
nyc_suburban,way_1014146223,success,0,1,0,True,0,6016
nyc_suburban,way_1014146224,success,0,1,0,True,0,8172
nyc_suburban,way_1014146225,success,0,1,0,True,0,6016
nyc_suburban,way_1014146226,success,0,1,0,True,0,6016
nyc_suburban,way_1014146227,success,0,1,0,True,0,6016
nyc_suburban,way_1014146228,success,0,1,0,True,0,6016
nyc_suburban,way_1014146229,success,0,1,0,True,0,6016
nyc_suburban,way_1014146230,success,0,1,0,True,0,5945
nyc_suburban,way_1014146231,success,0,1,0,True,0,6016
nyc_suburban,way_1014146232,success,0,1,0,True,0,6016
nyc_suburban,way_1014146233,success,0,1,0,True,0,5945
nyc_suburban,way_1014146234,success,0,1,0,True,0,6015
nyc_suburban,way_1014146235,success,0,1,0,True,0,6016
nyc_suburban,way_1014146236,success,0,1,0,True,0,6015
nyc_suburban,way_1014146237,success,0,1,0,True,0,6016
nyc_suburban,way_1014146238,success,0,1,0,True,0,7416
nyc_suburban,way_1014146239,success,0,1,0,True,0,6016
nyc_suburban,way_1014146240,success,0,1,0,True,0,6016
nyc_suburban,way_1014146241,success,0,1,0,True,0,8172
nyc_suburban,way_1014146242,success,0,1,0,True,0,6016
nyc_suburban,way_1014146243,success,0,1,0,True,0,6016
nyc_suburban,way_1014146244,success,0,1,0,True,0,6016
nyc_suburban,way_1014146245,success,0,1,0,True,0,7345
nyc_suburban,way_1014146246,success,0,1,0,True,0,6015
nyc_suburban,way_1014146247,success,0,1,0,True,0,6925
nyc_suburban,way_1014146248,success,0,1,0,True,0,6016
nyc_suburban,way_1014146249,success,0,1,0,True,0,7416
nyc_suburban,way_1014146250,success,0,1,0,True,0,5945
nyc_suburban,way_1014146251,success,0,1,0,True,0,6016
nyc_suburban,way_1014146252,success,0,1,0,True,0,7348
nyc_suburban,way_1014146253,success,0,1,0,True,0,6015
nyc_suburban,way_1014146254,success,0,1,0,True,0,6015
nyc_suburban,way_1014146255,success,0,1,0,True,0,9708
nyc_suburban,way_1014146256,success,0,1,0,True,0,7346
nyc_suburban,way_1014146257,success,0,1,0,True,0,6016
nyc_suburban,way_1014146258,success,0,1,0,True,0,6016
nyc_suburban,way_1014146259,success,0,1,0,True,0,6016
nyc_suburban,way_1014146260,success,0,1,0,True,0,6016
nyc_suburban,way_1014146261,success,0,1,0,True,0,5945
nyc_suburban,way_1014146262,success,0,1,0,True,0,6016
nyc_suburban,way_1014146263,success,0,1,0,True,0,6016
nyc_suburban,way_1014146264,success,0,1,0,True,0,8172
nyc_suburban,way_1014146265,success,0,1,0,True,0,6016
nyc_suburban,way_1014146266,success,0,1,0,True,0,6016
nyc_suburban,way_1014146267,success,0,1,0,True,0,8172
nyc_suburban,way_1014146268,success,0,1,0,True,0,8172
nyc_suburban,way_1014146269,success,0,1,0,True,0,6016
nyc_suburban,way_1014146270,success,0,1,0,True,0,6016
nyc_suburban,way_1014146271,success,0,1,0,True,0,6016
nyc_suburban,way_1014146272,success,0,1,0,True,0,6016
