cell,osm_id,stem,archetype_id_manifest,area_plain_m2,area_multiplier_aware_m2,declared_area_m2,error_factor,lighting_eui,equipment_eui,total_eui,lighting_share,equipment_share,combined_share,f_loads_low,f_loads_med,f_loads_high,net_low,net_med,net_high
austin_centre,way/1020979628,way_1020979628,RetailStandalone,216.43,216.43,216.4367511435724,0.9999688077762362,22.27686252208076,23.52748649604355,186.09895256498672,0.11970439497396722,0.12642460460828026,0.2461289995822475,1.0306541998948058,1.0945314199914071,1.2135410949460943,1.0306863492940432,1.094565561925339,1.213578949172232
austin_centre,way/1020979629,way_1020979629,SmallOffice,261.05,261.05,275.44401038664523,0.947742518102172,9.626948322397974,24.87481015159609,74.03853901145396,0.13002617894592244,0.3359711102314957,0.4659972891774181,1.0332974280671392,1.1154701917219978,1.2850691547659374,1.09027231376755,1.1769759933907953,1.3559264570500145
austin_centre,way/1020979630,way_1020979630,QuickServiceRestaurant,125.0,125.0,125.00471343841404,0.99996229391449,25.259923441510445,286.3175795020405,1824.662778608871,0.013843611947172341,0.1569153395677474,0.17075895151491974,1.0035451066603447,1.0200924653719516,1.0627432612502226,1.0035829478447924,1.020130930516049,1.0627833346495175
austin_centre,way/1021167043,way_1021167043,RetailStandalone,109.42,109.42,109.42946291194085,0.9999135250078998,22.930643059167213,23.527490673657525,239.73043385403483,0.0956517814218325,0.09814144285069269,0.1937932242725252,1.02449474665184,1.0753514863309996,1.1698634177020808,1.02458334748872,1.0754444853843774,1.1699645903807916
austin_centre,way/1021167044,way_1021167044,FullServiceRestaurant,140.43,140.43,140.42897904082463,1.000007270288386,20.580104396205403,224.5160279523696,1420.996984933642,0.01448286281702875,0.15799894745227352,0.17248181026930226,1.0037088076167864,1.0206235811746156,1.063992842222532,1.0037015104173521,1.0206161610007938,1.0639851067439676
austin_centre,way/1021167045,way_1021167045,SmallOffice,307.09,307.09,324.17497700807803,0.9472970518398393,9.636469596256877,24.86341982140553,72.83768098290423,0.1323006096050567,0.34135380871394344,0.4736544183190001,1.0338798699406153,1.117458197800484,1.2899234858563253,1.0913998601944501,1.1796280750902348,1.3616884834076464
austin_centre,way/1022725553,way_1022725553,OpenUBEMUnknown,43.52,43.52,43.51698829256768,1.0000692076255846,31.44442136095192,30.48122376430709,260.5077500416989,0.12070436044961688,0.11700697487667076,0.23771133532628763,1.030910273546781,1.094646864055524,1.2125244055499134,1.0308389316319626,1.0945711113878713,1.2124404954220627
austin_centre,way/1025013853,way_1025013853,LargeOffice,1082.19,3517.1400000000017,13980.805505947796,0.2515691959596833,2.573286016418233,22.140380015044496,49.325243521492204,0.052169757971838294,0.4488650928889463,0.5010348508607846,1.0133597616836054,1.0665471487879328,1.1983535357377542,4.028155187354526,4.239577682471341,4.7635145915472235
austin_centre,way/1029943785,way_1029943785,SmallOffice,429.8200000000001,429.8200000000001,453.7144412639356,0.9473359472593124,9.677856894894733,24.86341822222938,70.51214479323188,0.1372509221393541,0.35261185566172,0.4898627778010741,1.0351475583158092,1.1217556588640059,1.3003666573618025,1.0926932112209402,1.1841160066914995,1.3726563012032054
austin_centre,way/1029943786,way_1029943786,LargeOffice,3766.150000000001,12240.010000000006,15268.151021651378,0.8016694348020764,8.204240403701178,70.55700782569862,128.695198644318,0.06374938995490957,0.5482489523226185,0.611998342277528,1.016325102710512,1.0813021261636158,1.2423142950792876,1.2677608233391506,1.348812963575913,1.5496590504114724
austin_centre,way/1032979883,way_1032979883,QuickServiceRestaurant,451.26,451.26,451.7475963535881,0.9989206442767512,25.32005926957357,286.0036731058468,1600.651165384007,0.015818599215837958,0.1786795769690597,0.19449817618489765,1.0040508663238603,1.0229189021754905,1.071528173025343,1.005135765364849,1.0240241885441408,1.0726859827801054
austin_centre,way/1034698229,way_1034698229,OpenUBEMUnknown,244.24,244.24,244.2381923394965,1.0000074012196298,25.143755005684365,318.1150150759273,483.95986961128807,0.0519542147696659,0.65731692863591,0.7092711434055758,1.0133045648430314,1.079810460450514,1.2537670326769124,1.0132970652089015,1.0798024685952872,1.2537577533404174
austin_centre,way/1034702476,way_1034702476,SmallOffice,123.59,123.59,130.1044380102138,0.949929163756102,9.612555911794306,24.934890238352235,81.58401731761248,0.11782400803299414,0.3056344987435334,0.4234585067765275,1.0301726657190495,1.1047107618581313,1.2586359279461758,1.0844731428664194,1.1629401475474335,1.3249787204862946
austin_centre,way/1039387743,way_1039387743,OpenUBEMUnknown,1399.93,1399.93,1399.9304368311814,0.999999687962223,34.68460176888508,273.07378853434614,421.66352259946143,0.08225658590304956,0.6476106513812416,0.7298672372842911,1.021064471588405,1.1010554332250038,1.296670910089645,1.0210647901991923,1.1010557767960008,1.2966713147000795
austin_centre,way/1039387744,way_1039387744,OpenUBEMUnknown,409.35,409.35,409.3468683525337,1.000007650351593,20.38067504014962,287.9486425786525,423.1679031205439,0.04816214767201747,0.680459553891608,0.7286217015636254,1.0123334828468264,1.0785634354345577,1.2542612377363782,1.0123257381990027,1.0785551841081868,1.254251642270329
austin_centre,way/1039387745,way_1039387745,OpenUBEMUnknown,973.84,973.84,973.8376288989072,1.0000024348012673,42.64282281183338,315.8291788208476,477.21516901923445,0.08935764321882786,0.6618171410391984,0.7511747842580263,1.0228829280491696,1.1070949311676053,1.311131811249644,1.022880437538584,1.107092235618027,1.311128618912021
austin_centre,way/1039387746,way_1039387746,OpenUBEMUnknown,89.55,89.55,89.55141499873795,0.9999841990354036,36.93116917700108,197.09024322759964,376.1993035688925,0.09816915881195394,0.5238984797628871,0.622067638574841,1.0251394029298675,1.1045759990482737,1.2874848159936783,1.0251556013772307,1.1045934526903132,1.2875051598171263
austin_centre,way/1039387747,way_1039387747,OpenUBEMUnknown,104.96,104.96,104.9631728088183,0.9999697721711968,40.615911774087024,237.6123776399119,427.4630549577444,0.09501619216683413,0.555866465847909,0.6508826580147431,1.0243319833708597,1.1043583486892747,1.2912984137835244,1.0243629476386733,1.104391732053483,1.291337448110833
austin_centre,way/1039387750,way_1039387750,OpenUBEMUnknown,26.08,26.08,26.08446034643556,0.9998290036912276,28.853681236405865,79.34546890063471,349.6203798024817,0.08252860217332518,0.22694749357992516,0.30947609575325036,1.0211341301930492,1.0741719928437712,1.184599836783812,1.0213087702228743,1.074355703703413,1.1848024336265865
austin_centre,way/1039387756,way_1039387756,OpenUBEMUnknown,27.99,27.99,27.99387573604621,0.9998615505733198,46.81265936538029,70.02276872989994,347.5851644246192,0.13467968186407608,0.20145499836223812,0.3361346802263142,1.0344891086958676,1.1101693774643522,1.2560886718459787,1.0346323529519585,1.1103231010611239,1.256262600682803
austin_centre,way/1039387757,way_1039387757,OpenUBEMUnknown,42.75,42.75,42.75308116913723,0.999927931062441,44.551599285557934,274.38442231561686,618.0657301630758,0.07208229984503922,0.44394052108862414,0.5160228209336634,1.0184590150495954,1.080601399218345,1.2269355807679883,1.0185324195989451,1.0806792826260858,1.2270240110848265
austin_centre,way/1039387764,way_1039387764,OpenUBEMUnknown,234.94,234.94,234.9390713443209,1.0000039527511273,41.20744950756788,201.58443375001144,362.6347814059115,0.11363347262998126,0.5558883043939737,0.669521777023955,1.0290995429658027,1.1177962041300604,1.3192582173064693,1.029095475207503,1.1177917857773192,1.3192530026276759
austin_centre,way/1051117928,way_1051117928,SmallOffice,280.33,280.33,591.8127612410158,0.4736802217852743,4.814233810001158,12.431707842077556,36.71765165174661,0.13111497041429532,0.3385757880157403,0.4696907584300356,1.0335762485007791,1.1164236669424452,1.2874004368294374,2.1820126764112886,2.356914254799803,2.7178682529266203
austin_centre,way/1120921408,way_1120921408,SuperTallBuilding,14815.60000000001,77472.62999999992,245870.04800262625,0.3150958428217023,3.3678099387234237,16.112779232170553,48.29140883676035,0.06973931843876507,0.3336572616184516,0.4033965800572167,1.0178590185298906,1.0718110526172453,1.1939293618551992,3.230315606245077,3.4015398077585304,3.7890990600304013
austin_centre,way/112834453,way_112834453,Courthouse,5305.080000000001,5305.080000000001,5305.105759497121,0.9999951443951756,19.676654685521147,28.256190009860543,150.75068232244797,0.1305244817627677,0.18743656462809238,0.3179610463908601,1.0334250346947742,1.1062680672749619,1.2461012774506655,1.0334300526227234,1.106273438901609,1.2461073280554193
austin_centre,way/112834456,way_112834456,LargeOffice,2349.99,7637.490000000002,1914.6328751377296,3.9890101643901823,40.81278013107525,351.07917901663626,680.1691087852255,0.06000387198408117,0.5161645456725604,0.5761684176566416,1.0153659411307527,1.0765335129567897,1.2281114498212207,0.25454082574040676,0.26987484829369046,0.30787373288354797
austin_centre,way/112834472,way_112834472,MediumOffice,3025.859999999999,5043.099999999999,5042.901582559922,1.0000393458878445,9.225145471128066,57.8501112878255,117.63406310908404,0.0784223993230042,0.49178026975213907,0.5702026690751433,1.0200826035301416,1.0882568058312498,1.2492469669850612,1.0200424690535577,1.0882139890856846,1.2491978161878898
austin_centre,way/112834493,way_112834493,TallBuilding,10636.66999999999,44245.65000000003,87289.2765480999,0.506885287056067,5.734599523349278,21.538399443874564,72.2022249290636,0.0794241386464661,0.29830658909798635,0.37773072774445243,1.0203391314334869,1.076525110427044,1.1990188998984828,2.0129586663671035,2.1238042174776495,2.3654640024417564
austin_centre,way/112834500,way_112834500,MediumOffice,9192.63,9192.63,9192.640774599286,0.9999988279103306,9.271228830364343,36.11465863783732,81.12889539726261,0.11427776484526334,0.4451516128870636,0.5594293777323269,1.0292645349225493,1.1111326411700693,1.2906161671511462,1.0292657413142918,1.1111339435186858,1.290617679870796
austin_centre,way/112834509,way_112834509,MediumOffice,1790.7600000000002,1790.7600000000002,596.9209726260227,2.999995111784973,27.64503025271622,108.3443398687128,290.25184506121656,0.09524497681275945,0.3732770065453402,0.46852198335809964,1.0243905711133616,1.092769457615677,1.242820040545406,0.3414640800877364,0.36425707939420204,0.414274021868635
austin_centre,way/112836380,way_112836380,RetailStandalone,1715.92,1715.92,1715.898942806919,1.00001227181424,20.12790472730102,23.52749058386689,115.01110039330652,0.17500836578790296,0.204567128767652,0.37957549455555495,1.0448165786167865,1.1394757049988016,1.317474586070573,1.0448037569791637,1.1394617217362188,1.3174584184655929
austin_centre,way/112836382,way_112836382,Courthouse,2261.34,2261.34,2261.3358637533934,1.000001829116441,19.67665432232234,28.25618948830308,102.4054431098123,0.19214461384852852,0.2759246835932652,0.4680692974417937,1.0492048717417934,1.1564368344943081,1.3622847935097357,1.049202952627423,1.1564347192405502,1.3622823017367804
austin_centre,way/112836384,way_112836384,RetailStandalone,1474.2600000000002,1474.2600000000002,1470.5266984527093,1.0025387512863375,20.271145911553575,23.587327349569133,117.7437708135258,0.17216321314914887,0.2003276027818496,0.3724908159309985,1.0440879848359268,1.137149388442007,1.3120689808301458,1.0414440174968582,1.1342697596306908,1.308746399225622
austin_centre,way/112836385,way_112836385,LargeOffice,3077.879999999999,10003.110000000002,2500.7631011613284,4.000023031111848,40.93086464787668,352.05037355058414,656.7571015914721,0.062322682996029846,0.5360434972038916,0.5983661801999214,1.0159597480356204,1.0794867306267162,1.2369085157644746,0.25398847459966345,0.2698701288043988,0.3092253484902218
austin_centre,way/112836386,way_112836386,MediumOffice,2267.37,2267.37,755.7764964691794,3.0000536012864267,27.656368610781428,108.34433926359787,281.61503112725967,0.09820629424529448,0.3847249872633322,0.4829312815086267,1.0251489126642181,1.09564364942715,1.2503275090054868,0.3417101988526582,0.365208024602406,0.41676838989454884
austin_centre,way/1134169120,way_1134169120,SmallOffice,207.2,207.2,218.7981506808009,0.9469915506839856,9.6034124066226,24.853997685929777,75.86116107568459,0.12659195127585168,0.3276247994824865,0.45421675075833823,1.0324179824836623,1.1124543583169446,1.2776809522276333,1.0902082301980156,1.1747246926474157,1.3491999493604774
austin_centre,way/1134169121,way_1134169121,RetailStandalone,140.86,140.86,140.8547436756461,1.0000373173399544,22.82396977774161,23.527490988604185,213.8105928255727,0.1067485454116928,0.11003893996869453,0.21678748538038733,1.0273364336392279,1.084126123650259,1.1897065050147757,1.027298097606885,1.0840856684568296,1.1896621099893865
austin_centre,way/1134169122,way_1134169122,SmallOffice,283.82,283.82,299.94980314841393,0.9462249917182544,9.618191005074191,24.8341458377672,73.25403845612067,0.1312991229942293,0.3390140169902429,0.4703131399844722,1.0336234067525516,1.1165847839446787,1.287794119455046,1.0923653632056263,1.1800415268223547,1.360980877409013
austin_centre,way/1134169124,way_1134169124,RetailStandalone,152.11,152.11,152.09895897919182,1.000072591034694,22.743910017642808,23.52749120086944,207.78557850953024,0.10945855906260425,0.11322966381803218,0.22268822288063644,1.0280304206911717,1.086287392235829,1.1946287630329986,1.0279558003160072,1.0862085432337822,1.1945420499896044
austin_centre,way/1135532954,way_1135532954,QuickServiceRestaurant,343.76,343.76,343.76852641578654,0.9999751972180948,25.323449122658516,286.317561939902,1622.9002404243413,0.01560382363122774,0.17642338993371415,0.1920272135649419,1.0039958660567054,1.022618654774002,1.0706024129353993,1.0040207685648563,1.0226440191905766,1.0706289675121818
austin_centre,way/1213502014,way_1213502014,SmallOffice,269.93,269.93,284.8652689830584,0.9475707620083844,9.62803712280972,24.870419462520804,73.75079044624746,0.1305482566973573,0.33722241228922645,0.46777066898658376,1.033431123039296,1.1159275365706318,1.2861876386623385,1.0906110281926913,1.1776719811462035,1.357352601230807
austin_centre,way/1213502015,way_1213502015,SmallOffice,332.24,332.24,350.97618663324005,0.9466169291627218,9.63697886305424,24.844620860403623,72.12266877726476,0.13361927707938764,0.34447728129876687,0.4780965583781545,1.034217557594955,1.1186109758421943,1.2927386467454478,1.0925407371593445,1.1816933982277291,1.3656407432823634
austin_centre,way/1213502016,way_1213502016,SmallOffice,235.91,235.91,248.99130118553265,0.9474628184870392,9.616777325905172,24.86759011288164,74.80257593372805,0.12856211441735957,0.33244296473042967,0.4610050791477892,1.0329225067726686,1.1141864274236857,1.2819274753434644,1.0901984612146534,1.175968497848686,1.3530108520675428
austin_centre,way/1213502017,way_1213502017,SmallOffice,256.01,256.01,270.2546231965848,0.9472918426774768,9.620460642923604,24.861909917458437,74.15275942818542,0.1297384037642013,0.3352796323316384,0.4650180360958397,1.033223733881164,1.1152179856537159,1.2844521668909903,1.0907132177564252,1.177269702335453,1.3559202233395629
austin_centre,way/1213502018,way_1213502018,QuickServiceRestaurant,309.3,309.3,305.8229303761043,1.01136955171942,25.60318723885125,289.58209326903324,1649.918889202845,0.01551784600224886,0.17551292682572064,0.1910307728279695,1.0039738486911296,1.022497992934809,1.070229871745963,0.9926874375289261,1.0110033381927208,1.058198627718696
austin_centre,way/1239928162,way_1239928162,FullServiceRestaurant,376.61,376.61,376.55412702155286,1.0001483796735653,20.656884280940968,224.5472915080212,1214.651329954016,0.01700643120501337,0.18486563672269807,0.20187206792771145,1.0043550493009812,1.024174404640554,1.0749657770374523,1.0042060455357522,1.0240224605221382,1.074806297629864
austin_centre,way/1239928163,way_1239928163,SmallOffice,208.05,208.05,219.49854526668173,0.9478422727003852,9.612044197540037,24.875839710358235,75.89091680095426,0.12665605585910084,0.32778415071203154,0.4544402065711324,1.0324343985451572,1.1125108819005176,1.2778198139780037,1.0892470490936963,1.1737299695771055,1.348135497626117
austin_centre,way/1243589069,way_1243589069,QuickServiceRestaurant,177.76,177.76,178.0401467686489,0.9984264966428448,25.235510171794527,285.8582721654654,1712.7524485109225,0.014733892334373501,0.16689993490535796,0.18163382723973145,1.003773091881419,1.021377745955496,1.0667497655054732,1.0053550213826974,1.0229874200953437,1.0684309451846097
austin_centre,way/1243589070,way_1243589070,OpenUBEMUnknown,66.93,66.93,66.92813091487261,1.0000279267492136,24.193599847308487,236.31910340637396,430.9754155836811,0.056136844405712726,0.5483354615165714,0.6044723059222842,1.0143756630677643,1.0758135744752029,1.2309071412194532,1.0143473356441062,1.075783531338315,1.2308727669443769
austin_centre,way/1243589071,way_1243589071,OpenUBEMUnknown,50.78,50.78,50.7847333781797,0.9999067952539112,32.1237235856893,310.02527730825693,550.5499035855522,0.05834843195226799,0.563119301791106,0.621467733743374,1.0149420119202999,1.0783614143400568,1.2381808482059484,1.0150366181505655,1.0784619321106057,1.2382962632947514
austin_centre,way/1243589072,way_1243589072,OpenUBEMUnknown,44.23,44.23,44.23094189276427,0.9999787051162836,19.797358092157413,261.95585554200494,490.6099540507849,0.04035254060521592,0.5339391371478144,0.5742916777530302,1.0103335791993648,1.0634949900172659,1.2033575314464189,1.0103550945936164,1.0635176375016868,1.203383157350821
austin_centre,way/1243589074,way_1243589074,OpenUBEMUnknown,54.33,54.33,54.32691750228665,1.0000567397867406,23.017579688587357,232.01814496176488,436.6453721169476,0.052714585241092425,0.5313651759021116,0.584079761143204,1.0134992824090012,1.0722512194253084,1.2212309779232315,1.0134417799385336,1.0721903835715993,1.2211616894693953
austin_centre,way/1243589077,way_1243589077,QuickServiceRestaurant,49.86,49.86,49.84640831794681,1.0002726712417571,25.24641748243199,286.4103716001153,2302.8672739245626,0.010963036284504086,0.12437120230208176,0.13533423858658586,1.0028074416632096,1.015918502987737,1.0497162067255632,1.002534079450862,1.0156415667405536,1.049430057328694
austin_centre,way/1311610010,way_1311610010,SmallOffice,325.92999999999995,325.92999999999995,344.0458895891161,0.9473445544989612,9.642236035879186,24.863424341779396,72.3150013087055,0.13333659491641914,0.34382111445507585,0.477157709371495,1.0341451676419193,1.1183647186166232,1.2921387477581252,1.0916251776935224,1.1805258322386332,1.363958595235206
austin_centre,way/1311610011,way_1311610011,SmallOffice,325.84,325.84,343.9678651373318,0.9472977944317732,9.642216009191644,24.86341083813984,72.32017278691524,0.1333267833527106,0.3437963417399126,0.47712312509262317,1.0341426550722241,1.1183560427041117,1.2921173917520081,1.091676409626335,1.1805749462078565,1.3640033781848626
austin_centre,way/1311610012,way_1311610012,SmallOffice,322.08000000000004,322.08000000000004,339.9801382486681,0.94734945888052,9.640997676353935,24.863413367810377,72.40423555176248,0.13315516147479375,0.3433972222527684,0.47655238372756215,1.0340987057138642,1.118206486983858,1.2917529813903599,1.0915704822757333,1.1803526950923042,1.3635443281055128
austin_centre,way/1317011702,way_1317011702,LargeOffice,3003.670000000002,9761.949999999995,2440.550119047442,3.999897368962917,40.92869201348476,352.03629938757484,658.9255182172978,0.062114291952474456,0.5342581060451231,0.5963723979975976,1.015906382737656,1.0792213980735421,1.2361182264059893,0.2539831123219688,0.2698122722967164,0.3090374858109139
austin_centre,way/134807224,way_134807224,TallBuilding,4898.13,20375.490000000005,42393.52047228789,0.4806274584654796,5.429292586073698,20.42239516246017,79.57439324542484,0.06822914212275011,0.2566453142718039,0.32487445639455403,1.0174722888139298,1.0657635641045327,1.1710698935140265,2.116966625382699,2.2174421068393446,2.4365438821430483
austin_centre,way/134807225,way_134807225,LargeOffice,3786.010000000001,12304.510000000002,30449.319571607608,0.4040980282355245,4.135536257745823,35.56576865805647,64.8287829892419,0.06379166887078691,0.5486107716067796,0.6124024404775665,1.0163359296006937,1.0813559314165644,1.242474522608398,2.515072726383937,2.6759742831170334,3.0746859321081224
austin_centre,way/134807226,way_134807226,LargeOffice,3611.44,11737.180000000002,26408.40343799231,0.4444486781474404,4.548298876719279,39.116710071021984,71.66364613285657,0.06346731044478578,0.5458375645373091,0.609304874982095,1.0162528670863193,1.0809433133345399,1.2412459791871653,2.286547169680613,2.4320992872341276,2.7927768496487624
austin_centre,way/134807227,way_134807227,HighriseApartment,11750.910000000003,39169.69999999998,3916.8630177935806,10.000273132366212,41.53515237836814,375.52343216461344,1178.84554215367,0.03523375276330626,0.31855185326362423,0.3537856060269305,1.0090227472473792,1.0459353266114282,1.1380800598917842,0.10089951883230508,0.10459067595126219,0.11380489760908137
austin_centre,way/134807228,way_134807228,LargeOffice,8022.439999999999,26072.93,6512.831492344527,4.0033171487159285,40.99956212191117,352.3427424157217,606.0352609372203,0.06765210667528856,0.5813898383913031,0.6490419450665916,1.0173245201379617,1.086252202513413,1.257035663230103,0.2541203912521071,0.27133803347602137,0.3139985208599572
austin_centre,way/134807229,way_134807229,FullServiceRestaurant,708.77,708.77,708.7676753465405,1.000003279852539,20.73841215585201,224.51606973465653,1146.206894317393,0.018093079232613125,0.19587743787596376,0.2139705171085769,1.0046333208369642,1.0256675328512175,1.0795417891660812,1.0046300257986234,1.0256641688239894,1.0795382484398162
austin_centre,way/134807252,way_134807252,LargeOffice,1243.37,4040.93,10102.46766084946,0.3999943514454389,4.091822716325972,35.20503921521078,76.23203770876665,0.05367589322429216,0.461814222383855,0.5154901156081472,1.0137454565539346,1.0684677425289062,1.2040774253745883,2.534399430618495,2.6712070774695684,3.010236072143209
austin_centre,way/134807256,way_134807256,OpenUBEMUnknown,22932.320000000003,22932.320000000003,22932.285588129045,1.0000015005861855,43.54538566093924,274.9050562549376,484.8399849843595,0.08981393245102087,0.5670016186140379,0.6568155510650587,1.0229997757333047,1.10132059178283,1.2864645737305065,1.022998240636277,1.101318939158844,1.2864626432824358
austin_centre,way/134807260,way_134807260,OpenUBEMUnknown,16053.92,16053.92,16053.943469320584,0.9999985380962236,38.84616871526934,189.0600590626981,343.9369370143601,0.11294561454342263,0.54969396629477,0.6626395808381926,1.0289233945521274,1.1169010095426863,1.316569113751808,1.0289248987413224,1.116902642346877,1.316571038451981
austin_centre,way/134807269,way_134807269,LargeOffice,1279.3300000000008,4157.800000000002,9355.55464092642,0.4444204710014158,4.546317912801133,39.11522358967451,84.2045796559159,0.05399133789846935,0.4645260833735,0.5185174212719693,1.0138262364125195,1.0688699782936593,1.2052761816482935,2.281232082149721,2.405087182156949,2.712017695612527
austin_centre,way/135049613,way_135049613,MediumOffice,3870.36,3870.36,1286.1434657715863,3.009275483647607,27.7785075007456,108.67900145596732,266.92794866796135,0.10406743707194188,0.40714732945089976,0.5112147665228417,1.0266498487314286,1.1013171643086972,1.2651234760082848,0.34116180266985874,0.36597419222442445,0.42040799617149094
austin_centre,way/135049616,way_135049616,MediumOffice,4364.699999999998,4364.699999999998,1454.9910576436962,2.999812251127142,27.702552104439857,108.33825232139124,263.47952106428176,0.10514119652464829,0.41118281938488754,0.5163240159095358,1.0269248197290213,1.1023518977002251,1.2678147667752466,0.34232969724794177,0.3674736301533638,0.4226313717796442
austin_centre,way/135049618,way_135049618,MediumOffice,1682.3399999999997,1682.3399999999997,560.7976470528893,2.9999055966818937,27.64262375767376,108.34434826086375,292.758171388222,0.09442135680311144,0.37008138063955187,0.4645027374426633,1.0241796564479593,1.091969320060495,1.2407289037515101,0.34140396203826345,0.36400122766139364,0.4135893159850908
austin_centre,way/135049619,way_135049619,MediumOffice,1901.46,1901.46,633.8298067694947,2.9999535832676694,27.647566776817733,108.34434174915371,288.00676858163536,0.09599623964733678,0.37618678992415266,0.47218302957148944,1.0245829563729811,1.0934989727852789,1.2447261022475853,0.3415329364052908,0.3645052973100324,0.4149151204172232
austin_centre,way/135049620,way_135049620,MediumOffice,3363.15,3363.15,1121.0429780729494,3.0000187912342025,27.68166497939704,108.34433715234336,269.3247979569659,0.10278171631199055,0.40228132713444076,0.5050630434464313,1.0263205981538452,1.1000759909788043,1.2618918564809691,0.3421047231946233,0.36668970014225644,0.42062798412066915
austin_centre,way/135049621,way_135049621,LargeOffice,2588.0799999999995,8411.260000000002,2102.8244426536867,3.999982038151175,40.92732912467171,352.0503658982637,671.7807902714146,0.0609236371705957,0.5240554225375027,0.5849790597080984,1.0156014768927424,1.0777052923060573,1.231602394341177,0.2539015093583175,0.2694275329306683,0.30790198120750406
austin_centre,way/135049622,way_135049622,MediumOffice,1406.729999999999,1406.729999999999,468.92351865633344,2.9999135126147705,27.63655112850484,108.34433178031443,300.4529686142905,0.091982952459969,0.3606032993450051,0.45258625180497414,1.0235552237846866,1.0895993349462567,1.2345333164450234,0.341194910946796,0.3632102493503372,0.4115229693302009
austin_centre,way/135049626,way_135049626,MediumOffice,2867.4,2867.4,955.7974356786976,3.0000080487388017,27.670142604480837,108.34434252949114,273.834911163415,0.10104680402846179,0.39565569659901795,0.4967025006274797,1.0258763174910441,1.0983973532178626,1.2575152728071821,0.34195785505386256,0.3661314687737678,0.41917063300408125
austin_centre,way/1350740813,way_1350740813,OpenUBEMUnknown,289.69,289.69,289.6914551174878,0.99999497700929,38.42880682099848,234.0944905840315,407.675437785933,0.0942632380054673,0.5742177940750812,0.6684810320805485,1.0241391649920595,1.1049962751313995,1.2950747395854894,1.0241443092594107,1.1050018255453038,1.2950812447665505
