cell,osm_id,archetype_id,zoning_strategy,footprint_area_m2,levels,floor_area_m2,derived_area_m2,ratio
la_rural,way/472961282,SmallOffice,one_zone_per_floor,151.36038125594047,2.0,302.72,302.72076251188093,0.9999974811378163
la_rural,way/472961286,SmallOffice,one_zone_per_floor,90.2691850053381,2.0,180.54,180.5383700106762,1.0000090284925232
la_rural,way/472961287,SmallOffice,single_zone,52.88584488627649,1.0,52.89,52.88584488627649,1.0000785675965365
la_rural,way/472961288,SmallOffice,single_zone,146.18172570525346,1.0,146.18,146.18172570525346,0.9999881947949025
la_rural,way/472961289,SmallOffice,single_zone,54.60588558629709,1.0,54.61,54.60588558629709,1.0000753474402755
la_rural,way/472961290,SmallOffice,single_zone,158.657597793238,1.0,158.66,158.657597793238,1.0000151408239846
la_rural,way/472961291,Warehouse,one_zone_per_floor,104.7559906954578,2.0,209.52,209.5119813909156,1.0000382727948596
la_rural,way/472961292,SmallOffice,single_zone,54.89179662185894,1.0,54.89,54.89179662185894,0.999967269756694
la_rural,way/472961293,SmallOffice,single_zone,54.25483772019103,1.0,54.25,54.25483772019103,0.9999108333856609
la_rural,way/472961294,SmallOffice,single_zone,55.569751316587165,1.0,55.57,55.569751316587165,1.000004475157922
la_rural,way/472961295,SmallOffice,single_zone,53.42126505467958,1.0,53.42,53.42126505467958,0.9999763192676496
la_rural,way/472961296,SmallOffice,one_zone_per_floor,89.27046559196897,2.0,178.54,178.54093118393794,0.9999947844792129
la_rural,way/472961297,SmallOffice,one_zone_per_floor,94.23349799659636,2.0,188.46,188.4669959931927,0.9999628794784157
la_suburban,way/285843826,Courthouse,single_zone,2383.7626723030835,1.0,2383.76,2383.7626723030835,0.9999988789558985
la_suburban,way/285843827,SmallOffice,single_zone,1043.89784748448,1.0,1043.9,1043.89784748448,1.000002061998236
la_suburban,way/285843828,Courthouse,single_zone,6869.198468554189,1.0,6869.2,6869.198468554189,1.0000002229438876
la_suburban,way/286205457,SmallOffice,single_zone,1472.0999454717405,1.0,1472.1,1472.0999454717405,1.0000000370411395
la_suburban,way/286205459,SmallOffice,single_zone,1467.4316482399634,1.0,1467.43,1467.4316482399634,0.9999988767858692
la_suburban,way/286205460,MediumOffice,perimeter_core,1608.8592342366103,3.0,4826.549999999999,4826.577702709831,0.9999942603825033
la_suburban,way/286205462,MediumOffice,perimeter_core,1618.6869861427824,3.0,4856.130000000001,4856.0609584283475,1.0000142176081075
la_suburban,way/442340493,MidriseApartment,one_zone_per_floor,160.27750455973867,2.0,320.56,320.55500911947735,1.0000155694978419
la_suburban,way/442340494,MidriseApartment,one_zone_per_floor,317.64923056439324,2.0,635.3,635.2984611287865,1.0000024222807193
la_suburban,way/442340495,MidriseApartment,one_zone_per_floor,229.00261063754257,2.0,458.0,458.00522127508515,0.9999885999660209
la_suburban,way/442340496,MidriseApartment,one_zone_per_floor,189.27181622805324,2.0,378.54,378.5436324561065,0.9999904041283619
la_suburban,way/442340497,MidriseApartment,one_zone_per_floor,194.0077666149673,2.0,388.02,388.0155332299346,1.0000115118331172
la_suburban,way/442340498,MidriseApartment,one_zone_per_floor,179.1993997151925,2.0,358.4,358.398799430385,1.0000033498148344
la_suburban,way/442340499,MidriseApartment,one_zone_per_floor,170.78829964776875,2.0,341.58,341.5765992955375,1.000009955905848
la_suburban,way/442340501,MidriseApartment,one_zone_per_floor,239.26561053152287,3.0,717.8100000000001,717.7968315945686,1.0000183455886844
la_suburban,way/442340503,MidriseApartment,one_zone_per_floor,240.159746569631,2.0,480.32,480.319493139262,1.00000105525748
la_suburban,way/442340504,MidriseApartment,one_zone_per_floor,235.63084146560664,2.0,471.26,471.2616829312133,0.9999964288817142
la_suburban,way/442340506,MidriseApartment,one_zone_per_floor,236.4661514317905,2.0,472.94,472.932302863581,1.0000162753450597
la_suburban,way/442340508,MidriseApartment,one_zone_per_floor,214.35973122400077,2.0,428.72,428.71946244800154,1.0000012538548995
la_suburban,way/442340509,MidriseApartment,one_zone_per_floor,243.9859181665116,2.0,487.98,487.9718363330232,1.0000167297912892
la_suburban,way/442340510,MidriseApartment,one_zone_per_floor,207.4868617902424,2.0,414.98,414.9737235804848,1.0000151248601021
la_suburban,way/442340512,MidriseApartment,one_zone_per_floor,162.3343633389289,2.0,324.66,324.6687266778578,0.9999731212859733
la_suburban,way/442340513,MidriseApartment,one_zone_per_floor,260.97446354663754,2.0,521.94,521.9489270932751,0.999982896615336
la_suburban,way/442340515,MidriseApartment,one_zone_per_floor,224.37776446433904,2.0,448.76,448.7555289286781,1.0000099632673776
la_suburban,way/442340518,MidriseApartment,one_zone_per_floor,262.9418084606495,3.0,788.8199999999999,788.8254253819484,0.9999931222019804
la_suburban,way/442340519,MidriseApartment,one_zone_per_floor,161.04193550508074,2.0,322.08,322.0838710101615,0.999987981359795
la_suburban,way/442340521,MidriseApartment,one_zone_per_floor,184.6324236197655,2.0,369.26,369.264847239531,0.9999868732711299
la_suburban,way/442340523,MidriseApartment,one_zone_per_floor,252.8210520299144,2.0,505.64,505.6421040598288,0.9999958388357854
la_suburban,way/442340525,MidriseApartment,one_zone_per_floor,214.77813286035,2.0,429.56,429.5562657207,1.0000086933414736
la_suburban,way/442340529,MidriseApartment,one_zone_per_floor,262.095505701603,2.0,524.2,524.191011403206,1.0000171475599515
la_suburban,way/442340536,MidriseApartment,one_zone_per_floor,222.81802600348465,2.0,445.64,445.6360520069693,1.0000088592316823
la_suburban,way/442340538,MidriseApartment,one_zone_per_floor,231.4513708934538,2.0,462.9,462.9027417869076,0.9999940769698251
la_suburban,way/442340539,MidriseApartment,one_zone_per_floor,237.59352379004324,2.0,475.18,475.18704758008647,0.9999851688295749
la_suburban,way/442340540,MidriseApartment,one_zone_per_floor,196.0346599344911,2.0,392.06,392.0693198689822,0.9999762290275983
la_suburban,way/442340541,MidriseApartment,one_zone_per_floor,243.0072215207143,2.0,486.02,486.0144430414286,1.0000114337313448
la_suburban,way/442340543,MidriseApartment,one_zone_per_floor,319.05488045437704,2.0,638.1,638.1097609087541,0.9999847034015901
la_suburban,way/442340546,MidriseApartment,one_zone_per_floor,235.4016180109197,2.0,470.8,470.8032360218394,0.9999931265938894
la_suburban,way/442340549,MidriseApartment,one_zone_per_floor,185.98562814808488,3.0,557.97,557.9568844442547,1.0000235063964815
la_suburban,way/442340550,MidriseApartment,one_zone_per_floor,191.40486048127863,3.0,574.2,574.2145814438359,0.9999746062808103
la_suburban,way/442340556,MidriseApartment,one_zone_per_floor,200.56328014391292,2.0,401.12,401.12656028782584,0.9999836453417068
la_suburban,way/442340557,MidriseApartment,one_zone_per_floor,224.5986646000929,2.0,449.2,449.1973292001858,1.0000059457161488
la_suburban,way/442340560,MidriseApartment,one_zone_per_floor,334.89278041495345,3.0,1004.67,1004.6783412448603,0.9999916975966158
la_suburban,way/442340562,MidriseApartment,one_zone_per_floor,294.11837061885046,3.0,882.36,882.3551118565514,1.0000055398822798
la_suburban,way/442340564,MidriseApartment,one_zone_per_floor,195.3788274889913,2.0,390.76,390.7576549779826,1.0000060012183702
la_suburban,way/442340565,MidriseApartment,one_zone_per_floor,214.7431543538741,2.0,429.48,429.4863087077482,0.9999853110387449
la_suburban,way/442340566,MidriseApartment,one_zone_per_floor,156.62214628305844,2.0,313.24,313.2442925661169,0.9999862964267227
la_suburban,way/442340567,MidriseApartment,one_zone_per_floor,292.86854186473727,2.0,585.74,585.7370837294745,1.0000049788046659
la_suburban,way/442340568,MidriseApartment,one_zone_per_floor,262.229759957922,2.0,524.46,524.459519915844,1.0000009153883909
la_suburban,way/442340569,MidriseApartment,one_zone_per_floor,255.16364773565573,2.0,510.32,510.32729547131146,0.9999857043286217
la_suburban,way/442340571,MidriseApartment,one_zone_per_floor,244.58887307967615,3.0,733.77,733.7666192390284,1.0000046074063373
la_suburban,way/442340573,MidriseApartment,one_zone_per_floor,228.70513706078128,2.0,457.42,457.41027412156257,1.0000212629208125
la_suburban,way/442340574,MidriseApartment,one_zone_per_floor,240.1294124502705,2.0,480.26,480.258824900541,1.0000024468045106
la_suburban,way/442340577,MidriseApartment,one_zone_per_floor,198.26159949652185,2.0,396.52,396.5231989930437,0.9999919323937367
la_suburban,way/442340578,MidriseApartment,one_zone_per_floor,221.96492278617643,2.0,443.92,443.92984557235286,0.999977821783214
la_suburban,way/442340579,MidriseApartment,one_zone_per_floor,220.49632160175807,2.0,441.0,440.99264320351614,1.000016682356491
la_suburban,way/442340580,MidriseApartment,one_zone_per_floor,232.18247432490736,2.0,464.36,464.3649486498147,0.9999893431883068
la_suburban,way/442340582,MidriseApartment,one_zone_per_floor,256.36739714803747,2.0,512.74,512.7347942960749,1.0000101528197092
la_suburban,way/442340583,MidriseApartment,one_zone_per_floor,251.80546400162967,2.0,503.62,503.61092800325935,1.0000180138996917
la_suburban,way/442340585,MidriseApartment,one_zone_per_floor,211.98864267130904,3.0,635.97,635.9659280139272,1.00000640283684
la_suburban,way/442340586,MidriseApartment,one_zone_per_floor,218.40061752520887,2.0,436.8,436.80123505041774,0.9999971725116171
la_suburban,way/442340587,MidriseApartment,one_zone_per_floor,268.14585938100595,2.0,536.3,536.2917187620119,1.0000154416667242
la_suburban,way/442340588,MidriseApartment,one_zone_per_floor,249.87520301191307,2.0,499.76,499.75040602382614,1.0000191975355261
la_suburban,way/442340589,MidriseApartment,one_zone_per_floor,240.38157419117897,3.0,721.14,721.1447225735369,0.9999934512818452
la_suburban,way/442340594,MidriseApartment,one_zone_per_floor,322.75694962572146,2.0,645.52,645.5138992514429,1.0000094509948805
la_suburban,way/442340598,MidriseApartment,one_zone_per_floor,229.50657286265115,2.0,459.02,459.0131457253023,1.000014932632674
la_suburban,way/442340608,MidriseApartment,single_zone,222.08900134479143,1.0,222.09,222.08900134479143,1.0000044966441495
la_suburban,way/442340620,MidriseApartment,single_zone,234.0199095974364,1.0,234.02,234.0199095974364,1.000000386302874
la_suburban,way/442340622,MidriseApartment,one_zone_per_floor,301.7722987198618,2.0,603.54,603.5445974397236,0.9999923826014795
la_suburban,way/442340624,MidriseApartment,one_zone_per_floor,224.39000711288477,2.0,448.78,448.78001422576955,0.9999999683012408
la_suburban,way/442340626,MidriseApartment,one_zone_per_floor,104.22903155634263,2.0,208.46,208.45806311268527,1.0000092914962646
la_suburban,way/442340627,MidriseApartment,one_zone_per_floor,160.78399834131582,2.0,321.56,321.56799668263164,0.999975132218647
la_suburban,way/442340630,MidriseApartment,one_zone_per_floor,228.7835281775385,3.0,686.34,686.3505845326155,0.9999845785333997
la_suburban,way/442340634,MidriseApartment,one_zone_per_floor,250.971103926131,2.0,501.94,501.942207852262,0.9999956013815386
la_suburban,way/442340635,MidriseApartment,one_zone_per_floor,241.8925936246001,2.0,483.78,483.7851872492002,0.9999892777841551
la_suburban,way/442340636,MidriseApartment,one_zone_per_floor,228.53560756841884,2.0,457.08,457.0712151368377,1.0000192199002504
la_suburban,way/442340638,MidriseApartment,one_zone_per_floor,260.692433287975,2.0,521.38,521.38486657595,0.9999906660582959
la_suburban,way/442340639,MidriseApartment,one_zone_per_floor,145.5303325230694,2.0,291.06,291.0606650461388,0.9999977150944162
la_suburban,way/442340640,MidriseApartment,one_zone_per_floor,280.29088815214595,2.0,560.58,560.5817763042919,0.9999968313199484
la_suburban,way/442340642,MidriseApartment,one_zone_per_floor,241.11729059563552,2.0,482.24,482.23458119127105,1.0000112368729666
la_suburban,way/442340643,MidriseApartment,one_zone_per_floor,276.0203018107097,3.0,828.06,828.0609054321292,0.999998906563366
la_suburban,way/442340644,MidriseApartment,one_zone_per_floor,299.8573606788132,2.0,599.72,599.7147213576264,1.0000088019222901
la_suburban,way/442340646,MidriseApartment,one_zone_per_floor,221.9917233154713,2.0,443.98,443.9834466309426,0.999992237028275
la_suburban,way/442340648,MidriseApartment,one_zone_per_floor,246.0012915085881,3.0,738.0,738.0038745257643,0.9999947499926517
la_suburban,way/442340651,MidriseApartment,one_zone_per_floor,227.38370291767885,2.0,454.76,454.7674058353577,0.9999837151140063
la_suburban,way/442340652,MidriseApartment,one_zone_per_floor,253.48821470856737,2.0,506.98,506.97642941713474,1.0000070428971803
la_suburban,way/442340654,MidriseApartment,one_zone_per_floor,214.4090938286729,2.0,428.82,428.8181876573458,1.0000042263661066
la_suburban,way/442340656,MidriseApartment,one_zone_per_floor,278.60476484797874,2.0,557.2,557.2095296959575,0.9999828974641503
la_suburban,way/442340658,MidriseApartment,one_zone_per_floor,158.26463552719665,3.0,474.78,474.7939065815899,0.999970710277876
la_suburban,way/442340659,MidriseApartment,one_zone_per_floor,213.17236265723216,2.0,426.34,426.3447253144643,0.9999889166813056
la_suburban,way/442340660,MidriseApartment,one_zone_per_floor,267.7162046665796,2.0,535.44,535.4324093331592,1.0000141767041153
la_suburban,way/442340661,MidriseApartment,one_zone_per_floor,231.11122988295008,3.0,693.33,693.3336896488503,0.9999946783938163
la_suburban,way/442340662,MidriseApartment,one_zone_per_floor,247.1906244744148,2.0,494.38,494.3812489488296,0.9999974737131875
la_suburban,way/442340663,MidriseApartment,one_zone_per_floor,259.5774279899616,3.0,778.74,778.7322839698849,1.0000099084502774
la_suburban,way/442340671,MidriseApartment,one_zone_per_floor,312.0143015806028,2.0,624.02,624.0286031612056,0.9999862135146337
la_suburban,way/442340687,MidriseApartment,one_zone_per_floor,230.8382069411848,3.0,692.52,692.5146208235544,1.0000077675998222
la_suburban,way/442340693,MidriseApartment,one_zone_per_floor,351.7325920498194,3.0,1055.19,1055.1977761494582,0.9999926306237239
la_suburban,way/442340695,MidriseApartment,one_zone_per_floor,272.8285790120515,2.0,545.66,545.657158024103,1.000005208354468
la_suburban,way/442340700,MidriseApartment,one_zone_per_floor,265.741043298372,2.0,531.48,531.482086596744,0.9999960740036276
la_suburban,way/442340706,MidriseApartment,one_zone_per_floor,221.60128941892,3.0,664.8,664.80386825676,0.9999941813564199
la_suburban,way/442340707,MidriseApartment,one_zone_per_floor,222.4225428243145,2.0,444.84,444.845085648629,0.9999885675962418
la_suburban,way/442340710,MidriseApartment,one_zone_per_floor,279.58726556204675,3.0,838.77,838.7617966861403,1.00000978026645
la_suburban,way/442340711,MidriseApartment,one_zone_per_floor,271.3400614211473,2.0,542.68,542.6801228422946,0.9999997736377481
la_suburban,way/442340712,MidriseApartment,one_zone_per_floor,222.75861529881,2.0,445.52,445.51723059762,1.0000062161510033
la_suburban,way/442340713,MidriseApartment,one_zone_per_floor,201.17279965557577,3.0,603.51,603.5183989667273,0.9999860833294533
la_suburban,way/442340714,MidriseApartment,one_zone_per_floor,438.5645019334307,2.0,877.12,877.1290038668614,0.9999897348430827
la_suburban,way/442340722,MidriseApartment,one_zone_per_floor,259.5663823803964,2.0,519.14,519.1327647607928,1.0000139371654002
la_suburban,way/442340732,MidriseApartment,one_zone_per_floor,181.33400364445365,2.0,362.66,362.6680072889073,0.9999779211599966
la_suburban,way/442340742,MidriseApartment,one_zone_per_floor,173.49524476911756,2.0,347.0,346.9904895382351,1.0000274084219931
la_suburban,way/442340746,MidriseApartment,one_zone_per_floor,194.6168075314139,2.0,389.24,389.2336150628278,1.0000164038688466
la_suburban,way/442340750,MidriseApartment,one_zone_per_floor,382.4990224773117,2.0,765.0,764.9980449546234,1.0000025556214025
la_suburban,way/442340751,MidriseApartment,one_zone_per_floor,281.7263051059889,2.0,563.46,563.4526102119778,1.0000131151899705
la_suburban,way/442340753,MidriseApartment,one_zone_per_floor,183.17014311807304,2.0,366.34,366.3402862361461,0.9999992186604726
la_suburban,way/442340755,MidriseApartment,one_zone_per_floor,238.85008399122304,2.0,477.7,477.7001679824461,0.9999996483517123
la_suburban,way/442340764,MidriseApartment,one_zone_per_floor,236.8843771587688,2.0,473.76,473.7687543175376,0.9999815219609612
la_suburban,way/442340765,MidriseApartment,one_zone_per_floor,202.60605253278368,2.0,405.22,405.21210506556736,1.0000194834614613
la_suburban,way/442340768,MidriseApartment,one_zone_per_floor,244.66702951503024,2.0,489.34,489.3340590300605,1.0000121409287375
la_suburban,way/442340770,MidriseApartment,one_zone_per_floor,378.7693546973727,3.0,1136.31,1136.308064092118,1.0000017036822524
la_suburban,way/442340771,MidriseApartment,one_zone_per_floor,289.0184211238635,2.0,578.04,578.036842247727,1.0000054628910169
la_suburban,way/442340773,MidriseApartment,one_zone_per_floor,154.57754215938573,2.0,309.16,309.15508431877146,1.0000159003732363
la_suburban,way/442340774,MidriseApartment,one_zone_per_floor,304.57896437746064,3.0,913.74,913.736893132382,1.0000034001774925
la_suburban,way/442340775,MidriseApartment,one_zone_per_floor,296.5628953278441,2.0,593.12,593.1257906556882,0.99999023705295
la_suburban,way/442340779,MidriseApartment,one_zone_per_floor,452.15591223324543,2.0,904.32,904.3118244664909,1.0000090406133018
la_suburban,way/442340786,MidriseApartment,one_zone_per_floor,302.36757209092406,2.0,604.74,604.7351441818481,1.0000080296609162
la_suburban,way/442340797,MidriseApartment,one_zone_per_floor,320.7457989132932,2.0,641.5,641.4915978265864,1.0000130978697805
la_suburban,way/442340799,MidriseApartment,one_zone_per_floor,290.368431124551,2.0,580.74,580.736862249102,1.0000054030510235
la_suburban,way/442340802,MidriseApartment,one_zone_per_floor,487.9334868497102,3.0,1463.79,1463.8004605491305,0.9999928538421646
la_suburban,way/442340806,MidriseApartment,one_zone_per_floor,160.4451972150277,2.0,320.9,320.8903944300554,1.000029934114923
la_suburban,way/442340810,MidriseApartment,one_zone_per_floor,41.531660552426494,2.0,83.06,83.06332110485299,0.9999600171915978
la_suburban,way/442340812,MidriseApartment,one_zone_per_floor,42.89087409843784,2.0,85.78,85.78174819687568,0.9999796204097908
la_suburban,way/442340814,MidriseApartment,single_zone,57.9373549086805,1.0,57.94,57.9373549086805,1.0000456543334377
la_suburban,way/442340818,MidriseApartment,one_zone_per_floor,60.76701491165487,2.0,121.54,121.53402982330974,1.000049123498159
la_suburban,way/442340822,MidriseApartment,single_zone,179.37652838067405,1.0,179.38,179.37652838067405,1.0000193538104305
la_suburban,way/442340824,MidriseApartment,one_zone_per_floor,44.70093206944327,2.0,89.4,89.40186413888654,0.9999791487693854
la_suburban,way/442340826,MidriseApartment,one_zone_per_floor,58.42347180882317,2.0,116.84,116.84694361764635,0.9999405751025113
la_suburban,way/442340830,MidriseApartment,one_zone_per_floor,64.73867014920305,2.0,129.48,129.4773402984061,1.0000205418306227
la_suburban,way/442340834,MidriseApartment,one_zone_per_floor,49.151053577419184,2.0,98.3,98.30210715483837,0.9999785644997919
la_suburban,way/442340836,MidriseApartment,one_zone_per_floor,46.61165206464824,2.0,93.22,93.22330412929648,0.9999645568312844
la_suburban,way/442340844,MidriseApartment,one_zone_per_floor,165.34814324511518,2.0,330.7,330.69628649023036,1.0000112293664045
la_suburban,way/442340846,MidriseApartment,one_zone_per_floor,46.528104001043495,2.0,93.06,93.05620800208699,1.000040749542609
la_suburban,way/442340850,MidriseApartment,one_zone_per_floor,49.676555849858886,2.0,99.36,99.35311169971777,1.0000693315001854
la_suburban,way/442340853,MidriseApartment,one_zone_per_floor,62.093839310763045,2.0,124.18,124.18767862152609,0.9999381692160502
la_suburban,way/442340858,MidriseApartment,one_zone_per_floor,75.89390539768148,2.0,151.78,151.78781079536296,0.9999485413530769
la_suburban,way/442340866,MidriseApartment,one_zone_per_floor,278.52024386230426,2.0,557.04,557.0404877246085,0.9999991244359804
la_suburban,way/442340870,MidriseApartment,one_zone_per_floor,92.60308238199212,2.0,185.2,185.20616476398425,0.9999667140454417
la_suburban,way/442340878,MidriseApartment,one_zone_per_floor,157.35673884859767,2.0,314.72,314.71347769719534,1.0000207245741504
la_suburban,way/442340882,MidriseApartment,one_zone_per_floor,44.96144952239504,2.0,89.92,89.92289904479009,0.9999677607726076
la_suburban,way/442340884,MidriseApartment,one_zone_per_floor,62.44229755866127,2.0,124.88,124.88459511732253,0.9999632050909224
la_suburban,way/442340889,MidriseApartment,one_zone_per_floor,59.8707865273304,2.0,119.74,119.7415730546608,0.9999868629196972
la_suburban,way/442340893,MidriseApartment,one_zone_per_floor,47.26236547635365,2.0,94.52,94.5247309527073,0.9999499501066057
la_suburban,way/442340895,MidriseApartment,one_zone_per_floor,282.0992682304166,2.0,564.2,564.1985364608332,1.0000025940144688
la_suburban,way/442340897,MidriseApartment,one_zone_per_floor,159.27446181418918,2.0,318.54,318.54892362837836,0.9999719866315142
la_suburban,way/442340899,MidriseApartment,one_zone_per_floor,58.57849546731679,2.0,117.16,117.15699093463358,1.000025684044481
la_suburban,way/442340905,MidriseApartment,one_zone_per_floor,166.3743782499442,3.0,499.11,499.12313474983256,0.9999736843497765
la_suburban,way/442340909,MidriseApartment,one_zone_per_floor,47.51980210332209,2.0,95.04,95.03960420664419,1.0000041645097233
la_suburban,way/442340918,MidriseApartment,one_zone_per_floor,116.78504408019454,2.0,233.58,233.57008816038908,1.0000424362540983
la_suburban,way/442340920,MidriseApartment,one_zone_per_floor,59.45822129353566,2.0,118.92,118.91644258707132,1.0000299152316643
la_suburban,way/442340922,MidriseApartment,one_zone_per_floor,110.5743172373301,2.0,221.14,221.1486344746602,0.9999609562379586
la_suburban,way/442340932,MidriseApartment,one_zone_per_floor,65.82880688340362,2.0,131.66,131.65761376680723,1.0000181245362458
la_suburban,way/442340936,MidriseApartment,one_zone_per_floor,75.68292704238478,2.0,151.36,151.36585408476955,0.999961324931538
la_suburban,way/442340938,MidriseApartment,one_zone_per_floor,160.65679646263544,2.0,321.32,321.3135929252709,1.0000199402542258
la_suburban,way/442340940,MidriseApartment,one_zone_per_floor,196.57836378057956,2.0,393.16,393.15672756115913,1.0000083234969963
la_suburban,way/442340943,MidriseApartment,one_zone_per_floor,44.53344162519588,2.0,89.06,89.06688325039175,0.9999227181850251
la_suburban,way/442340949,MidriseApartment,one_zone_per_floor,278.16894361023395,3.0,834.51,834.5068308307018,1.000003797655311
la_suburban,way/442340951,MidriseApartment,one_zone_per_floor,230.22384064808705,3.0,690.66,690.6715219442611,0.9999833177655439
la_suburban,way/442340953,MidriseApartment,one_zone_per_floor,235.9199329371085,2.0,471.84,471.839865874217,1.000000284261235
la_suburban,way/442340955,MidriseApartment,one_zone_per_floor,55.81103731718706,2.0,111.62,111.62207463437412,0.9999814137626369
la_suburban,way/442340957,MidriseApartment,one_zone_per_floor,164.2595681944725,2.0,328.52,328.519136388945,1.0000026287998454
la_suburban,way/442340959,MidriseApartment,single_zone,54.13212481073285,1.0,54.13,54.13212481073285,0.9999607476939013
la_suburban,way/442340961,MidriseApartment,one_zone_per_floor,55.03821837960198,2.0,110.08,110.07643675920396,1.0000323706044723
la_suburban,way/442340963,MidriseApartment,one_zone_per_floor,53.35115568483877,2.0,106.7,106.70231136967755,0.9999783381479944
la_suburban,way/442340965,MidriseApartment,one_zone_per_floor,53.25497052960736,2.0,106.5,106.50994105921473,0.999906665433143
la_suburban,way/442340967,MidriseApartment,one_zone_per_floor,53.996175052654266,2.0,108.0,107.99235010530853,1.0000708373758327
la_suburban,way/442340969,MidriseApartment,one_zone_per_floor,193.86337173901583,2.0,387.72,387.72674347803166,0.9999826076530828
la_suburban,way/442340971,MidriseApartment,single_zone,191.8419197940136,1.0,191.84,191.8419197940136,0.9999899928336015
la_suburban,way/442340973,MidriseApartment,one_zone_per_floor,255.16752128129104,2.0,510.34,510.3350425625821,1.0000097140838948
la_suburban,way/442340975,MidriseApartment,one_zone_per_floor,54.63355604395075,2.0,109.26,109.2671120879015,0.9999349109922868
la_suburban,way/442340977,MidriseApartment,one_zone_per_floor,88.38531298510472,2.0,176.78,176.77062597020944,1.0000530293409275
la_suburban,way/442340978,MidriseApartment,one_zone_per_floor,53.95156713662188,2.0,107.9,107.90313427324377,0.9999709528989601
la_suburban,way/442340984,MidriseApartment,one_zone_per_floor,58.13492831354249,2.0,116.26,116.26985662708498,0.9999152262901932
la_suburban,way/442340988,MidriseApartment,one_zone_per_floor,183.6242307242345,2.0,367.24,367.248461448469,0.9999769598804155
la_suburban,way/442340994,MidriseApartment,one_zone_per_floor,52.26199075314192,2.0,104.52,104.52398150628385,0.9999619082030127
la_suburban,way/442340996,MidriseApartment,one_zone_per_floor,165.32857257682235,3.0,495.99,495.98571773046706,1.0000086338565404
la_suburban,way/442341000,MidriseApartment,one_zone_per_floor,140.20973556374864,2.0,280.42,280.4194711274973,1.0000018860049218
la_suburban,way/442341006,MidriseApartment,one_zone_per_floor,64.19288794566422,2.0,128.38,128.38577589132845,0.999955011438858
la_suburban,way/442341010,MidriseApartment,one_zone_per_floor,159.82849031971097,2.0,319.66,319.65698063942193,1.0000094456269093
la_suburban,way/442341012,MidriseApartment,one_zone_per_floor,277.70468454331564,2.0,555.4,555.4093690866313,0.9999831312052825
la_suburban,way/442341019,MidriseApartment,one_zone_per_floor,77.46831178855139,2.0,154.94,154.93662357710278,1.0000217922839627
la_suburban,way/442341021,MidriseApartment,one_zone_per_floor,183.5351075120392,2.0,367.08,367.0702150240784,1.0000266569596798
la_suburban,way/442341023,MidriseApartment,one_zone_per_floor,206.6529737587984,2.0,413.3,413.3059475175968,0.9999856098910928
la_suburban,way/442341025,MidriseApartment,one_zone_per_floor,208.87983982358008,2.0,417.76,417.75967964716017,1.0000007668352295
la_suburban,way/442341027,MidriseApartment,one_zone_per_floor,59.65188046580477,2.0,119.3,119.30376093160955,0.9999684760012578
la_suburban,way/442341036,MidriseApartment,one_zone_per_floor,258.8605928049288,3.0,776.58,776.5817784147864,0.9999977099452552
la_suburban,way/442341039,MidriseApartment,one_zone_per_floor,53.32037677820097,2.0,106.64,106.64075355640195,0.9999929336920753
la_suburban,way/442341043,MidriseApartment,one_zone_per_floor,285.51121072911553,2.0,571.02,571.0224214582311,0.9999957594340606
la_suburban,way/442341049,MidriseApartment,one_zone_per_floor,127.32878173957232,2.0,254.66,254.65756347914464,1.0000095678322767
la_suburban,way/442341051,MidriseApartment,one_zone_per_floor,303.5772450955787,2.0,607.16,607.1544901911574,1.000009074805394
la_suburban,way/442341053,MidriseApartment,one_zone_per_floor,302.214247197481,2.0,604.42,604.428494394962,0.9999859464021952
la_suburban,way/442341055,MidriseApartment,one_zone_per_floor,45.01618316666358,2.0,90.04,90.03236633332716,1.0000847880266146
la_suburban,way/442341057,MidriseApartment,one_zone_per_floor,219.19004203714692,2.0,438.38,438.38008407429385,0.9999998082159822
la_suburban,way/442341059,MidriseApartment,one_zone_per_floor,313.72307475526736,2.0,627.44,627.4461495105347,0.9999901991421264
la_suburban,way/442341061,MidriseApartment,one_zone_per_floor,232.01999033946063,3.0,696.0600000000001,696.0599710183819,1.0000000416366683
la_suburban,way/442341063,MidriseApartment,one_zone_per_floor,278.5685418237615,3.0,835.71,835.7056254712845,1.0000052345330488
la_suburban,way/442341076,MidriseApartment,one_zone_per_floor,208.3056012985479,3.0,624.9300000000001,624.9168038956437,1.0000211165778774
la_suburban,way/442341078,MidriseApartment,one_zone_per_floor,259.50569904476845,2.0,519.02,519.0113980895369,1.000016573644615
la_suburban,way/442341080,MidriseApartment,one_zone_per_floor,344.9778245783561,2.0,689.96,689.9556491567122,1.000006305975309
la_suburban,way/442341086,MidriseApartment,one_zone_per_floor,185.3894089006521,2.0,370.78,370.7788178013042,1.000003188420263
la_suburban,way/442341096,MidriseApartment,one_zone_per_floor,239.2244402245804,2.0,478.44,478.4488804491608,0.9999814390846677
la_suburban,way/442341098,MidriseApartment,one_zone_per_floor,201.21943024900207,2.0,402.44,402.43886049800415,1.000002831490961
la_suburban,way/442341100,MidriseApartment,one_zone_per_floor,268.7504652128079,3.0,806.25,806.2513956384237,0.999998268978595
la_suburban,way/442341105,MidriseApartment,one_zone_per_floor,210.2851027426306,2.0,420.58,420.5702054852612,1.0000232886557607
