cell,osm_id,archetype_id,use_class,base_storeys_geometry_fallback,treated_storeys_archetype_fallback,recovered_lev_src,archetype_consumed_group_median_today,genuine_disagreement,eligible_for_intervention,tier,footprint_area_m2,on_record_total_eui_kwh_m2
austin_centre,way/1008727468,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,73.98702220997974,513.3302647205079
austin_centre,way/1008727469,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,81.68786267858243,249.87787892791584
austin_centre,way/1008727470,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,87.96401955789037,276.3745586027454
austin_centre,way/1020753276,FullServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,312.23848816481416,1076.6351242665585
austin_centre,way/1020979628,RetailStandalone,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,216.43670981503712,178.12488224365882
austin_centre,way/1020979629,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,275.5702402153945,92.36613555200024
austin_centre,way/1020979630,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,125.00471159101161,1602.5451093100608
austin_centre,way/1021167043,RetailStandalone,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,109.42946144708864,206.8413340141428
austin_centre,way/1021167044,FullServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,140.4289583715142,1111.602525029998
austin_centre,way/1021167045,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,324.17502938433415,96.06487917106332
austin_centre,way/1022725553,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,43.51698829256768,270.23229554772536
austin_centre,way/1029943785,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,453.7144853871724,85.23284303433105
austin_centre,way/1032979883,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,451.25231286584864,1434.0191946739062
austin_centre,way/1034698229,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,244.24900824729073,474.0554194423368
austin_centre,way/1034702476,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,130.47844700196336,124.90510405346126
austin_centre,way/1039387743,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1399.930334460895,411.4960293199991
austin_centre,way/1039387744,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,409.3469322081903,419.2271383839325
austin_centre,way/1039387745,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,975.5585939707992,473.2979556615932
austin_centre,way/1039387746,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,89.54093544486759,382.549650820878
austin_centre,way/1039387747,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,104.92161896053389,429.8229820234443
austin_centre,way/1039387750,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,26.07251684054515,373.9475730483659
austin_centre,way/1039387756,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,27.993875736046206,371.4651536777959
austin_centre,way/1039387757,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,42.7530809895854,634.8549231004525
austin_centre,way/1039387764,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,235.76508743539443,368.2065499519271
austin_centre,way/1134169120,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,218.71527120452367,94.68461178154205
austin_centre,way/1134169121,RetailStandalone,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,140.85474367564612,192.77189838140265
austin_centre,way/1134169122,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,299.5966931506929,100.92775012812226
austin_centre,way/1134169124,RetailStandalone,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,152.09896035143504,209.2504984689781
austin_centre,way/1135532954,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,343.76850024929115,1489.941345571067
austin_centre,way/1213502014,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,284.94551133604284,94.60930528985146
austin_centre,way/1213502015,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,350.710874023664,96.66071985053844
austin_centre,way/1213502016,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,249.03310423216527,103.27733356301964
austin_centre,way/1213502017,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,270.2382548552223,96.32796726537316
austin_centre,way/1213502018,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,309.3098341820485,1528.1215935492094
austin_centre,way/1239928162,FullServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,376.6065062469867,1069.620630255286
austin_centre,way/1239928163,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,219.60822566337745,105.42394539125894
austin_centre,way/1243589069,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,177.75453420549357,1586.1752241594174
austin_centre,way/1243589070,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,66.93548816305821,416.8919524117821
austin_centre,way/1243589071,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,50.78473503006105,546.5403166765708
austin_centre,way/1243589072,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,44.23094260042387,502.3670156597362
austin_centre,way/1243589074,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,54.32691746639085,449.89240168112485
austin_centre,way/1243589077,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,49.862562204944865,1669.0134411325994
austin_centre,way/1311610010,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,344.0460077260523,96.08249129348933
austin_centre,way/1311610011,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,343.9677964342475,102.05084852077424
austin_centre,way/1311610012,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,339.9801049323695,102.17324488292095
austin_centre,way/1317011702,LargeOffice,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2440.452524855686,109.0471104533479
austin_centre,way/1350740813,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,293.408889247136,413.53143149318623
austin_centre,way/1350740814,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,116.50410283992395,317.8263681504898
austin_centre,way/1350740815,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,174.82745935797547,186.4883077603188
austin_centre,way/1350740816,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,64.40818996849228,393.6070342717484
austin_centre,way/1350740817,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,176.23343172060146,277.94941533843536
austin_centre,way/1350777574,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,86.04574764692254,373.19990899050254
austin_centre,way/1352736089,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,43.13919663707474,591.5691922995567
austin_centre,way/1444415151,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,257.72452826097987,96.13872969350648
austin_centre,way/1507317989,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,197.55487328305006,1580.2058373422792
austin_centre,way/1507317990,FullServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,143.7864354093957,1101.92088601916
austin_centre,way/1507538789,SmallOffice,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,318.5299214426081,89.9958638679233
austin_centre,way/1507538790,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,615.5726020933678,122.1535318026424
austin_centre,way/1507538791,QuickServiceRestaurant,commercial,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,54.20829361412751,1659.755721823296
austin_centre,way/1519744798,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,24.846546837842833,485.883810325385
austin_centre,relation/7480583,HighriseApartment,residential,1,45,GROUPMEDIAN_LEVELS_MED,True,True,False,0,5382.316927938689,74.57634833526741
austin_suburban,way/192352435,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1716.070654496771,85.64778363189527
austin_suburban,way/206374244,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,557.3319152994114,93.0341540894318
austin_suburban,way/206374820,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1255.1439558963493,82.08757277309256
austin_suburban,way/206374822,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,2771.8218534722964,111.38387175772408
austin_suburban,way/206376319,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,285.1663290595674,103.50507830295795
austin_suburban,way/206376503,Courthouse,institutional,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2107.520875636499,115.70760678515988
austin_suburban,way/221890776,Courthouse,institutional,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,557.9085586194087,142.72548284492638
austin_suburban,way/221903110,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,175.25811506620425,1597.5236431880244
austin_suburban,way/240180464,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1921.8195144266556,83.44818386211456
austin_suburban,way/240181910,MidriseApartment,residential,1,1,GROUPMEDIAN_LEVELS_MED,True,False,False,0,400.28275850977485,116.7226651509849
austin_suburban,way/333639431,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,281.8858352759597,102.35817772642164
austin_suburban,way/333644291,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,525.6643720737766,89.59356309124615
austin_suburban,way/333644301,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,130.44458431760486,115.81754939326164
austin_suburban,way/333644308,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,472.76563557050383,91.4380617189962
austin_suburban,way/333644309,SmallOffice,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,411.8426766239084,93.08174778639248
austin_suburban,way/349660444,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,165.74190980023548,107.54744741653042
austin_suburban,way/349660463,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,978.499236118818,84.93546887688204
austin_suburban,way/349660464,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,248.88379961271735,105.58472962264786
austin_suburban,way/349660465,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,118.95958856478563,119.92816788788502
austin_suburban,way/382991201,MediumOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,2494.5831478365117,111.19292382662007
austin_suburban,way/382991504,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,20.476969967015613,192.46552393560896
austin_suburban,way/382991520,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,32.27312639399137,162.74015495767594
austin_suburban,way/382991532,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,20.188924511622517,197.4478320707116
austin_suburban,way/382991535,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.12851974530495,161.94207197901713
austin_suburban,way/382991565,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,23.10344011345451,184.631101099701
austin_suburban,way/382991571,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,20.805810145787582,192.6163134344664
austin_suburban,way/382991584,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,47.30478218091554,142.85802805932607
austin_suburban,way/382991588,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,20.588892857556438,193.01928665804604
austin_suburban,way/382991591,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,55.695957717928316,139.47620978819134
austin_suburban,way/382991598,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,35.34121359080396,159.63200321439444
austin_suburban,way/382991603,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.61539117849009,189.9968018559285
austin_suburban,way/382991604,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,22.18846133966266,191.15323508177144
austin_suburban,way/382991609,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.389911329971646,163.81037057974996
austin_suburban,way/382991612,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,28.04950916907123,171.76767593143433
austin_suburban,way/382991637,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,36.06972269000748,161.45241889986198
austin_suburban,way/382991640,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,30.926953794549288,167.15022221664066
austin_suburban,way/382991641,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.14074388235714,192.92866175371208
austin_suburban,way/382991642,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,24.741952379489753,180.404729181358
austin_suburban,way/382991649,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,22.061279205347834,197.852027532158
austin_suburban,way/382991657,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,24.092709829621118,182.1789381817124
austin_suburban,way/382991670,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.104083124435732,190.67639209695864
austin_suburban,way/382991673,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.82580901195831,159.51168698177466
austin_suburban,way/382991684,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,26.140942165156808,174.10974062542505
austin_suburban,way/382991688,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.279200956209408,189.8117564901177
austin_suburban,way/382991689,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,24.773600541990035,179.6516119793953
austin_suburban,way/382991719,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,23.917626738902772,181.9421663767949
austin_suburban,way/382991743,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,66.42226177893619,141.10191665824286
austin_suburban,way/382991773,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,73.11283285609836,135.61504738196757
austin_suburban,way/382991786,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,26.2571129225454,175.4504876077373
austin_suburban,way/382991803,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.07530715600573,163.06915625566893
austin_suburban,way/382991808,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,24.092909645078542,183.8975033625548
austin_suburban,way/382991813,Courthouse,institutional,1,3,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2234.466345301102,120.61974931242968
austin_suburban,way/382991814,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,31.23015581662939,163.65952738406875
austin_suburban,way/382991815,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,31.848153834559383,164.6990127102246
austin_suburban,way/382991832,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,29.321057131609663,194.80290096000547
austin_suburban,way/382991834,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,38.68115821006331,164.49007131905086
austin_suburban,way/382991845,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,46.12673680196122,151.51397301594153
austin_suburban,way/382992872,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,34.69868758710052,161.68929207195205
austin_suburban,way/382992891,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.92870942674748,188.1886557227012
austin_suburban,way/382992898,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,35.10751213338678,159.56174167408196
austin_suburban,way/382993056,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,40.35259525861335,168.33715539882778
austin_suburban,way/382993699,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,23.891706903134192,187.72853774418164
austin_suburban,way/382993826,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,21.604650277143723,190.04729214432675
austin_suburban,way/382993837,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,56.37973369616624,139.2570850471022
austin_suburban,way/382993915,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,36.31745767354061,159.19182591858356
austin_suburban,way/382993968,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,62.847836059890746,133.0377796549879
austin_suburban,way/914870660,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,83.75931484104017,278.0439467367196
austin_suburban,way/947445585,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,672.0034504675928,87.60729863572965
austin_suburban,way/1063559913,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,184.68623412827947,107.24013797457664
austin_suburban,way/1063559915,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,742.4356059318886,88.84779549155529
austin_suburban,way/1186113685,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,202.8701940164871,102.1890925699499
austin_suburban,way/1341643129,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,57.41974227874623,413.1902212124772
austin_suburban,way/1341643132,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,895.0186894855104,246.0202986397711
austin_suburban,way/1351038756,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,312.2679381719716,98.53183990992711
austin_urban,way/187382924,Hospital,institutional,1,7,GROUPMEDIAN_LEVELS_MED,False,True,True,1,5580.999707745877,297.7370039017096
austin_urban,way/199742457,RetailStandalone,commercial,1,6,GROUPMEDIAN_LEVELS_MED,False,True,True,2,270.45384968445705,173.92547319180173
austin_urban,way/199742459,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,310.9459681528946,94.87688599089654
austin_urban,way/199742460,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,319.7009113774411,99.68680399488916
austin_urban,way/199742464,RetailStandalone,commercial,1,6,GROUPMEDIAN_LEVELS_MED,False,True,True,2,461.9428698253549,180.22041736677485
austin_urban,way/199742466,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,285.60059678828316,97.84485614820208
austin_urban,way/199742467,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,169.14296816210106,106.82569359858448
austin_urban,way/199742468,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,304.68172078293026,106.55836031536812
austin_urban,way/199742470,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1009.3994587730394,134.4946090742617
austin_urban,way/199742471,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1085.117114297223,130.31628331171274
austin_urban,way/199742472,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,263.59532856385704,101.3830072054462
austin_urban,way/199742474,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,292.07017241034873,97.33206235355868
austin_urban,way/199742475,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,241.82204655641993,103.1765410169325
austin_urban,way/243238233,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,3359.799294457486,108.14806363255452
austin_urban,way/243238257,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,206.43202501256977,105.58427021755334
austin_urban,way/303100348,SuperMarket,commercial,1,6,GROUPMEDIAN_LEVELS_MED,False,True,True,2,6361.825633423248,323.3737488161939
austin_urban,way/312329732,LargeOffice,commercial,1,6,GROUPMEDIAN_LEVELS_MED,False,True,True,1,1658.4852195864069,113.58168716848124
austin_urban,way/379436164,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,374.74712219998713,93.31548495234335
austin_urban,way/381803480,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,33.39326011337326,161.60827709526671
austin_urban,way/381805835,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,165.1963611517752,110.8528146103944
austin_urban,way/381805841,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,70.53427717161019,130.4900596711667
austin_urban,way/381810585,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,21.338427167831,189.8660379089735
austin_urban,way/381810603,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,36.149052038788774,157.33743012082735
austin_urban,way/381810616,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,53.98640718083592,139.44884759142374
austin_urban,way/381810668,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,23.426809857322937,181.2291163867324
austin_urban,way/381810670,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,25.713385899226193,183.8004360927457
austin_urban,way/381824725,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,36.35585499942491,158.31815560483523
austin_urban,way/381824729,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,45.19670203540125,145.5905318845681
austin_urban,way/381824731,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,21.017581615223957,186.864334512309
austin_urban,way/381824741,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,46.43716806034692,145.58124352929764
austin_urban,way/381824750,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,51.22383009226333,140.8047144594914
austin_urban,way/381824764,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,26.437843411667913,174.0083933175309
austin_urban,way/381824782,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,22.185631062752712,185.9451353246872
austin_urban,way/381824866,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,56.52105195341221,147.06537040356272
austin_urban,way/382006080,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,34.5161295772273,163.51158711732745
austin_urban,way/382006288,SmallOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,31.244632438716106,164.7957002407041
austin_urban,way/567895775,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,3392.311754482502,466.2410462380234
austin_urban,way/871658604,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2701.5174176401533,156.37238535800626
austin_urban,way/871658605,OpenUBEMUnknown,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,2207.379080091504,282.4046750600741
austin_urban,way/978402223,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,1374.7247744472388,117.99866214135147
austin_urban,way/1206018498,LargeOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,1,2993.1689367161443,114.27756767309862
austin_urban,way/1273903515,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,715.0012406428223,130.0373620316622
austin_urban,way/1273903542,MediumOffice,unknown,1,5,GROUPMEDIAN_LEVELS_MED,False,True,True,2,624.2595718329729,132.70046652850854
austin_rural,way/74457832,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1750.0505890710422,80.91660751772451
austin_rural,way/74457834,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1766.1790063914425,82.33542767789908
austin_rural,way/74457835,QuickServiceRestaurant,commercial,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,288.5487793612672,1520.9734518980856
austin_rural,way/74457836,OpenUBEMUnknown,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,261.4428725052914,497.5918258874829
austin_rural,way/74457837,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,441.4992812444597,95.99389995831255
austin_rural,way/103754349,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,864.2190413349238,87.17487813775044
austin_rural,way/103754357,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,829.7397416521789,86.52622083450466
austin_rural,way/103754360,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,544.3660382796982,94.35229919601612
austin_rural,way/103754366,LargeOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,1,10992.62786010088,105.23053341725024
austin_rural,way/103754368,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,260.8396235352232,101.65382146966856
austin_rural,way/103754377,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,844.6104070171237,86.81182501650073
austin_rural,way/134588720,SmallOffice,unknown,1,1,GROUPMEDIAN_LEVELS_MED,False,False,False,2,1520.333640028498,81.55727176578336
