citing_file,cited_path,resolves,resolved_via,arc,new_since_2026-08-06
docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,docs/docs_main/docs_step2/DESIGN_step-2-classify-each-cleaned-osm-building-into-one-of-the-30-openstudio-archetyp.md,True,direct,docs_main,False
docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,docs/docs_main/docs_step2/PLAN_step-2-classifier-coverage-R3.md,True,direct,docs_main,False
docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,True
docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,docs/docs_ACTIVE/openings/implemenation/board_published-numbers.html,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,True,direct,layoutAssigner,True
docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,docs/docs_TODO/mixed_use_classification.md,True,direct,mixed_use_classification.md,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-04.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-04.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-05.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-05.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-05.md,docs/docs_ACTIVE/openings/extra/MEASUREMENT_open-05_defect-id-sweep.md,True,direct,openings,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-05.md,docs/docs_INVESTIGATE/INVESTIGATION_steps-1-3-audit.md,True,direct,docs_INVESTIGATE,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-05.md,docs/docs_TODO/mixed_use_classification.md,True,direct,mixed_use_classification.md,False
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_ACTIVE/openings/implemenation/PLAN_published-numbers.md,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_ACTIVE/openings/implemenation/board_published-numbers.html,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,True,direct,layoutAssigner,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_REPORTS/REPORT_phaseE_final.md,True,direct,docs_REPORTS,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-06.md,docs/docs_TODO/mixed_use_classification.md,True,direct,mixed_use_classification.md,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-10.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-10.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-10.md,docs/docs_ACTIVE/openings/implemenation/board_published-numbers.html,True,direct,openings,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-10.md,docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,True,direct,layoutAssigner,True
docs/docs_ACTIVE/openings/prompts/previous/DIRECTOR_PROMPT_openings_2026-08-10.md,docs/docs_TODO/mixed_use_classification.md,True,direct,mixed_use_classification.md,True
docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,True,direct,Simulation_Resolution,False
docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,docs/docs_DONE/SETUP/layoutAssigner/figures/OpenUBEM_results_LayoutAssigner.md,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,True,direct,3D-visualization,False
docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/OpenUBEM_graphic_summary_prompt_styles.md,docs/docs_DONE/SETUP/layoutAssigner/DONE/DONE-implementation_plan.md,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/OpenUBEM_graphic_summary_prompt_styles.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/OpenUBEM_imputation_methods.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/OpenUBEM_imputation_methods.md,docs/docs_DONE/INPUTS/imputation/docs_Done/PLAN_figures_implementation.md,True,direct,imputation,False
docs/docs_EXPLANATION/OpenUBEM_imputation_methods.md,docs/docs_DONE/INPUTS/imputation/results/phase_B/phaseB_scatter_year_built.png,True,direct,imputation,False
docs/docs_EXPLANATION/OpenUBEM_imputation_methods.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,True,direct,UTCI,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/BUGS/input-framework/deepResearch/RESULT_I01_osm_tag_to_use_class_mapping.md,True,direct,input-framework,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/BUGS/input-framework/deepResearch/RESULT_I02_archetype_classification_cascade.md,True,direct,input-framework,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/BUGS/input-framework/deepResearch/RESULT_I03_cbecs_pba_crosswalk_validation.md,True,direct,input-framework,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/hvac-ServiceLoads/REPORT_phaseE_final.md,True,filename(ambiguous:2),docs_REPORTS,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/scheduleDigitization/PROVENANCE.md,True,filename,scheduleDigitization,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_DONE/serviceLoads/SERVICE_LOADS_coefficients.md,True,filename,serviceLoads,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/OpenUBEM_inputs_reference.md,docs/docs_main/DESIGN_openubem-open-source-urban-building-energy-modeling-platform-design-the-full-sys.md,True,direct,docs_main,False
docs/docs_EXPLANATION/OpenUBEM_outdoor_analysis_reference.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/PLAN_utci_microclimate_implementation.md,True,direct,UTCI,False
docs/docs_EXPLANATION/OpenUBEM_outdoor_analysis_reference.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/README.md,True,direct,UTCI,False
docs/docs_EXPLANATION/OpenUBEM_outdoor_analysis_reference.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,True,direct,UTCI,False
docs/docs_EXPLANATION/OpenUBEM_outdoor_analysis_reference.md,docs/docs_EXPLANATION/OpenUBEM_imputation_methods.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_DONE/BUGS/input-framework/PLAN_input-framework-classification-fixes.md,True,direct,input-framework,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_DONE/BUGS/input-framework/deepResearch/RESULT_I01_osm_tag_to_use_class_mapping.md,True,direct,input-framework,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_DONE/BUGS/input-framework/deepResearch/RESULT_I02_archetype_classification_cascade.md,True,direct,input-framework,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_DONE/BUGS/misclassification/PLAN_archetype_threshold_fix_E-R3-3.md,True,direct,misclassification,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_DONE/hvac-ServiceLoads/REPORT_phaseE_final.md,True,filename(ambiguous:2),docs_REPORTS,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_archetypeClassification.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_hvacServiceLoads.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_hvacServiceLoads.md,docs/docs_DONE/hvac-ServiceLoads/REPORT_phaseE_final.md,True,filename(ambiguous:2),docs_REPORTS,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_hvacServiceLoads.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_hvacServiceLoads.md,docs/docs_EXPLANATION/OpenUBEM_results_Resolution.md,True,filename,docs_EXPLANATION,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_hvacServiceLoads.md,docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/PROJECT_CHECKLIST.md,True,direct,PROJECT_CHECKLIST.md,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/PLAN_resolution_mode_switch.md,True,direct,Simulation_Resolution,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/Simulation_Resolution/resolution_sets/SIMULATION_RESOLUTION_zoning_by_building.md,True,direct,Simulation_Resolution,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/layoutAssigner/figures/OpenUBEM_results_LayoutAssigner.md,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/layoutAssigner/figures/README.md,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/layoutAssigner/figures/layout_assign_vs_modes_cluster_success.png,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_DONE/SETUP/layoutAssigner/figures/layout_assign_vs_modes_zone_fidelity.png,True,direct,layoutAssigner,False
docs/docs_EXPLANATION/Results/OpenUBEM_results_Resolution.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,docs/docs_DONE/LOADS & SCHEDULES/hvac-ServiceLoads/REPORT_phaseE_final.md,True,direct,hvac-ServiceLoads,False
docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,docs/docs_DONE/LOADS & SCHEDULES/hvac-ServiceLoads/validation-investigate/INVESTIGATION_phaseD2_vs_phaseE_why_D2_closer.md,True,direct,hvac-ServiceLoads,False
docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,docs/implementation/serviceLoads/SERVICE_LOADS_coefficients.md,True,filename,serviceLoads,False
docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,docs/validations/overAll/V16_service_loads_reconstruction.md,True,filename,docs_VALIDATION,False
docs/docs_EXPLANATION/simulated_vs_reconstructed_methodology.md,docs/validations/overAll/results/r7_service_loads.csv,True,filename,docs_VALIDATION,False
docs/docs_REPORTS/REPORT_phaseE_final.md,docs/docs_DONE/LOADS & SCHEDULES/hvac-ServiceLoads/implementation/PLAN_phaseE_full_realism.md,True,direct,hvac-ServiceLoads,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/3D/debug/PLAN_3dviz_debug_representation.md,True,filename,3D-visualization,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/hvac-ServiceLoads/PLAN_phaseE_full_realism.md,True,filename,hvac-ServiceLoads,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/hvac-ServiceLoads/pilot/RESULT_phaseE_CPD_gonogo.md,True,filename,hvac-ServiceLoads,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/hvac-ServiceLoads/remediation/PLAN_phaseE_CPD_remediation.md,True,filename,hvac-ServiceLoads,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/misclassification/PLAN_archetype_threshold_fix_E-R3-3.md,True,filename,misclassification,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/INVESTIGATION_open-items-register.md,True,direct,openings,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/extra/MEASUREMENT_open-05_defect-id-sweep.md,True,direct,openings,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/implemenation/PLAN_compute-queue.md,True,direct,openings,True
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/implemenation/PLAN_e02-audit-and-closure.md,True,direct,openings,True
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/implemenation/PLAN_no-compute-queue.md,True,direct,openings,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-05.md,True,filename,openings,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/openings/prompts/DIRECTOR_PROMPT_openings_2026-08-11.md,True,direct,openings,True
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/phaseC_combinedResim/PLAN_geometry_generation_drops.md,True,filename,phaseC_combinedResim,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/phaseC_combinedResim/PLAN_phaseC_geometry_fixbatch.md,True,filename,phaseC_combinedResim,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,True,filename,phaseC_combinedResim,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/phaseC_combinedResim/phaseD_realHVAC/REPORT_phaseD_final.md,True,filename,phaseC_combinedResim,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/PLAN_resolution_mode_switch.md,True,filename,Simulation_Resolution,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/COMPLETION_REPORT.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/debug/PLAN_debug_implementation.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/debug/storey-Matching/PLAN_storey-matching_implementation.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/e-la-20/PLAN_e-la-20_investigation.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/e-la-20/PLAN_e-la-20_multilayer-fix.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/prompt/DIRECTOR_PROMPT_post-e-la-20_2026-07-25.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/prompt/DIRECTOR_PROMPT_storey-matching-closure_2026-07-27.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutAssigner/structural-fixes/PLAN_structural-fixes_implementation.md,True,filename,layoutAssigner,False
docs/PROJECT_CHECKLIST.md,docs/docs_ACTIVE/simulation-Resolution/layoutgenerator/PLAN_layoutgenerator_implementation.md,True,filename,layoutgenerator,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/UTCI_CHECKLIST.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/e-utci-09/COMPLETION_REPORT_e-utci-09-investigation.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/e-utci-09/PLAN_e-utci-09_investigation.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/PLAN_utci_microclimate_implementation.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/implementation/sub-plans/DONE-PLAN_e-utci-09_height_backfill.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/prompt/KICKOFF_utci_full_arc.md,True,filename,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_DONE/OUTDOOR/UTCI/results/OpenUBEM_results_UTCI_microclimate.md,True,direct,UTCI,False
docs/PROJECT_CHECKLIST.md,docs/docs_EXPLANATION/OpenUBEM_fundamentals.md,True,direct,docs_EXPLANATION,False
docs/PROJECT_CHECKLIST.md,docs/docs_EXPLANATION/OpenUBEM_outdoor_analysis_reference.md,True,direct,docs_EXPLANATION,False
docs/PROJECT_CHECKLIST.md,docs/docs_EXPLANATION/OpenUBEM_results_archetypeClassification.md,True,filename,docs_EXPLANATION,False
docs/PROJECT_CHECKLIST.md,docs/docs_TODO/mixed_use_classification.md,True,direct,mixed_use_classification.md,False
docs/PROJECT_CHECKLIST.md,docs/docs_VALIDATION/overAll/V19_phaseC_rescore.md,True,filename,docs_VALIDATION,False
