cell,osm_id,archetype_id,num_floors,n_proto,old_status,old_multiplier,new_status,new_multiplier,changed
nyc_centre,way/42496314,SuperTallBuilding,51,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/42496352,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/42500728,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/86121620,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/86121621,SuperTallBuilding,105,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/86216914,SuperTallBuilding,40,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/91200880,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/91200920,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/109284804,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/109284807,TallBuilding,39,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/109285745,SuperTallBuilding,47,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/114071252,TallBuilding,28,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/137716320,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/138022483,LargeOffice,5,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/143858914,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/148457887,TallBuilding,36,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/157835453,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/159837290,TallBuilding,39,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/160915057,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/161173093,MediumOffice,6,3,applied,4.0,applied,4.0,False
nyc_centre,way/161849936,SuperTallBuilding,55,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/162004802,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/162695595,TallBuilding,28,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/162977896,MediumOffice,8,3,applied,6.0,applied,6.0,False
nyc_centre,way/163465869,SuperTallBuilding,45,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/163474780,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/163629929,LargeOffice,8,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/163631696,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/165439147,TallBuilding,32,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/165439153,MidriseApartment,8,3,applied,6.0,applied,3.0,False
nyc_centre,way/218327129,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/218333949,SuperTallBuilding,40,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/258619240,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/258646144,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/260085134,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/260085136,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/260085159,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/260180778,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265276997,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265277022,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265281597,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265281598,TallBuilding,29,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296083,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296085,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296086,SmallOffice,2,2,identity,,identity,,False
nyc_centre,way/265296088,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296090,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265296092,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296095,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296097,MediumOffice,5,3,applied,3.0,applied,3.0,False
nyc_centre,way/265296099,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296100,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296101,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296102,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/265296110,MediumOffice,16,3,applied,14.0,applied,14.0,False
nyc_centre,way/265296256,TallBuilding,35,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296257,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296283,SmallOffice,11,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265296284,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/265296287,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301696,LargeOffice,9,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301698,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265301700,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301703,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301704,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301705,MidriseApartment,5,3,applied,3.0,fallback_not_expressible,,True
nyc_centre,way/265301706,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301708,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301710,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301712,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301713,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301714,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301715,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301717,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301719,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301720,HighriseApartment,25,3,applied,23.0,fallback_not_expressible,,True
nyc_centre,way/265301723,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301724,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301726,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265301728,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301729,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301730,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301731,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301733,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301736,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301746,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301758,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301761,SmallOffice,8,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301763,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301766,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301767,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/265301769,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301770,TallBuilding,21,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301775,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301777,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301778,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301780,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301782,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301784,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301786,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301788,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301790,MediumOffice,7,3,applied,5.0,applied,5.0,False
nyc_centre,way/265301792,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301794,SmallOffice,8,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301795,MediumOffice,20,3,applied,18.0,applied,18.0,False
nyc_centre,way/265301797,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301799,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301801,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265301805,MediumOffice,16,3,applied,14.0,applied,14.0,False
nyc_centre,way/265301808,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301810,TallBuilding,21,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301813,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301816,MediumOffice,10,3,applied,8.0,applied,8.0,False
nyc_centre,way/265301817,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301821,SmallOffice,2,2,identity,,identity,,False
nyc_centre,way/265301824,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301825,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301826,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301827,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301828,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265301829,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301833,LargeOffice,13,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301835,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301837,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301838,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301841,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265301842,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/265301843,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301844,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301845,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301848,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301849,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301853,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265301854,LargeHotel,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301856,LargeHotel,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301857,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301859,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301861,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301862,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301868,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301870,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301871,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301873,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301876,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/265301877,LargeHotel,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301882,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301883,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301885,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301886,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265301888,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/265301889,LargeHotel,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301894,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301901,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265301903,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301908,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301909,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301912,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301915,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301916,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301919,MediumOffice,20,3,applied,18.0,applied,18.0,False
nyc_centre,way/265301922,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301924,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301926,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301927,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301931,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301941,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301944,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/265301952,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301954,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301955,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301956,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301958,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265301959,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301960,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/265301962,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301964,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301968,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301969,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301972,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265301973,MediumOffice,18,3,applied,16.0,applied,16.0,False
nyc_centre,way/265301975,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265301976,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301979,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301980,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301981,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/265301982,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301984,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301986,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301987,MediumOffice,17,3,applied,15.0,applied,15.0,False
nyc_centre,way/265301988,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301991,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301993,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301995,SuperTallBuilding,42,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265301998,TallBuilding,31,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302002,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302004,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302008,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265302011,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302016,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302023,LargeOffice,20,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302028,MediumOffice,19,3,applied,17.0,applied,17.0,False
nyc_centre,way/265302031,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302034,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302037,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302040,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/265302042,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302043,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302044,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302045,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302047,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302048,RetailStandalone,2,1,applied,2.0,applied,2.0,False
nyc_centre,way/265302050,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302051,RetailStandalone,3,1,applied,3.0,applied,3.0,False
nyc_centre,way/265302059,TallBuilding,38,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302062,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302063,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302064,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302066,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302068,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302069,LargeOffice,15,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302070,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302071,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302072,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302075,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302078,LargeOffice,14,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302079,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302080,SuperTallBuilding,45,30,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302081,SmallOffice,3,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302082,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302083,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302086,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302087,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265302089,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265302090,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302091,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302092,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302094,MediumOffice,4,3,applied,2.0,applied,2.0,False
nyc_centre,way/265302095,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302097,TallBuilding,36,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302098,MediumOffice,8,3,applied,6.0,applied,6.0,False
nyc_centre,way/265302100,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302101,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265302103,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265302106,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302107,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302108,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302110,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302111,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302112,TallBuilding,25,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302115,TallBuilding,27,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302116,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265302117,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302118,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302121,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302122,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302123,LargeOffice,17,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302124,TallBuilding,27,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302125,LargeOffice,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302141,TallBuilding,21,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302142,MediumOffice,16,3,applied,14.0,applied,14.0,False
nyc_centre,way/265302143,LargeOffice,18,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302147,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302149,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265302151,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302152,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302154,LargeOffice,12,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302156,TallBuilding,26,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302157,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265302158,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302159,TallBuilding,32,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302160,TallBuilding,22,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302161,MediumOffice,9,3,applied,7.0,applied,7.0,False
nyc_centre,way/265302163,LargeOffice,19,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302164,TallBuilding,21,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302165,MediumOffice,1,3,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302168,LargeHotel,16,4,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302169,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265302170,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265302172,LargeOffice,1,4,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265302177,MidriseApartment,4,3,applied,2.0,applied,1.0,False
nyc_centre,way/265320175,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265320176,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265320177,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265320178,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265320179,MediumOffice,13,3,applied,11.0,applied,11.0,False
nyc_centre,way/265320181,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265320244,MediumOffice,12,3,applied,10.0,applied,10.0,False
nyc_centre,way/265320250,MediumOffice,5,3,applied,3.0,applied,3.0,False
nyc_centre,way/265320251,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265320254,MediumOffice,4,3,applied,2.0,applied,2.0,False
nyc_centre,way/265320258,SmallOffice,1,2,fallback_shorter,,fallback_shorter,,False
nyc_centre,way/265424275,TallBuilding,30,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424277,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265424278,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265424281,MediumOffice,11,3,applied,9.0,applied,9.0,False
nyc_centre,way/265424282,MediumOffice,15,3,applied,13.0,applied,13.0,False
nyc_centre,way/265424283,SmallOffice,4,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424285,MediumOffice,14,3,applied,12.0,applied,12.0,False
nyc_centre,way/265424286,SmallOffice,7,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424287,TallBuilding,24,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424288,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424289,SmallOffice,6,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424290,SmallOffice,5,2,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424292,TallBuilding,23,20,fallback_not_expressible,,fallback_not_expressible,,False
nyc_centre,way/265424293,MediumOffice,7,3,applied,5.0,applied,5.0,False
