cell,osm_id,archetype_id,meter_only_eui,published_eui,diff,pct_diff,meters_used
austin_centre,relation/13781131,LargeOffice,172.9052769225247,179.1003718157411,-6.195094893216407,-3.459007276428178,Electricity:Facility;NaturalGas:Facility
austin_centre,relation/7480583,HighriseApartment,1.6049002318616885,104.81614287698196,-103.21124264512027,-98.46884250096353,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1008727466,OpenUBEMUnknown,364.12497503075036,202.457440820425,161.66753421032536,79.85260188768298,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1008727467,OpenUBEMUnknown,327.890845659752,212.91933773359773,114.97150792615429,53.99768247917685,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1008727468,OpenUBEMUnknown,513.3095943786453,218.89437921199016,294.4152151666552,134.50103937183613,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1008727469,OpenUBEMUnknown,249.863139763979,151.66306428002872,98.20007548395029,64.74884043133595,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1008727470,OpenUBEMUnknown,276.387187074144,204.10559416205,72.28159291209397,35.41382254065308,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020753276,FullServiceRestaurant,1076.637838053317,1076.637838053082,2.348770067328587e-10,2.1815785998901374e-11,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020754973,RetailStandalone,190.1157202083962,190.1157202083923,3.893774191965349e-12,2.0481074304098844e-12,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020754974,RetailStandalone,211.7231436310796,211.7231436310672,1.2420287021086551e-11,5.86628689149317e-12,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020979628,RetailStandalone,178.1222085134287,178.12220851343992,-1.1226575225009583e-11,-6.302737496185098e-12,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020979629,SmallOffice,92.3674803963227,92.36748039630932,1.3386625141720288e-11,1.4492790194432076e-11,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1020979630,QuickServiceRestaurant,1602.6055372918265,1602.6055372914884,3.3810465538408607e-10,2.109718502255432e-11,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1021167043,RetailStandalone,206.84031882624578,206.8403188262543,-8.526512829121202e-12,-4.1222682683463984e-12,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1021167044,FullServiceRestaurant,1111.5944434180733,1111.594443417826,2.473825588822365e-10,2.2254749503929498e-11,Electricity:Facility;NaturalGas:Facility
austin_centre,way/1021167045,SmallOffice,96.06635406288011,96.06635406287825,1.8616219676914625e-12,1.937850130622191e-12,Electricity:Facility;NaturalGas:Facility
