cell,city,mode,osm_id,archetype_id,floor_area_m2,status,has_fatal,zoning_strategy,num_zones,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui,phaseE_total_eui
nyc_urban,NYC,building,way/281345459,SmallOffice,69.04253605587056,success,False,single_zone,1,67.67282100230486,18.734498393728835,13.232550299206366,13.882389029175442,21.99892106598507,0.0,10.690621975706433,0.0,0.0,146.211801766107,177.52930410156267
nyc_urban,NYC,building,way/281345461,SmallOffice,65.35641438061657,success,False,single_zone,1,68.48929906360488,17.965891284769327,13.232550299205704,13.882389029182422,21.76770851755442,0.0,11.248648781589747,0.0,0.0,146.5864869759065,179.42343066658103
nyc_urban,NYC,building,way/281345462,SmallOffice,391.378602277434,success,False,single_zone,1,38.18703864851682,8.414533020377757,8.821700199473542,9.254926019448638,10.985332397222102,0.0,2.229492254523466,0.0,0.0,77.89302253956232,124.23583212301527
nyc_urban,NYC,building,way/281345463,SmallOffice,31.95501164383941,success,False,single_zone,1,78.6398289540072,19.861714798397053,26.465100598398777,27.76477805835605,24.055611286004748,0.0,22.95822090499304,0.0,0.0,199.7452546001569,195.26487992717603
nyc_urban,NYC,building,way/281345464,SmallOffice,82.59110803499516,success,False,single_zone,1,61.79187958850294,17.946267609324785,13.232550299189393,13.882389029179564,20.831783359543856,0.0,9.04692820696399,0.0,0.0,136.73179809270454,169.42142496849408
nyc_urban,NYC,building,way/281345465,SmallOffice,83.62433752935638,success,False,single_zone,1,62.40739820235845,14.896511155955215,13.232550299198698,13.882389029175668,19.070484165579277,0.0,8.955538478561708,0.0,0.0,132.44487133082905,168.60037536419844
nyc_urban,NYC,building,way/281345466,SmallOffice,53.48089952522382,success,False,single_zone,1,59.253023475203285,20.282473610558867,26.46510059840549,27.764778058353972,22.279294347037663,0.0,14.245083959556567,0.0,0.0,170.28975404911583,164.99773679933725
nyc_urban,NYC,building,way/281345467,SmallOffice,84.86453162526445,success,False,single_zone,1,60.358690786456734,16.875742300783177,13.23255029920548,13.882389029182702,19.789935202849335,0.0,8.818602554607173,0.0,0.0,132.9579101730846,167.8050077075366
nyc_urban,NYC,building,way/281345468,MediumOffice,931.9393689855965,success,False,single_zone,1,72.34557237523234,13.3375365426711,6.616275149597925,11.01581902314916,11.310685532960466,0.0,4.300323748287792,0.0,0.0,118.92621237189877,194.02118972965317
nyc_urban,NYC,building,way/281345469,MediumOffice,3716.6775549925655,success,False,single_zone,1,24.644783901067903,7.019651300393189,13.232550299203076,22.031638046304565,4.493621220097727,0.0,2.5751153022312767,0.0,0.0,73.99736006929773,176.99531027302817
nyc_urban,NYC,building,way/281345470,SmallOffice,165.63640549198948,success,False,single_zone,1,47.713404566477465,14.874362720668994,13.232550299201979,13.882389029176041,16.46032380567334,0.0,4.85894805543711,0.0,0.0,111.02197847663493,141.73625887283163
nyc_urban,NYC,building,way/281345472,SmallOffice,176.7589992627618,success,False,single_zone,1,53.44276010682298,13.078526605006497,13.23255029919831,13.88238902916743,16.02503219820466,0.0,4.6029481679500694,0.0,0.0,114.26420640634994,145.87029092349255
nyc_urban,NYC,building,way/281345473,SmallOffice,271.7318636350718,success,False,single_zone,1,42.645851065623916,9.328330606179016,13.232550299195887,13.882389029178855,12.416603785980453,0.0,3.236030002029927,0.0,0.0,94.74175478818805,130.31574233110686
nyc_urban,NYC,building,way/281345474,SmallOffice,188.43889238928094,success,False,single_zone,1,45.961608186340804,12.46459146632763,13.232550299201074,13.882389029176062,14.538730469120408,0.0,4.362678677474428,0.0,0.0,104.44254812764039,137.85256285349507
nyc_urban,NYC,building,way/281345475,SmallOffice,450.397043345615,success,False,single_zone,1,30.765832022337996,10.758897577773268,13.232550299204929,13.882389029182116,10.997405917293197,0.0,2.221932495791072,0.0,0.0,81.85900734158258,112.40375033407173
nyc_urban,NYC,building,way/281345476,LargeOffice,10034.056838260414,success,False,single_zone,1,15.670500004935693,4.870671385484118,13.307723700891705,22.156798589006883,3.9981971050262572,0.0,1.5852022123883733,0.0,0.0,61.58909299773304,165.6483996945432
nyc_urban,NYC,building,way/281346101,MidriseApartment,4820.5398229808125,success,False,single_zone,1,45.41472549770184,3.014735064054718,0.6609151907498887,7.233004250000408,3.909642115767323,0.0,6.038421076380624,0.0,0.0,66.2714431946548,121.21279481299308
nyc_urban,NYC,building,way/281346102,MidriseApartment,4790.047796564322,success,False,single_zone,1,45.634894566722494,2.9583223124272227,0.6609151907498292,7.233004249999552,3.87730312143361,0.0,6.039273851522805,0.0,0.0,66.40371329285551,121.48870461699204
nyc_urban,NYC,building,way/281346104,MidriseApartment,3775.918125095929,success,False,single_zone,1,48.77615687491046,3.070765343487161,0.6609151907498433,7.233004250000114,4.347747005546856,0.0,6.077314443905298,0.0,0.0,70.16590310859974,125.80784947842237
nyc_urban,NYC,building,way/281346105,MidriseApartment,3887.776112712334,success,False,single_zone,1,47.4918411839521,3.0203140480404405,0.6609151907498152,7.233004249999308,4.241292765154717,0.0,6.071735862528374,0.0,0.0,68.71910330042475,124.28771938699958
nyc_urban,NYC,building,way/281346106,MidriseApartment,4773.933618439708,success,False,single_zone,1,45.870203492164414,3.016361594379594,0.6609151907499443,7.233004249999202,3.9269544189646504,0.0,6.039985052548823,0.0,0.0,66.74742399880664,121.9585663744574
nyc_urban,NYC,building,way/281346108,MidriseApartment,3614.676989237239,success,False,single_zone,1,53.65064472469683,2.9657611789163396,0.6609151907499943,7.233004250000957,3.738541522367153,0.0,6.080094550958943,0.0,0.0,74.32896141769024,130.64217740952978
nyc_urban,NYC,building,way/281346109,SmallOffice,267.2807924111171,success,False,single_zone,1,43.36796677429327,8.549697945900775,13.23255029919798,13.88238902917512,11.445099802141547,0.0,3.281888698206352,0.0,0.0,93.75959254891505,129.02951902310141
nyc_urban,NYC,building,way/281346111,MediumOffice,1355.175611285821,success,False,single_zone,1,69.63001205112613,9.505570657854873,4.410850099735187,7.343879348770094,8.617189376632654,0.0,2.9453670716333655,0.0,0.0,102.4528686057523,171.93594170551012
nyc_urban,NYC,building,way/281346376,MidriseApartment,3803.0600846650605,success,False,single_zone,1,48.933845859103265,3.0170188314923876,0.6609151907499986,7.233004250000542,4.294846256615963,0.0,6.07692505037652,0.0,0.0,70.21655543833867,125.66226970887895
nyc_urban,NYC,building,way/281346379,MediumOffice,3802.948438795204,success,False,single_zone,1,58.198116264286156,8.649959378620084,4.410850099732385,7.343879348766234,6.832495884682054,0.0,1.4179034388951084,0.0,0.0,86.85320441498203,160.65949170474715
nyc_urban,NYC,building,way/281346380,MidriseApartment,3804.5913984534736,success,False,single_zone,1,48.37317497328882,3.0585728638475054,0.6609151907498565,7.233004250000287,4.325257617503669,0.0,6.071487242337005,0.0,0.0,69.72241213772713,125.5896165304197
nyc_urban,NYC,building,way/281346682,SmallOffice,316.83255132404145,success,False,single_zone,1,45.0635072173642,10.773841214023317,8.821700199465624,9.254926019447934,13.467423767790365,0.0,2.650494915469755,0.0,0.0,90.0318933335612,134.547481191792
nyc_urban,NYC,building,way/281346684,SmallOffice,309.64213626295344,success,False,single_zone,1,48.19362801470749,7.533378875006628,8.82170019947152,9.254926019455366,10.84718696120396,0.0,2.707610828702454,0.0,0.0,87.35843089854743,133.7432771648638
nyc_urban,NYC,building,way/281346689,SmallOffice,296.28260665160735,success,False,single_zone,1,48.17494052479764,9.686607820586957,8.82170019946209,9.254926019453787,13.266637717817902,0.0,2.8079050457915873,0.0,0.0,92.01271732790995,138.2899681883364
nyc_urban,NYC,building,way/281346691,SmallOffice,314.74660131251846,success,False,single_zone,1,47.67537023943649,8.119779924016292,8.821700199464217,9.25492601945284,11.673130021098581,0.0,2.669435732051963,0.0,0.0,88.2143421355204,133.76974352784208
nyc_urban,NYC,building,way/281346694,MidriseApartment,4835.209772693519,success,False,single_zone,1,45.450724783157966,2.8717211324615537,0.6609151907496962,7.2330042499999,3.8026488649218355,0.0,6.036495451702164,0.0,0.0,66.0555096729931,121.11495541218181
nyc_urban,NYC,building,way/281346697,MediumOffice,2078.0274159874743,success,False,single_zone,1,49.70107804778525,7.802247419403631,5.293020119679572,8.812655218520721,5.847084412399474,0.0,2.232141461642022,0.0,0.0,79.68822667943068,153.68990896809927
nyc_urban,NYC,building,way/281346700,MediumOffice,3319.1476739050318,success,False,single_zone,1,49.00094905465921,8.03851686792127,5.2930201196788875,8.81265521851911,6.139607730402431,0.0,1.6575155139593796,0.0,0.0,78.94226450514027,154.4290883200757
nyc_urban,NYC,building,way/281346702,SmallOffice,315.7903733288308,success,False,single_zone,1,44.4720048350198,10.777491291339464,8.821700199470046,9.25492601944761,13.664946059289836,0.0,2.6480731765563505,0.0,0.0,89.63914158112311,139.40085125006289
nyc_urban,NYC,building,way/281346705,SmallOffice,323.27049993142435,success,False,single_zone,1,45.45419144640171,10.748588207167543,8.82170019946323,9.254926019452853,13.462288367844524,0.0,2.600976711952607,0.0,0.0,90.34267095228246,137.08679512291394
nyc_urban,NYC,building,way/281346707,SmallOffice,277.18793468934666,success,False,single_zone,1,45.864943743724005,11.577344250941064,8.821700199464715,9.254926019450748,14.168653249380865,0.0,2.955206025355455,0.0,0.0,92.64277348831685,140.06934534575947
nyc_urban,NYC,building,way/281346709,SmallOffice,265.87982759891554,success,False,single_zone,1,49.174130082478555,11.078591764054378,8.821700199465969,9.254926019450792,13.514248652417145,0.0,3.064940571186803,0.0,0.0,94.90853728905364,140.1352076262201
nyc_urban,NYC,building,way/281346711,MidriseApartment,3864.1342879905833,success,False,single_zone,1,48.04943417390191,3.062101331467192,0.66091519075027,7.233004249999732,4.012372592614795,0.0,6.075834614299939,0.0,0.0,69.09366215303383,124.63162107910692
nyc_urban,NYC,building,way/281346714,SmallOffice,458.3624178499489,success,False,single_zone,1,46.0856291254136,9.806761345642473,6.616275149604939,6.941194514587408,13.06825101866022,0.0,1.858399818630221,0.0,0.0,84.37651097253885,135.39415236682325
