cell,city,archetype_id,heating_eui,heating_eui,heating_eui,cooling_eui,cooling_eui,cooling_eui,lighting_eui,lighting_eui,lighting_eui,equipment_eui,equipment_eui,equipment_eui,fans_eui,fans_eui,fans_eui,pumps_eui,pumps_eui,pumps_eui,dhw_eui,dhw_eui,dhw_eui,cooking_eui,cooking_eui,cooking_eui,refrig_eui,refrig_eui,refrig_eui,total_eui,total_eui,total_eui,phaseE_total_eui,phaseE_total_eui,phaseE_total_eui
,,,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
austin_rural,AUS,QuickServiceRestaurant,50.9388498647298,52.71159398995974,7,136.03187973826186,138.02545288733828,7,25.322585245586975,25.30928958266997,7,286.31759543241515,286.3176058544285,7,49.69394462478512,50.527518695243735,7,1.1199499771685003e-08,1.1199498558660398e-08,7,223.75163265750126,223.78750312151476,7,803.7038823596583,803.7039116145239,7,33.2022545726562,34.89028796717865,7,1608.962624506794,1615.2731717171653,7,1493.6132289660097,1502.0884276754095,7
austin_rural,AUS,RetailStandalone,16.65217454188559,15.39243867883505,21,34.059338176645426,32.59988193130614,21,21.70304775694372,21.61324088272734,21,23.481482560735902,23.527488838125166,21,50.99141108028849,45.17749414329339,21,0.0,0.0,21,11.669303010786976,11.692174855285185,21,0.0,0.0,21,0.0,0.0,21,158.55675712728612,149.91420170309578,21,180.39925503231245,178.40069261514097,21
austin_rural,AUS,SmallOffice,3.560688537950946,3.1382403473443587,177,11.592687835611171,11.144179808877787,177,9.716416166417758,9.663593522921683,177,24.873095323203852,24.863415912283234,177,9.854505296506698,9.321733046068399,177,1.212382879610801e-10,1.211911081810413e-10,177,12.889754758178713,12.885084014722006,177,0.0,0.0,177,0.0,0.0,177,72.48714791799037,71.02901489174701,177,101.89136228707976,99.21573452935533,177
austin_rural,AUS,SuperMarket,0.0,0.0,1,24.321307431958296,24.321307431958296,1,133.17404540477514,133.17404540477514,1,41.78060629831892,41.78060629831892,1,3.7893872355952083,3.7893872355952083,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,28.563939980326147,28.563939980326147,1,231.6292863509737,231.6292863509737,1,318.7832467697524,318.7832467697524,1
austin_suburban,AUS,Courthouse,15.315172768948214,15.201854876879752,7,50.73641384261649,46.671665597505786,7,19.676655036048064,19.676654937623773,7,28.256190513239517,28.256190371891236,7,28.934681957637594,31.058256713099226,7,0.4926553968045514,0.33444248302414764,7,4.559100426509931,3.5152456863494295,7,0.0,0.0,7,0.0,0.0,7,147.97086994180435,136.54154864383867,7,167.6196745645665,146.99644838856855,7
austin_suburban,AUS,FullServiceRestaurant,130.00514543265535,107.3545357058141,7,159.60428230408888,156.86305719058834,7,20.629535314349322,20.617531311869982,7,224.68679170597593,224.51606102193153,7,95.05432618218379,75.0246492642893,7,0.24255623675545415,0.24237193504298885,7,214.4637258704941,214.3137996321426,7,456.24960474786934,455.9029185607619,7,56.61279903236257,41.5225618109845,7,1357.5487668267347,1295.94458522355,7,1098.5235526665267,1095.410329754202,7
austin_suburban,AUS,MediumOffice,6.93294698089472,6.673196426733841,4,45.3373175479815,47.51206794212661,4,19.562116771871874,20.830781937883252,4,76.2651528819258,81.21391115343064,4,13.82249568800062,14.488189506577022,4,0.017255691333559645,0.018375393348936203,4,15.897448690190872,16.92792406116032,4,0.0,0.0,4,0.0,0.0,4,177.83473425219896,187.67526965043623,4,133.68118152059174,122.15403657481771,4
austin_suburban,AUS,MidriseApartment,28.706820977978197,28.706820977978197,2,75.68850519686845,75.68850519686845,2,20.328672395621115,20.328672395621115,2,149.9219340721137,149.9219340721137,2,41.738367125900965,41.738367125900965,2,0.0,0.0,2,156.91554323211784,156.91554323211784,2,0.0,0.0,2,0.0,0.0,2,473.2998430006003,473.2998430006003,2,113.17423082511846,113.17423082511846,2
austin_suburban,AUS,OpenUBEMUnknown,10.418814235744172,7.616440872463302,24,80.34568857073326,79.04913304539652,24,36.07297826506785,38.06647242368294,24,204.34867516160594,194.5150972518382,24,52.11448976498059,39.904202274585856,24,0.12259078116897652,0.0001576764661144515,24,41.154017107247995,30.429067276672168,24,0.0,0.0,24,0.0,0.0,24,424.5772538865488,400.02994119451284,24,434.5957184373658,411.4520220842273,24
austin_suburban,AUS,QuickServiceRestaurant,63.82323043649365,57.08712087063935,7,150.30467746068828,160.91796960615153,7,23.4907785635824,25.286923568280194,7,265.8499983813448,286.2951367282192,7,61.28335984415419,62.69585668950627,7,1.039889585143598e-08,1.1198619933946569e-08,7,207.81015903900726,223.80321296268184,7,746.2505945599834,803.640839962199,7,47.26753619583321,49.188594586772,7,1566.0803344914862,1669.0067160827205,7,1539.8887399674247,1586.0385142441482,7
