cell,stem,mode,n_severe_total,severe_line_text,fatal_line_text,temperature_c,end_file_text,n_zones_total,zone_min_z,zone_max_z,zone_ceiling_height,zone_multiplier,building_min_z,building_max_z,is_topmost_by_geometry,is_bottommost_by_geometry,n_upside_down_total,n_upside_down_laundry_zone,n_upside_down_sibling_zones
la_centre,way_427942886,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -12901.09 C for zone=""LAUNDRYROOMFLR1"", for surface=""P_LAUNDRYROOMFLR1_4_0_0""",**  Fatal  ** Program terminates due to preceding condition.,-12901.09,EnergyPlus Terminated--Fatal Error Detected. 28 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  2.76sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
la_urban,relation_6374725,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -23743.03 C for zone=""LAUNDRYROOMFLR1"", for surface=""P_LAUNDRYROOMFLR1_10010_0_10008""",**  Fatal  ** Program terminates due to preceding condition.,-23743.03,EnergyPlus Terminated--Fatal Error Detected. 28 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  2.69sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
la_urban,way_401910463,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of 182399.27 C for zone=""LAUNDRYROOMFLR1"", for surface=""P_LAUNDRYROOMFLR1_10010_0_10008""",**  Fatal  ** Program terminates due to preceding condition.,182399.27,EnergyPlus Terminated--Fatal Error Detected. 28 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  4.27sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
la_urban,way_428846131,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -59865.37 C for zone=""LAUNDRYROOMFLR1"", for surface=""W_LAUNDRYROOMFLR1_3_0_0""",**  Fatal  ** Program terminates due to preceding condition.,-59865.37,EnergyPlus Terminated--Fatal Error Detected. 28 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  6.19sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
nyc_rural,way_965718400,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -12459.96 C for zone=""LAUNDRYROOMFLR1"", for surface=""P_LAUNDRYROOMFLR1_10070_0_10047""",**  Fatal  ** Program terminates due to preceding condition.,-12459.96,EnergyPlus Terminated--Fatal Error Detected. 28 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  1.92sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
nyc_rural,way_965718402,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -11949.70 C for zone=""LAUNDRYROOMFLR1"", for surface=""P_LAUNDRYROOMFLR1_10010_0_10008""",**  Fatal  ** Program terminates due to preceding condition.,-11949.70,EnergyPlus Terminated--Fatal Error Detected. 32 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  2.94sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
nyc_rural,way_965718403,layout_assign,1,"** Severe  ** CalcHeatBalanceInsideSurf: The temperature of -15490.64 C for zone=""LAUNDRYROOMFLR1"", for surface=""W_LAUNDRYROOMFLR1_3_0_0""",**  Fatal  ** Program terminates due to preceding condition.,-15490.64,EnergyPlus Terminated--Fatal Error Detected. 32 Warning; 1 Severe Errors; Elapsed Time=00hr 00min  2.47sec,67,0.0,3.35,3.35,1,0.0,11.58,False,True,0,0,0
