building_id,stage,blocker,detail
28821,base_mapping,CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS,
30835,base_mapping,CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS,
33610,base_mapping,CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS,
81117,base_mapping,CENSUS_SECTION_NO_RESIDENTIAL_BUILDINGS,
29376,idf_build,IDF_ASSEMBLY_FAILED_RuntimeError,"interzone_vertex_mismatch_unresolved: mismatched=[('Block 547af8608bbd33c0_2 Storey 0 Ceiling 0001_5', 'Block 547af8608bbd33c0_3 Storey 1 Floor 0001_1'), ('Block 547af8608bbd33c0_3 Storey 1 Floor 0001_1', 'Block 547af8608bbd33c0_5 Storey 0 Ceiling 0001_1'), ('Block 547af8608bbd33c0_2 Storey 1 Ceiling 0001_5', 'Block 547af8608bbd33c0_3 Storey 2 Floor 0001_1'), ('Block 547af8608bbd33c0_3 Storey 2 Floor 0001_1', 'Block 547af8608bbd33c0_5 Storey 1 Ceiling 0001_1'), ('Block 547af8608bbd33c0_2 Storey 2 Ceiling 0001_5', 'Block 547af8608bbd33c0_3 Storey 3 Floor 0001_1'), ('Block 547af8608bbd33c0_3 Storey 3 Floor 0001_1', 'Block 547af8608bbd33c0_5 Storey 2 Ceiling 0001_1'), ('Block 547af8608bbd33c0_2 Storey 3 Ceiling 0001_5', 'Block 547af8608bbd33c0_3 Storey 4 Floor 0001_1'), ('Block 547af8608bbd33c0_3 Storey 4 Floor 0001_1', 'Block 547af8608bbd33c0_5 Storey 3 Ceiling 0001_1'), ('Block 547af8608bbd33c0_2 Storey 4 Ceiling 0001_5', 'Block 547af8608bbd33c0_3 Storey 5 Floor 0001_1'), ('Block 547af8608bbd33c0_3 Storey 5 Floor 0001_1', 'Block 547af8608bbd33c0_5 Storey 4 Roof 0001_1')] near_duplicate_vertex=True"
29695,idf_build,IDF_ASSEMBLY_FAILED_RuntimeError,"interzone_vertex_mismatch_unresolved: mismatched=[('Block 7b9a06f87851a9a4_0 Storey 0 Ceiling 0001_2', 'Block 7b9a06f87851a9a4_1 Storey 1 Floor 0001_3'), ('Block 7b9a06f87851a9a4_2 Storey 1 Floor 0001_1', 'Block 7b9a06f87851a9a4_0 Storey 0 Ceiling 0001_2'), ('Block 7b9a06f87851a9a4_0 Storey 1 Ceiling 0001_2', 'Block 7b9a06f87851a9a4_1 Storey 2 Floor 0001_3'), ('Block 7b9a06f87851a9a4_2 Storey 2 Floor 0001_1', 'Block 7b9a06f87851a9a4_0 Storey 1 Ceiling 0001_2'), ('Block 7b9a06f87851a9a4_0 Storey 2 Ceiling 0001_2', 'Block 7b9a06f87851a9a4_1 Storey 3 Floor 0001_3'), ('Block 7b9a06f87851a9a4_2 Storey 3 Floor 0001_1', 'Block 7b9a06f87851a9a4_0 Storey 2 Ceiling 0001_2'), ('Block 7b9a06f87851a9a4_0 Storey 3 Ceiling 0001_2', 'Block 7b9a06f87851a9a4_1 Storey 4 Floor 0001_3'), ('Block 7b9a06f87851a9a4_2 Storey 4 Floor 0001_1', 'Block 7b9a06f87851a9a4_0 Storey 3 Ceiling 0001_2')] near_duplicate_vertex=True"
30646,idf_build,IDF_ASSEMBLY_FAILED_RuntimeError,"interzone_vertex_mismatch_unresolved: mismatched=[('Block 591b63cd43f1ef67_0 Storey 0 Ceiling 0001_2', 'Block 591b63cd43f1ef67_1 Storey 1 Floor 0001_1'), ('Block 591b63cd43f1ef67_0 Storey 1 Ceiling 0001_2', 'Block 591b63cd43f1ef67_1 Storey 2 Floor 0001_1'), ('Block 591b63cd43f1ef67_0 Storey 2 Ceiling 0001_2', 'Block 591b63cd43f1ef67_1 Storey 3 Floor 0001_1'), ('Block 591b63cd43f1ef67_0 Storey 3 Ceiling 0001_2', 'Block 591b63cd43f1ef67_1 Storey 4 Floor 0001_1'), ('Block 591b63cd43f1ef67_0 Storey 4 Ceiling 0001_2', 'Block 591b63cd43f1ef67_1 Storey 5 Floor 0001_1')] near_duplicate_vertex=True"
30810,idf_build,IDF_ASSEMBLY_FAILED_RuntimeError,"interzone_vertex_mismatch_unresolved: mismatched=[('Block 55ce871a32325790_2 Storey 0 Ceiling 0001_1', 'Block 55ce871a32325790_2 Storey 1 Floor 0001_1')] near_duplicate_vertex=True"
32473,idf_build,IDF_ASSEMBLY_FAILED_RuntimeError,"interzone_vertex_mismatch_unresolved: mismatched=[('Block 9d2c1527f1337658_0 Storey 0 Ceiling 0001_1', 'Block 9d2c1527f1337658_1 Storey 1 Floor 0001_1'), ('Block 9d2c1527f1337658_0 Storey 1 Ceiling 0001_1', 'Block 9d2c1527f1337658_1 Storey 2 Floor 0001_1'), ('Block 9d2c1527f1337658_0 Storey 2 Ceiling 0001_1', 'Block 9d2c1527f1337658_1 Storey 3 Floor 0001_1'), ('Block 9d2c1527f1337658_0 Storey 3 Ceiling 0001_1', 'Block 9d2c1527f1337658_1 Storey 4 Floor 0001_1')] near_duplicate_vertex=True"
