osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/285843826,2383.7626723030835,1.0,3.5,Courthouse,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.576350637354958,24.141167314568527,19.676654720000002,28.25619005938692,83.65036273131041,0.3921165141554657,2.0953194653612472,5.009581911780744,4.08314197425664,5.863498511603499,17.05154186300213,0.0001568366148775958,success,,-121.48875084576233,-8.949265391531017e-05
way/285843827,1043.89784748448,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.296222192914584,14.78830962166907,26.465100598399996,44.06327609260916,96.61290850559281,0.47770742161617796,2.0446162169175395,3.068751706211792,5.49182595537518,9.143658548529512,19.748852427034024,0.0,success,,-121.48880662352107,-2.5249062492515762e-05
way/285843828,6869.198468554189,1.0,3.5,Courthouse,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.535964278980167,22.849389470251815,19.676654719999995,28.256190059386917,81.3181985286189,0.3693212665692091,1.90700953449541,4.7415225077508945,4.083141974256639,5.863498511603498,16.595172528106442,7.947781340786447e-05,success,,-121.48868952950946,5.1461828214845685e-05
way/286205457,1472.0999454717403,1.0,3.5,MediumOffice,single_zone,,8.688087431937026,13.407431641798526,26.4651005984,44.06327609260916,92.6238957647447,0.39427096561086805,1.5725438251806017,2.7822029548528957,5.491825955375181,9.143658548529512,18.99023128393819,0.0,success,,-121.48874388438414,-1.2264087089699301e-11
way/286205459,1467.4316482399634,1.0,3.5,MediumOffice,single_zone,,8.492669992042458,13.896494641041512,26.4651005984,44.06327609260916,92.91754132409312,0.4192624256888436,1.5371732685596848,2.8836893959518064,5.491825955375181,9.143658548529512,19.056347168416185,0.0,success,,-121.48874388437174,2.7129416080795214e-12
way/286205460,1608.8592342366105,3.0,10.5,LargeOffice,perimeter_core,,15.449752002569198,14.762400505740857,26.465099660513513,44.06327453106773,100.74052669989129,0.7835391661292515,2.796405112465025,3.0633752537472967,5.49182576075248,9.143658224490926,20.495264351455727,0.013401919273262035,success,,-121.48874001039698,4.011404085455557e-05
way/286205462,1618.6869861427824,3.0,10.5,LargeOffice,perimeter_core,,15.314917113782977,14.53564297073333,26.465101286220218,44.06327723780081,100.37893860853734,0.7797907863994508,2.771999997594719,3.0163203441428146,5.49182609810613,9.143658786170523,20.423805226014185,0.005929425193138252,success,,-121.48874404349324,-8.838405309261387e-06
way/442340493,160.27750455973867,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.678067952092448,5.487486410198624,3.9654911451899886,43.39802550755119,72.52907101503226,0.3405541784049127,3.5617302993287328,1.138719279953137,0.8228869985206649,9.005611069122962,14.528947646925495,0.2510886781854015,success,,-121.48874163627674,-1.1857170901350023e-05
way/442340494,317.64923056439324,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,15.734341363477,5.199330044465567,3.9654913265498637,43.398027492339494,68.29719022683193,0.2821345622331379,2.8479157867893368,1.0789233761871388,0.8228870361550154,9.005611480990353,13.755337680121844,0.24109527622653232,success,,-121.48875072922078,1.094695389250904e-05
way/442340495,229.00261063754257,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,17.332640531418825,5.673400591245995,3.965491157364067,43.39802564078336,70.36955792081224,0.30818553092019846,3.1372079361868073,1.177298703490639,0.8228870010469324,9.005611096770236,14.143004737494614,0.2561515019655681,success,,-121.488748048621,1.6942390535727666e-05
way/442340496,189.27181622805324,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.87407734556052,5.478257915123873,3.965491144472098,43.39802549969463,72.71585190485112,0.3298556725137998,3.5972079995464536,1.136804256483185,0.822886998371694,9.005611067492632,14.562510321893964,0.24925863430994283,success,,-121.48875208911299,-1.1832749110629757e-05
way/442340497,194.0077666149673,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.6897919846197,5.662677964816656,3.9654911619611504,43.398025691093466,72.71598680249097,0.33597607739096885,3.5638523492161656,1.175073629835034,0.8228870020008823,9.005611107210187,14.56742408826227,0.25367710623861034,success,,-121.4887388691071,-1.3043081582981012e-05
way/442340498,179.1993997151925,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.34983398094212,5.471672218147393,3.9654911466231817,43.39802552323594,72.18502286894864,0.3128753694143839,3.5023199505505236,1.135437645332202,0.8228869988180697,9.005611072377736,14.466255667078531,0.24716371253273153,success,,-121.48874370757488,1.2016560598849266e-05
way/442340499,170.78829964776875,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.38447832538993,5.411666494400629,3.965491144447331,43.39802549942358,72.15966146366148,0.33477902288372946,3.5085905768955774,1.1229857375860635,0.8228869983665545,9.005611067436387,14.460074380284581,0.24822900158076328,success,,-121.48873881572128,1.3882304207421035e-05
way/442340501,239.26561053152287,3.0,10.5,MidriseApartment,one_zone_per_floor,no_floors,12.925817005931028,5.639191130832411,3.9654913775161815,43.3980280501109,65.92852756439052,0.2940190407113991,2.339572878073516,1.1701998299412952,0.8228870467311379,9.005611596734614,13.338271351480563,0.2520585686674403,success,,-121.48873433096334,8.30373569499596e-06
way/442340503,240.159746569631,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,16.87181793830105,5.657827449344923,3.9654911444505374,43.39802549945868,69.89316203155519,0.30525095520162315,3.05379904683249,1.1740670896684637,0.8228869983672199,9.00561106744367,14.056364202311844,0.25654777538495466,success,,-121.48874062645783,-2.1337248983612116e-06
way/442340504,235.63084146560666,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,19.788297478162796,5.707096691449616,3.965491133163205,43.398025375931,72.85891067870662,0.34635435048970337,3.581681843547466,1.1842910486360927,0.822886996024963,9.005611041810193,14.594470930018714,0.25503758090914913,success,,-121.48876082040675,-1.5250880083611307e-05
way/442340506,236.4661514317905,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,17.25241640940416,5.498406601932021,3.9654911474016625,43.39802553175556,70.11433969049341,0.3022317822658332,3.1226873701021525,1.1409853507801175,0.8228869989796138,9.005611074145659,14.092170794007544,0.25531597678927204,success,,-121.4887505945327,4.988324688344377e-06
way/442340508,214.35973122400074,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,18.585387534788595,5.493906693568103,3.9654911393667196,43.39802544382179,71.4428108115452,0.31851291394617165,3.3639551437967357,1.1400515657957042,0.8228869973122668,9.005611055898347,14.332504762803055,0.25333329728604237,success,,-121.48874724551692,-6.68813495053468e-06
way/442340509,243.98591816651157,2.0,7.0,MidriseApartment,one_zone_per_floor,no_floors,16.54919007726271,5.654725184247374,3.9654911363170964,43.39802541044695,69.56743180827414,0.29454566021154377,2.9954034039845507,1.173423332433541,0.8228869966794333,9.005611048972668,13.997324782070194,0.2573148438743081,success,,-121.48873853199306,1.54128415175191e-05
