Date/Time,BATIMENT0000000240880001_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880001_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/03  02:00:00,570858.6705089977,0.0,0.0,5169630.184390601 
 01/03  03:00:00,721394.4215963078,0.0,0.0,5515134.206375622 
 01/03  04:00:00,870127.5171258291,0.0,127396.15793177436,5760821.188271995 
 01/03  05:00:00,993843.8940733077,0.0,336302.56533957797,5951477.148141673 
 01/03  06:00:00,1090713.6687665195,1084.4357142530498,510857.3035931572,6099725.310119082 
 01/03  07:00:00,1175088.1414532575,117073.60737859126,664812.6918557602,6244593.88747472 
 01/03  08:00:00,1248424.9904234982,280304.87585279846,800711.1005162827,6362653.933916762 
 01/03  09:00:00,1315928.6363012565,428761.48045448936,922628.3271742446,6454558.532314379 
 01/03  10:00:00,1345585.8946153838,528605.8718982706,993300.2482292242,6456671.157073079 
 01/03  11:00:00,1288355.989222568,527505.3111848778,942668.4889091484,6267261.961030167 
 01/03  12:00:00,1133423.4054811823,407302.50837040955,741596.7141481554,5876639.832047648 
 01/03  13:00:00,952444.696590572,248480.96344198784,480155.14851667976,5496288.50696364 
 01/03  14:00:00,856874.2448457554,188210.49149115643,331803.28720296826,5178607.127779572 
 01/03  15:00:00,804496.1737983002,183690.40117144177,277582.97861378087,4858310.125208741 
 01/03  16:00:00,789322.2681819235,210308.09989259,379146.1429145289,4580745.384700589 
 01/03  17:00:00,888285.3912049709,341934.21995267493,603313.8891978328,5299852.865756821 
 01/03  18:00:00,1199816.0767473353,692001.6529855304,1021465.880457984,6613735.887195066 
 01/03  19:00:00,1435838.1792968512,954313.031708439,1304630.5248718483,7344432.960911312 
 01/03  20:00:00,1518165.97362263,1057899.2074521238,1419033.9371019937,7617067.928769024 
 01/03  21:00:00,1623819.5484686736,1182992.5679612418,1552801.1838737512,7907751.588520736 
 01/03  22:00:00,1762357.81454982,1340305.7384864988,1721616.8583857822,8300732.496487307 
 01/03  23:00:00,1820753.4800803778,1415756.4828122086,1810401.0431549023,8593992.77488563 
 01/03  24:00:00,1946359.1934497266,1560208.2708932934,1980752.6214932655,9215665.491214177 
 01/04  01:00:00,2119441.550039543,1747932.1372547676,2185765.979999133,9754286.464678638 
 01/04  02:00:00,2260271.172872282,1899086.9452336337,2341724.945707366,10018553.405321931 
 01/04  03:00:00,2368262.908443723,2009548.0695995432,2430937.8552798578,9768692.188799921 
 01/04  04:00:00,2438234.599219808,2080345.1259191127,2480026.1069771214,9525684.068174178 
 01/04  05:00:00,2502016.625841627,2150756.8693491304,2551167.881965398,9656867.076405393 
 01/04  06:00:00,2573230.41557818,2229770.428734873,2630626.4275585497,9768941.698922638 
 01/04  07:00:00,2644914.469452541,2309227.320722901,2710153.6688615275,9884761.045642069 
 01/04  08:00:00,2673310.10890368,2343036.3269483624,2743962.1217241893,9922137.240924604 
 01/04  09:00:00,2687573.953981732,2361051.5261425064,2759038.9913091217,9911666.522017505 
 01/04  10:00:00,2673317.731411953,2345105.30732763,2724540.6163764196,9815531.383872602 
 01/04  11:00:00,2438264.7638558852,2088114.420702226,2401479.5636959453,9151957.84884838 
 01/04  12:00:00,2087291.4451049156,1696118.2201654715,1883199.4617411366,8155387.773161752 
 01/04  13:00:00,1678396.426471173,1217514.8560292851,1189024.149000268,6888837.887579121 
 01/04  14:00:00,1373289.2951995535,900478.3469692303,791633.338693188,5992235.7717941925 
 01/04  15:00:00,1189208.390587908,744272.3523760266,659159.6146394906,5325272.119697534 
 01/04  16:00:00,1100356.1943856482,668126.0972046613,713911.6139934603,4840296.514027937 
 01/04  17:00:00,1129379.0955486204,716279.103186918,857049.4141380447,5019584.641524734 
 01/04  18:00:00,1303619.880194501,913681.5907503733,1124917.3529844324,5858688.023414608 
 01/04  19:00:00,1390104.4080780987,1004464.0740022601,1230082.5630834347,6079987.762852289 
 01/04  20:00:00,1449219.2900444558,1066979.8927871657,1303284.9621615307,6226294.230751138 
 01/04  21:00:00,1440158.9704392233,1060397.8824403428,1304950.5088193465,6223476.08047175 
 01/04  22:00:00,1439099.9108133854,1060597.3138058058,1313846.199157164,6268581.412720928 
 01/04  23:00:00,1426797.4287487247,1050418.7629156644,1309717.7828320425,6245967.324925219 
 01/04  24:00:00,1395528.8281629314,1019568.937727988,1280726.9753477501,6151518.898441024 
 01/05  01:00:00,1433937.0075056367,1058929.8550381048,1327004.456743836,6286650.772487009 
 01/05  02:00:00,1453801.0012596804,1080369.914944056,1355946.6380041952,6390267.0049424 
 01/05  03:00:00,1437888.2066186103,1064586.8462385016,1343946.9440682544,6387908.991780946 
 01/05  04:00:00,1444568.3046281221,1071539.2356680415,1355729.2178303944,6443869.040967995 
 01/05  05:00:00,1444923.4441429668,1072717.9617076232,1359936.2937032368,6449621.168117639 
 01/05  06:00:00,1437887.2629174176,1066111.5420131858,1354506.4240486834,6426777.451188732 
 01/05  07:00:00,1436911.0682645785,1065295.7437057167,1355450.587314384,6431706.844478793 
 01/05  08:00:00,1442791.1748026512,1070875.9233114456,1363456.8007928997,6466998.80380033 
 01/05  09:00:00,1423199.7339771043,1051120.0222074827,1343980.222480725,6412398.548601691 
 01/05  10:00:00,1372649.637133739,998257.1277305797,1285206.5054695283,6267809.607244344 
 01/05  11:00:00,1277349.1846423089,893738.5411413758,1160224.825285785,6010921.232674319 
 01/05  12:00:00,1100948.3248695384,703877.4246865563,940182.9117261558,5548128.303760451 
 01/05  13:00:00,947106.1785534134,544229.8914538231,762593.3706446814,5102134.246511211 
 01/05  14:00:00,760572.6849222054,345750.1543804574,531824.6262914501,4584283.475136385 
 01/05  15:00:00,620895.8484341209,202422.40924131186,379018.51733776066,4333942.917167927 
 01/05  16:00:00,554693.8279446113,140332.16487104146,331684.54715484474,4359219.6325110225 
 01/05  17:00:00,530977.0680251422,120353.7679043613,328213.22834833484,4347567.291495864 
 01/05  18:00:00,711813.543878343,313662.3234548082,566852.3415263444,4867345.301467452 
 01/05  19:00:00,828815.2491912422,433844.1387261272,699926.6885810932,5231893.959955574 
 01/05  20:00:00,900576.7933905679,508776.6417208069,786558.8914922082,5510743.651734202 
 01/05  21:00:00,957631.1605878916,568172.3934786839,854327.3323888453,5692397.609675843 
 01/05  22:00:00,980071.029471977,591456.7059289875,877644.630398835,5669605.856484092 
 01/05  23:00:00,983472.8930176178,593851.6611664585,874819.0813673749,5540098.171786285 
 01/05  24:00:00,988444.450280913,596286.1931124644,865289.3983468255,5304105.258545058 
 01/06  01:00:00,995871.6038880376,601870.1869683574,861976.3226355603,5158545.951962859 
 01/06  02:00:00,1028432.4934438032,634943.4783619902,894255.9810779124,5208045.116527155 
 01/06  03:00:00,1069193.874769915,676763.3467114189,937244.3100782906,5297340.814388122 
 01/06  04:00:00,1093746.7952593595,704503.2964847197,973263.9999802283,5494508.886978641 
 01/06  05:00:00,1102195.665956178,713858.4642299647,984700.219662147,5509761.975939314 
 01/06  06:00:00,1119002.983812103,729426.6340416281,993761.1942919656,5431230.207909145 
 01/06  07:00:00,1116144.0297950825,727223.2167050374,992243.8625043768,5433961.68810328 
 01/06  08:00:00,1119820.3503624604,730700.2826840996,996356.6441071795,5459695.855658028 
 01/06  09:00:00,1121642.858459332,733082.417554663,998931.7496254925,5463581.265608344 
 01/06  10:00:00,1095464.6364567373,703543.520812996,959861.967125065,5394958.837626201 
 01/06  11:00:00,981579.986706411,573541.5238494091,790725.4493242939,5132049.180823484 
 01/06  12:00:00,794933.5853194848,361614.35700044746,514417.7867128508,4701611.215985492 
 01/06  13:00:00,647930.266420341,191620.6674186651,274359.21995342145,4325846.369352631 
 01/06  14:00:00,540347.9154271416,67246.05143510636,70225.86043087285,3967428.5623981263 
 01/06  15:00:00,504992.4785936236,38830.81503443245,33574.25992406497,3763027.0690749744 
 01/06  16:00:00,559335.6783122232,101431.53039072131,175481.88758383621,3854122.695329518 
 01/06  17:00:00,686969.8178386199,244615.78284570572,383131.68057091103,4252789.397155981 
 01/06  18:00:00,881651.7475771996,460165.28937858384,657832.9436693778,4825211.329590514 
 01/06  19:00:00,1002820.4714092084,589045.6805315654,811137.140665656,5324744.475580188 
 01/06  20:00:00,1158436.0251904498,752629.6095559883,997963.6130452805,5873541.44156731 
 01/06  21:00:00,1279370.194283904,879840.801137135,1138466.99055566,6190345.2158690095 
 01/06  22:00:00,1374687.6748174555,984961.8535325085,1271259.757844532,6728325.008731864 
 01/06  23:00:00,1484257.9189993828,1103523.2783435306,1414766.555211484,7238040.410859614 
 01/06  24:00:00,1531062.1821007691,1157324.303329725,1480662.1438465794,7421831.582569722 
 01/07  01:00:00,1459349.785593905,1090942.964157479,1424870.7070370652,7357861.275989711 
 01/07  02:00:00,1452388.1211803833,1087198.69902414,1429224.7940326137,7396659.407978549 
 01/07  03:00:00,1488699.4143849423,1127753.6214513225,1477343.563962757,7509762.274846382 
 01/07  04:00:00,1488689.770169674,1129721.0832157084,1481103.3101606562,7454138.493606878 
 01/07  05:00:00,1509456.7580592367,1151155.5292850812,1499505.2741310727,7372799.596376689 
 01/07  06:00:00,1537537.0913890067,1180454.2368355345,1528007.3114350322,7370883.609689075 
 01/07  07:00:00,1532143.3406595176,1176014.903306067,1520347.5827585543,7248961.152405879 
 01/07  08:00:00,1496672.998888026,1139158.6283236875,1474502.1209083297,7000145.257334932 
 01/07  09:00:00,1495870.5669559657,1136962.5520930917,1463431.1534869857,6845420.407386115 
 01/07  10:00:00,1428722.22377623,1067858.7406294842,1374745.7503381618,6585968.402241851 
 01/07  11:00:00,1143283.9719173624,774494.2083786293,979165.4147944776,5757466.0334180035 
 01/07  12:00:00,779260.6345102881,366838.55539079814,354996.73394417047,4488674.357787362 
 01/07  13:00:00,480717.9172845376,45398.3264734612,6711.510402613931,3457024.9982684962 
 01/07  14:00:00,280787.94863515795,0.0,0.0,2561453.1289841356 
 01/07  15:00:00,181608.61861762826,0.0,0.0,1944439.4704209524 
 01/07  16:00:00,184249.05202653317,0.0,0.0,2031540.1947945228 
 01/07  17:00:00,279309.57953333715,0.0,0.0,2766014.2463098518 
 01/07  18:00:00,491800.8353030557,7451.6347005912385,36922.90129267858,3516548.05971723 
 01/07  19:00:00,590622.4734823634,97371.02181027076,175413.71935471034,3856570.2316460493 
 01/07  20:00:00,638985.1173425203,155619.37756399275,250352.53235349737,3885206.4434746103 
 01/07  21:00:00,618106.2653389651,144638.4582728977,258338.55216814918,3910025.459472552 
 01/07  22:00:00,581419.1109201667,117845.40124546984,257258.91905131357,4019440.88183342 
 01/07  23:00:00,574701.6007150284,116959.7546855177,268868.9799126085,4024619.8667400493 
 01/07  24:00:00,608600.0330996809,156216.4588827829,316716.42193123046,4021143.900368726 
 01/08  01:00:00,606074.9489787509,157313.97139257897,315748.2830226371,3825731.5111033386 
 01/08  02:00:00,588322.1432216931,141739.51422685862,300302.04114002484,3700007.9228169327 
 01/08  03:00:00,590355.8497884478,147222.49929689645,310952.18277721724,3692369.892985994 
 01/08  04:00:00,588991.4743097288,148971.467905576,316854.1063846474,3676711.7558288495 
 01/08  05:00:00,604467.527491897,167189.40539725227,338861.0981961698,3699014.419444484 
 01/08  06:00:00,645603.2282436725,212036.0078377693,392727.40244090307,3865056.2086528074 
 01/08  07:00:00,697906.8777084475,267392.60474706173,454424.02566509915,3993905.2229435593 
 01/08  08:00:00,724320.9776399687,295540.94426401716,482469.1855751058,3996408.751341616 
 01/08  09:00:00,816258.5336508739,387372.27182068606,573598.8783417764,4122166.304121009 
 01/08  10:00:00,901633.965361793,473512.00201733306,656802.3168803672,4262835.291166312 
 01/08  11:00:00,699935.1873952467,273931.48784941295,443804.9242317248,4008930.687828048 
 01/08  12:00:00,489620.18962601945,57844.01019206635,173795.30612394155,3544886.128255992 
 01/08  13:00:00,346035.1891773709,0.0,11613.061706357257,3278464.039356229 
 01/08  14:00:00,252814.9739074783,0.0,0.0,2979802.6999852066 
 01/08  15:00:00,170565.69429370284,0.0,0.0,2582551.017249551 
 01/08  16:00:00,268579.70607365575,0.0,0.0,2977553.6888577696 
 01/08  17:00:00,317744.64503599016,0.0,0.0,3017808.6724848524 
 01/08  18:00:00,445280.6597516508,0.0,114923.16559410829,3443335.392092572 
 01/08  19:00:00,480609.2418286761,0.0,166567.6710530861,3504735.5520687737 
 01/08  20:00:00,537755.0614130421,42182.12155438814,231518.0623333028,3549001.47344326 
 01/08  21:00:00,616974.7852718051,132765.87209333084,324939.67958957504,3736247.289689161 
 01/08  22:00:00,683340.4572514382,211300.31501650665,415709.69865021034,4049394.8590127015 
 01/08  23:00:00,734567.0050604161,273217.94054301863,490192.57162753347,4323666.339593531 
 01/08  24:00:00,795972.7760607406,342954.2001201189,565309.3729589419,4490419.037592596 
 01/09  01:00:00,848720.5982061394,406265.13116095087,644935.8254731778,4833988.932516694 
 01/09  02:00:00,914423.8909996101,484771.37952637277,752050.7471228521,5401900.949154804 
 01/09  03:00:00,1103232.6306286056,685795.4656857285,977957.187256292,6108552.75179578 
 01/09  04:00:00,1303056.662022398,897121.4994289541,1208983.08949849,6736918.2841750365 
 01/09  05:00:00,1473896.7793207571,1082500.7503434457,1426333.1685621124,7525773.481102526 
 01/09  06:00:00,1690981.2377793354,1315333.2217917442,1694472.2710916265,8438827.908608655 
 01/09  07:00:00,1875816.2523327754,1513251.8523084472,1916435.791126523,9085805.267513432 
 01/09  08:00:00,1970778.2890572087,1615831.686299409,2026683.780374008,9258376.66827641 
 01/09  09:00:00,2025435.0263560973,1671720.8601055455,2062428.5158250176,8919862.773537545 
 01/09  10:00:00,1975816.5158893622,1617818.6581870834,1969931.8859478612,8344048.362896625 
 01/09  11:00:00,1693275.0791503752,1322469.42602062,1594964.4173327812,7528544.42459307 
 01/09  12:00:00,1329688.8397004704,917096.3331919071,991917.465438952,6592163.993728423 
 01/09  13:00:00,1043556.9177525896,567024.8262422967,442118.3213586148,5700267.866998794 
 01/09  14:00:00,927345.8949455329,471577.28428470285,356684.95602266124,5201117.104352457 
 01/09  15:00:00,1126474.0889000813,714925.2583599665,642297.6627741177,5368590.503815215 
 01/09  16:00:00,1998175.6878475982,1598252.224966621,1784843.006383368,7144499.74074549 
 01/09  17:00:00,1463041.1695272299,1081443.5032761546,1281299.8156981412,6341465.443036114 
 01/09  18:00:00,1607250.8432989847,1235858.2750685033,1501359.4961221197,7281883.243310417 
 01/09  19:00:00,1694399.1883496807,1331123.969587937,1624639.3162272784,7713075.378786182 
 01/09  20:00:00,1785306.4665599894,1428373.7056856533,1739130.9378230032,7983045.725749921 
 01/09  21:00:00,1872908.2626174416,1522158.1036338618,1849817.1090489677,8270797.85439202 
 01/09  22:00:00,1902699.0927435549,1556924.254991401,1896643.239499169,8376696.575875152 
 01/09  23:00:00,1913982.953020106,1569276.9862633767,1907947.719795863,8223714.831869316 
 01/09  24:00:00,1975750.072731237,1633665.8644135213,1973463.923064379,8257872.929005813 
 01/10  01:00:00,2033315.9938815779,1693557.6625501958,2035656.447325414,8297717.799486035 
 01/10  02:00:00,2080966.5690471716,1743855.4284995487,2087237.806790638,8345938.641030973 
 01/10  03:00:00,2109365.1527560293,1774979.00990128,2120899.05618208,8370156.054587422 
 01/10  04:00:00,2166075.7363622906,1833914.867401951,2179281.7928678486,8422994.623799559 
 01/10  05:00:00,2233871.2935555917,1905414.1098086806,2255958.8198633688,8597354.329351757 
 01/10  06:00:00,2302651.2965492466,1980631.7973316342,2348031.651101455,8989851.386364259 
 01/10  07:00:00,2429505.3880609525,2114737.64710012,2503284.5790347317,9545556.663323602 
 01/10  08:00:00,2446419.687340886,2131111.666603796,2513821.1123800925,9392248.687897105 
 01/10  09:00:00,2573937.3303590473,2256093.8362177815,2632320.6964309895,9553774.517596852 
 01/10  10:00:00,2672008.5778493425,2354314.4474945636,2730351.3176827324,10130069.537667677 
 01/10  11:00:00,2280622.2159334174,1934378.6892958176,2204204.9362065285,9488859.370266814 
 01/10  12:00:00,1776748.7521494916,1370196.9728460305,1422082.375189555,8145554.176426622 
 01/10  13:00:00,1396775.4442773375,895305.9011663231,670182.2126105763,6518661.445339026 
 01/10  14:00:00,1200545.8406118727,684161.9482283504,188233.88889148555,5159506.679388426 
 01/10  15:00:00,1169044.4522084778,759842.6751496023,316048.0148793162,5039874.177392565 
 01/10  16:00:00,1230169.3216351988,837382.3755814658,845841.9590282649,6026309.277165967 
 01/10  17:00:00,1352137.9523444462,960613.326109368,1090806.1298044652,6488039.271406656 
 01/10  18:00:00,1522338.1209428015,1142468.1518558902,1322522.414390288,6682460.483715582 
 01/10  19:00:00,1589153.9028409186,1211930.4836031094,1407362.8180256274,6721636.795029254 
 01/10  20:00:00,1656145.5721285252,1282990.8098414058,1496557.3436814963,6867652.411055985 
 01/10  21:00:00,1699779.4363328307,1329977.3963369625,1557786.9690465343,6957310.838847956 
 01/10  22:00:00,1750785.635417729,1384656.360711548,1626066.576657413,7055042.194612867 
 01/10  23:00:00,1794676.1510170968,1431406.3552423024,1682779.5302912048,7144272.78292471 
 01/10  24:00:00,1791990.8142959175,1431948.4562694938,1693782.3615111923,7145647.126481684 
 01/11  01:00:00,1885108.818000075,1530771.6406967288,1814281.2804550466,7559000.934030392 
 01/11  02:00:00,1992379.915299265,1643032.8199089316,1939411.684765372,7833867.513786094 
 01/11  03:00:00,2060368.0372578066,1712706.069596061,2011188.473279,7893375.478981242 
 01/11  04:00:00,2066176.4120243709,1721912.2508176735,2026698.7557007347,7908732.794323595 
 01/11  05:00:00,2040762.8963198157,1697234.7878953589,2005870.0432814686,7865131.817787531 
 01/11  06:00:00,2154371.69348535,1814457.3456006611,2132333.030941804,8165122.434528906 
 01/11  07:00:00,2215583.2561750496,1880020.2107957131,2203733.7632262176,8299005.796458241 
 01/11  08:00:00,2230458.7061464274,1896611.5263360871,2222424.307388274,8313345.019010247 
 01/11  09:00:00,2273593.857174128,1944340.924084655,2279887.279954393,8550661.775264524 
 01/11  10:00:00,2154159.426269932,1822149.7568372313,2146668.125690176,8346940.078674899 
 01/11  11:00:00,1824246.181757362,1472796.4927914683,1734337.0987331974,7359974.934888937 
 01/11  12:00:00,1559400.6626696764,1187624.7307014521,1393434.4487557253,6602717.566124143 
 01/11  13:00:00,1435075.880553498,1050679.6010374536,1244688.0692609907,6332615.265345691 
 01/11  14:00:00,1609772.66894905,1234211.4528930855,1467653.290501181,6531700.59089159 
 01/11  15:00:00,1790659.7534827236,1417954.6552663199,1659861.6500517346,6665347.32600696 
 01/11  16:00:00,1390262.506093878,993531.611194378,1188536.2851761384,6133336.857445484 
 01/11  17:00:00,1312730.3295528337,920078.1832093825,1125933.5761397607,5790802.554380868 
 01/11  18:00:00,1502408.737671967,1132239.9848637339,1398797.0995807955,6434351.446051175 
 01/11  19:00:00,1637975.0676333033,1282975.2290494924,1600507.0403086415,7437944.919708206 
 01/11  20:00:00,1803058.464251801,1463661.5071296925,1834605.9207431464,8562479.938798124 
 01/11  21:00:00,1965767.3617751815,1635168.2240691383,2031839.4325336837,9188834.286321009 
 01/11  22:00:00,2033763.1464757747,1707648.6559082451,2116569.0382260545,9398819.593927793 
 01/11  23:00:00,2122924.9136995645,1800724.8232625634,2221891.0573569173,9663021.360965014 
 01/11  24:00:00,2340409.1964256777,2018698.7281200618,2432729.3956917385,9827022.794131938 
 01/12  01:00:00,2543230.1082698517,2227975.9006788926,2646056.9070108086,10220364.02835762 
 01/12  02:00:00,2591318.2843450517,2287690.2941623437,2732678.170614748,10705972.691905824 
 01/12  03:00:00,2714668.6898544435,2419558.6897498122,2885023.012954428,11215560.053050842 
 01/12  04:00:00,2841555.256206172,2551239.3896648483,3018587.290227007,11370624.365577383 
 01/12  05:00:00,2870092.1868145857,2575398.431350969,3014882.3338244925,10856340.773564462 
 01/12  06:00:00,2861184.069218845,2563962.0002446976,2982743.6927759955,10453308.831421416 
 01/12  07:00:00,2893755.5385797094,2605813.9033024125,3046739.771211193,10902128.589448387 
 01/12  08:00:00,2919919.941903505,2639935.4944139975,3094597.3785708244,11134905.831862954 
 01/12  09:00:00,2850749.4899109355,2564561.885230274,2989050.0443906924,10468768.127175868 
 01/12  10:00:00,2705610.760812858,2410476.7116957833,2798791.0189929176,9733735.887017842 
 01/12  11:00:00,2390596.725697789,2082205.0483692614,2428361.859916547,9059239.005947087 
 01/12  12:00:00,1891842.9130400966,1553449.5844874082,1809664.1040750924,7711708.9932527635 
 01/12  13:00:00,1477637.624672852,1110802.8715443828,1290880.3750963619,6438885.966128107 
 01/12  14:00:00,1211691.190625298,831903.7444059321,968901.0143150438,5683087.793275487 
 01/12  15:00:00,1088159.3905189403,710253.6416520851,864684.9642531452,5307657.670505074 
 01/12  16:00:00,1005534.8285057938,622553.4939115264,785666.9135179,4978233.532517274 
 01/12  17:00:00,1070746.0983602833,692070.2402843067,890294.0010048267,5068878.634084774 
 01/12  18:00:00,1264721.0489035563,895875.8448816123,1141631.8319044795,5701742.894740227 
 01/12  19:00:00,1383583.7349147697,1016577.4808867006,1275074.321413225,6035933.029336003 
 01/12  20:00:00,1461321.0996502312,1095947.973997065,1362174.4998494156,6253737.737314105 
 01/12  21:00:00,1520933.4165888971,1156885.3734926982,1429007.684882715,6410449.302157673 
 01/12  22:00:00,1597897.6740996891,1235932.8483464785,1515270.2802171144,6626929.723180056 
 01/12  23:00:00,1660682.8480989467,1301099.194145328,1587363.198131981,6812294.406947817 
 01/12  24:00:00,1717252.3592297353,1359738.2482781315,1650109.3637119192,6934121.647587275 
 01/13  01:00:00,1753322.7071029688,1397547.6046986913,1689034.9386932526,6975370.045872697 
 01/13  02:00:00,1770969.6691999417,1416188.9804831003,1709298.8159205336,7011139.978783068 
 01/13  03:00:00,1776977.1509889173,1423671.8327934495,1718362.8746737018,7011150.252293086 
 01/13  04:00:00,1753648.0042855595,1401522.6049740962,1695928.4443565048,6935597.6777952295 
 01/13  05:00:00,1727015.9788963986,1374417.955536778,1667557.149026433,6850072.9382182155 
 01/13  06:00:00,1809170.4829199982,1451898.7580174797,1734610.0718604308,6838759.788732414 
 01/13  07:00:00,1841797.1874537843,1483822.4303845912,1761172.8474274497,6812649.85882093 
 01/13  08:00:00,1726689.1373331891,1373095.2319109323,1655939.440582524,6661008.15983741 
 01/13  09:00:00,1669656.14257419,1315005.246776101,1594308.0872821636,6506455.460878829 
 01/13  10:00:00,1629869.7671093121,1273421.5664938632,1546300.554544008,6416589.927608974 
 01/13  11:00:00,1539937.3816644659,1177856.6237562634,1430499.66134581,6229889.570539147 
 01/13  12:00:00,1327002.4882517369,951954.7694875088,1168070.2582645207,5885696.0441155685 
 01/13  13:00:00,931298.6478173569,504200.0050699615,553551.3424063649,4989993.879736038 
 01/13  14:00:00,562311.5381929732,75474.52586161527,7609.423244242497,3977013.7393024564 
 01/13  15:00:00,453952.29553842946,9283.373964908242,0.0,3857271.2893050066 
 01/13  16:00:00,468828.5049022277,43305.254227531994,47713.408789925605,3357795.456848168 
 01/13  17:00:00,560750.0891583251,137536.9810571341,215776.12843847164,3546669.8199868873 
 01/13  18:00:00,929999.6669697932,524973.0928860168,702124.1893613406,5469363.6016102005 
 01/13  19:00:00,1199182.212133075,808128.2552801932,1039298.628546975,6485249.621546856 
 01/13  20:00:00,1338604.1864279602,946274.1817281843,1175009.692344858,6406555.039140414 
 01/13  21:00:00,1472039.4843078023,1086510.2246462367,1333489.0944749801,6759814.250043369 
 01/13  22:00:00,1626127.8196380134,1253257.6301827854,1542824.2699767682,7586372.334403416 
 01/13  23:00:00,1733838.6521316748,1368142.1532673743,1680316.765099016,7969969.607898939 
