building_id,district,stem,reason
way/1054785376,GB-LDN-STDUNSTANS,a4f1fa438f6c2dc1,HASH_CHANGED
way/1054785378,GB-LDN-STDUNSTANS,53afee6586ce37f3,HASH_CHANGED
way/1054785379,GB-LDN-STDUNSTANS,1b3c85ed79ee7dd2,HASH_CHANGED
way/1055090352,GB-LDN-STDUNSTANS,c953398b5c929997,HASH_CHANGED
way/1056849913,GB-LDN-STDUNSTANS,bfa6519543ef0ce4,HASH_CHANGED
way/1058252101,GB-LDN-STDUNSTANS,66292588aef39aec,HASH_CHANGED
way/1430536885,GB-LDN-STDUNSTANS,3246e6430f844905,HASH_CHANGED
way/1432575698,GB-LDN-STDUNSTANS,f322f0c3e4d2ee07,HASH_CHANGED
way/1432575745,GB-LDN-STDUNSTANS,bfcf6afe71922ab4,HASH_CHANGED
way/1433576700,GB-LDN-STDUNSTANS,042907609462b878,HASH_CHANGED
way/1433576701,GB-LDN-STDUNSTANS,1f620e1ba24cbac6,HASH_CHANGED
way/1452468873,GB-LDN-STDUNSTANS,6315a20053a9035a,HASH_CHANGED
way/1474894647,GB-LDN-STDUNSTANS,6462f18a369383df,HASH_CHANGED
way/192335476,GB-LDN-STDUNSTANS,b9b8f70a7c11e0f6,HASH_CHANGED
way/328227199,GB-LDN-STDUNSTANS,6aa541121fa9ffb1,HASH_CHANGED
way/360617972,GB-LDN-STDUNSTANS,fa14ffd68fa65ca5,HASH_CHANGED
way/389891684,GB-LDN-STDUNSTANS,61317b9e9b772308,HASH_CHANGED
way/393505350,GB-LDN-STDUNSTANS,f75034d3f0c8ad12,HASH_CHANGED
way/393512394,GB-LDN-STDUNSTANS,41fec318dc722046,HASH_CHANGED
way/394093228,GB-LDN-STDUNSTANS,5ff998a792035b20,HASH_CHANGED
way/394093235,GB-LDN-STDUNSTANS,e8f28f5a9298f6de,HASH_CHANGED
way/394093240,GB-LDN-STDUNSTANS,fbb81926b8daa5bd,HASH_CHANGED
way/394358282,GB-LDN-STDUNSTANS,a6f58edfafec5673,HASH_CHANGED
way/394358283,GB-LDN-STDUNSTANS,44108d5508efe109,HASH_CHANGED
way/394373881,GB-LDN-STDUNSTANS,e09c58cf751abe97,HASH_CHANGED
way/395533901,GB-LDN-STDUNSTANS,68f78f59f4e8c326,HASH_CHANGED
way/395620831,GB-LDN-STDUNSTANS,7b9995060ec1047f,HASH_CHANGED
way/396164727,GB-LDN-STDUNSTANS,1ebb72ab69ace4b9,HASH_CHANGED
way/396622960,GB-LDN-STDUNSTANS,9919b90bc6c5d52f,HASH_CHANGED
way/396940021,GB-LDN-STDUNSTANS,f3a24d5b05522db9,HASH_CHANGED
way/396940024,GB-LDN-STDUNSTANS,39850157dc12938b,HASH_CHANGED
way/397131470,GB-LDN-STDUNSTANS,51c8aa96817118c0,HASH_CHANGED
way/484767419,GB-LDN-STDUNSTANS,c2eb0734a222f6fa,HASH_CHANGED
way/554859554,GB-LDN-STDUNSTANS,9691bb3ce9591348,HASH_CHANGED
way/554859555,GB-LDN-STDUNSTANS,575a090a2fc288d4,HASH_CHANGED
way/554859556,GB-LDN-STDUNSTANS,6254e2c2d0b6dbe8,HASH_CHANGED
way/823489443,GB-LDN-STDUNSTANS,b6eb90407bdc2b02,HASH_CHANGED
way/823489446,GB-LDN-STDUNSTANS,837ec71737f28a6e,HASH_CHANGED
way/892347483,GB-LDN-STDUNSTANS,4cca28fe5e54b46e,HASH_CHANGED
way/892347485,GB-LDN-STDUNSTANS,ad9290ab128082aa,HASH_CHANGED
way/892496574,GB-LDN-STDUNSTANS,0e05c8c2892e210f,HASH_CHANGED
way/892496618,GB-LDN-STDUNSTANS,64751f7675c50d44,HASH_CHANGED
way/892496630,GB-LDN-STDUNSTANS,fa64e44ea9c7345c,HASH_CHANGED
way/892496633,GB-LDN-STDUNSTANS,c34480419f47a881,HASH_CHANGED
