Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,8229928533.715709,34282158207.2741,34282158207.2741,8229928533.715709,8229928533.715709 
