osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/425993510,3109.5954886818336,16.0,56.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.904074445326444,83.44244126579333,33.79845119189737,37.157292791092146,165.3022596941093,1.9736374746040863,17.315307871947308,7.013584203733007,7.710584141665113,34.01311369194951,0.015830696491968752,success,,-121.48874442481045,-8.460819088790388e-08
way/425993511,4906.046706267225,18.0,63.0,Courthouse,perimeter_core,,12.291288759962384,116.60106031674002,25.12896119074402,23.827633129080173,177.84894339652658,2.2247232655531914,24.196119228447355,5.214560994613673,4.944519805881685,36.579923294495906,0.009904189105944438,success,,-121.48874367604496,-1.5562709081329505e-08
way/425993512,8453.549741339226,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.555496289924633,88.6723227888207,33.79845079588883,37.15729235572885,169.183562230363,1.7295448284763586,18.40057104655376,7.013584121556484,7.710584051322005,34.85428404790861,0.02972785143678211,success,,-121.48872863122592,-3.2283336305708165e-05
way/425993513,6398.135232539201,22.0,77.0,TallBuilding,one_zone_per_floor,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.9191164161293386,83.99973531093448,33.79845113726358,37.15729273102892,155.8745955953563,0.16636007131941027,17.430953073842637,7.0135841923958395,7.710584129201273,32.32148146675916,0.023534422563402616,success,,-121.48883865341018,4.114648254744141e-05
way/425993516,1519.2057713032295,11.0,38.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.65725567577832,97.8066806758554,36.58543221420023,40.22123998976586,197.2706085555998,4.100963277315875,20.29605992040811,7.591916209633118,8.346389952756294,40.33532936011339,0.009697629918633864,success,,-121.48873398329293,-2.460009671054842e-06
way/425993517,10641.864122253484,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.712000139038423,86.11537988516892,33.79845089224259,37.1572924616581,165.78312337810803,1.5768720251659545,17.869974710731174,7.0135841415510445,7.710584073303596,34.17101495075177,0.021689972380707922,success,,-121.48874387681148,7.435768688005671e-09
way/425993518,3422.7123680248988,4.0,14.0,LargeOffice,perimeter_core,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.810067316908679,94.03429980582776,33.7984516514656,37.1572932963316,178.80011207053363,2.499622184360471,19.51324562130693,7.013584299098929,7.710584246508364,36.737036351274696,0.021547367274576845,success,,-121.48874418700544,2.4658071604104434e-07
way/425993519,11871.397718676148,12.0,42.0,Courthouse,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.31806654801698,119.29385530323573,25.128960065779548,23.82763206237309,180.56851397940534,2.2295700451910734,24.754906501685053,5.214560761170046,4.944519584527165,37.143556892573336,0.010223726407027097,success,,-121.48870058905173,-2.9669769224425927e-05
way/425993522,6645.401956826159,11.0,38.5,Courthouse,perimeter_core,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT,15.4935966856795,120.00669536746052,25.32289145471894,24.011520522894205,184.83470403075316,2.8043410001079896,24.90282936909247,5.254803851551636,4.982678646746822,37.94465286749892,0.013852686828947787,success,,-121.48865813191695,-1.7263132392809474e-05
way/425993526,138.32525866605368,3.0,10.5,QuickServiceRestaurant,single_zone,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",5.125260309179299,165.8971228883875,30.931836600000004,161.75294706666665,363.70716686423344,0.927672115961453,34.42564376481507,6.418727276539201,33.56567755169813,75.33772070901385,0.24217569123038213,success,,-121.48873646737728,1.331013235295371e-06
way/425993529,6482.462085927477,18.0,63.0,Courthouse,perimeter_core,,12.03965440424204,116.99482542600941,25.128960081614085,23.827632077387626,177.99107198925316,2.179177447167809,24.277830213802066,5.214560764455902,4.944519587642861,36.616088013068634,0.008421151399609786,success,,-121.48872431581604,2.6567825464153257e-05
way/425993533,5709.4505322055375,9.0,31.5,Outpatient,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.530782066667148,121.9680379343706,52.316310750461156,38.156036547336434,219.97116729883533,1.3630715540667537,25.309831487837112,10.856262276449696,7.917835456010878,45.44700077436444,0.08884786756707892,success,,-121.48866489887375,-1.797330255285553e-05
way/425993537,2485.662315566703,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.771806116915407,93.95491082210467,34.04577784996897,37.429198417679316,180.20169320666835,2.6736969071616885,19.496771454516583,7.064907453202761,7.767007822049471,37.0023836369305,0.01633067838073316,success,,-121.48888225155198,5.601431825468178e-05
way/425993543,3230.794318127623,6.0,21.0,RetailStandalone,perimeter_core,no_floors,5.349338864944379,112.83972361360715,64.79751441582626,46.00970614023214,228.99628303460992,0.9682303345549326,23.41559672650685,13.446261811456939,9.547566140571853,47.37765501309057,0.024910425394095916,success,,-121.4889073613794,-1.2798822420277456e-05
way/425993569,1216.6737159268223,4.0,14.0,MediumOffice,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.96757415475691,101.88404880315736,33.79845119975082,37.157292799726065,192.80736695739114,3.6141309220110007,21.142162735240788,7.013584205362693,7.710584143456756,39.480462006071235,0.02162899675386198,success,,-121.4887441738839,-2.1930859350726458e-07
way/425993573,20.05177661518767,3.0,10.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",51.620377205821825,55.72385336985145,11.266150399999997,7.804412799999998,126.41479377567327,9.34328827425375,11.563368260484614,2.3378614018047994,1.6195093089535997,24.86402724549676,0.012267867452127159,success,,-121.48874389345136,-4.245908239162021e-08
way/425993582,3735.971271878789,7.0,24.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",3.634964499961337,85.53424866865102,33.79845030208527,37.157291812851795,160.1249552835494,0.6579285744930019,17.74938300972911,7.013584019086319,7.710583938668502,33.13147954197694,0.01139511985255172,success,,-121.48880965743085,-4.82957744877478e-06
way/425993586,105.61053404693197,2.0,7.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",25.866674754348487,52.5372161438832,16.899225599999998,11.706619199999999,107.00973569823168,4.681868130537076,10.90210279644949,3.5067921027071995,2.4292639634303996,21.520026993124166,0.012809682110272972,success,,-121.48873976460077,-1.7168384394340402e-06
way/425993587,61.47685952639509,4.0,14.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",28.669806064539422,52.848296976736805,8.4496128,5.8533096,95.82102544127623,5.189234897681636,10.966655802236607,1.7533960513536002,1.2146319817152,19.123918732987043,0.06842668956420149,success,,-121.48874388523599,-8.911257777947494e-10
way/425993588,511.4142718129661,1.0,3.5,OpenUBEMUnknown,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",4.541204676786803,137.2353714730303,32.77985612410303,189.50683937675973,364.0632716506799,0.8219580464984113,28.477986405111466,6.802213504024867,39.32494325275017,75.42710120838491,0.0006576485124633094,success,,-121.48874497370198,-5.833192783787293e-06
way/425993593,51.973949012458206,2.0,7.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",38.37910952294246,88.98097140591206,16.899225599999998,11.7066192,155.9659257288545,6.946618823652584,18.464619338383624,3.5067921027071995,2.4292639634304,31.34729422817381,0.045375719989148994,success,,-121.48874109304998,2.788337640530708e-06
way/425993594,3565.488590178451,6.0,21.0,LargeOffice,perimeter_core,,14.034281173646242,188.16886577620912,76.8600082314949,84.4982456020963,363.5614007834466,2.5402048924299696,39.04729767495271,15.94937402813397,17.53439994138221,75.07127653689885,0.01596780701440537,success,,-121.48864533266293,0.00012564157185108933
way/425993595,3759.018913820066,6.0,21.0,OpenUBEMUnknown,single_zone,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT,3.4347188258528067,11.156734826321054,8.96583013753019,4.948531391205653,28.505815180909703,0.621684107479358,2.315156357279535,1.8605173434991649,1.0268796460518674,5.824237454309925,0.0,success,,-121.48883804764726,-3.433932168826963e-05
way/425993596,233.875049046198,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",3.9774524657739296,227.4587732059092,45.72228841521685,278.4228393722286,555.5813534591286,0.7199188963050812,47.20042494550463,9.48792351361848,57.77608024380991,115.1843475992381,0.07168718455977563,success,,-121.48874369602368,-1.5112862179832265e-07
way/427817489,2760.6497237977087,11.0,38.5,HighriseApartment,one_zone_per_floor,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.03296782256040331,107.20179014838583,43.93280480863896,45.15669332266397,196.32425610224917,0.0059671758834329985,22.24565787727184,9.116584191450288,9.370555744772645,40.738764989378204,6.381657613457872e-05,success,,-121.48875408391184,-5.929858363164615e-05
way/427817495,2267.426366404862,7.0,24.5,MidriseApartment,one_zone_per_floor,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.06851677882035062,103.5055756908068,43.932806270452595,45.1566948252011,192.66359356528085,0.012401536966483462,21.478649022750698,9.116584494794159,9.37055605656713,39.97819111107847,0.0037051769856466434,success,,-121.48880397125906,4.291955558412385e-05
way/427817496,224.91517784195548,3.0,10.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function",18.093894061301985,41.06780926446917,11.266150399999999,7.804412800000001,78.23226652577115,3.2749948250956593,8.522063236088526,2.3378614018048,1.6195093089536001,15.754428771942584,0.013696340143573765,success,,-121.4887439344906,-4.059165192788266e-09
way/427817498,1263.8658085369354,12.0,42.0,LargeOffice,perimeter_core,no_floors,16.03079488331939,86.80952191027528,33.79845124330843,37.15729284761235,173.79606088451544,2.90157387388081,18.014017510645044,7.013584214401418,7.710584153393733,35.639759752321005,0.00824667473522124,success,,-121.4887862362851,-8.064950097003751e-06
way/427817500,5122.635649783218,4.0,14.0,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.487965951385409,89.8861251257924,33.79845119977067,37.157292799747864,172.32983507669636,2.0793218372007587,18.652449597103434,7.0135842053668105,7.710584143461279,35.45593978313228,0.026078522809332576,success,,-121.48874740518156,1.1212329255784802e-06
way/427817501,1144.881625840947,9.0,31.5,LargeOffice,perimeter_core,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",16.580930630451416,88.58039098608737,33.79845229217743,37.15729400071646,176.11706790943268,3.0011484441117062,18.381494094304962,7.013584432054323,7.710584392676674,36.10681136314766,0.013471759901709814,success,,-121.48876740696603,-1.5429553125557937e-05
way/427817502,545.0767292536419,5.0,17.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|single_zone_repair",14.154210807666013,34.40761179957886,6.759690239999999,7.4314585599999985,62.75297140724487,2.561912156187548,7.139992339754208,1.4027168410828799,1.5421168287027196,12.646738165727355,0.04538576023974149,success,,-121.48873854530281,5.143765919680772e-07
way/427817503,404.40816704645965,3.0,10.5,RetailStandalone,single_zone,no_floors,11.903064859675883,42.249977434700455,21.5991715,15.336568733333332,91.08878252770967,2.1544547396013347,8.767377317429562,4.482087276308,3.1825220509914662,18.586441384330364,0.04079637572006372,success,,-121.48874083765638,-1.2899795833610157e-06
way/427817507,933.5721577929698,5.0,17.5,MidriseApartment,one_zone_per_floor,no_floors,0.18840793817347776,101.90754538554766,43.932806036548286,45.15669458478063,191.18545394505006,0.034101836809399474,21.147038558045768,9.116584446256208,9.370556006676999,39.668280847788374,0.004051156969714172,success,,-121.48880581985001,6.432287632456281e-05
way/427817515,622.7492305464692,3.0,10.5,RetailStandalone,perimeter_core,no_floors,17.58500357755489,133.34770691531537,64.79752036188927,46.009710362255376,261.7399412170149,3.182885647537435,27.67124935741092,13.446263045336366,9.547567016692337,53.84796506697707,0.06055861402609191,success,,-121.48878411294626,-5.881643230363122e-05
way/427817519,792.3034887246278,3.0,10.5,Warehouse,perimeter_core,no_floors,1.2137769441707082,17.100651340764248,13.143006148152338,10.62012414925791,42.077558582345205,0.2196936268948982,3.5485903610246705,2.727331491815388,2.2038032024608074,8.699418682195764,1.863624565368336,success,,-121.4886949430822,-3.4970289208959656e-05
way/427817520,801.6660980441509,3.0,10.5,RetailStandalone,perimeter_core,no_floors,13.36528728313659,127.15110326311076,74.48864503124763,52.8909279865016,267.8959635639966,2.4191169982477225,26.38537974033464,15.457287707724259,10.975502248334921,55.23728669464154,0.016861503085672226,success,,-121.48874745972937,-9.210497796381313e-06
way/427817521,778.5921299884097,3.0,10.5,MediumOffice,perimeter_core,no_floors,18.46676671792811,96.87862420065416,33.79845122383161,37.15729282619996,186.30113496861384,3.3424847759449876,20.103477065126146,7.013584210359745,7.710584148950407,38.17013020038129,0.009177069626427217,success,,-121.48875932186853,-1.690532047970737e-05
way/427817522,512.2852351974644,4.0,14.0,MediumOffice,perimeter_core,no_floors,24.07814991756924,99.04500736838348,33.798451199948225,37.15729279994308,194.07890128584404,4.358145135080033,20.553027569027993,7.013584205403657,7.710584143501788,39.63534105301347,0.01875734472763304,success,,-121.48874419735415,-3.9089113105047147e-07
way/427817524,605.8066076921122,7.0,24.5,RetailStandalone,perimeter_core,no_floors,15.640370856184735,118.32605296007551,64.7975124950984,46.00970477641248,244.77364108777113,2.830907124969437,24.554075901851192,13.44626141288286,9.547565857562907,50.3788102972664,0.029315478678787876,success,,-121.4887337400222,2.378098517709825e-05
way/427817527,346.83971762175406,5.0,17.5,RetailStandalone,single_zone,no_floors,12.919395072580954,37.391713362870455,12.9595029,9.20194124,72.4725525754514,2.3384105081371525,7.759229223355974,2.6892523657848,1.90951323059488,14.696405327872807,0.03898878660920999,success,,-121.48872768864742,2.2755191100722864e-05
way/427817530,641.0886659388877,5.0,17.5,RetailStandalone,perimeter_core,no_floors,13.409188957089137,128.5843625900951,73.40657940885315,52.122603433320016,267.5227343893574,2.4270632012331337,26.682798249795816,15.232746106289934,10.816065683655104,55.15867324097399,0.023311238631079187,success,,-121.48877533200512,-4.6265546934452004e-05
way/427817535,325.7554089813005,5.0,17.5,RetailStandalone,single_zone,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.266927209196531,32.28498052857037,12.959502899999997,9.20194124,65.7133518777669,2.039313824864572,6.699520879444695,2.6892523657847995,1.90951323059488,13.337600300688948,0.014494531066745609,success,,-121.48874369708437,-1.0218965816380665e-07
way/427817540,1070.976067680922,6.0,21.0,LargeOffice,perimeter_core,no_floors,20.657626832990793,134.65918308749337,50.02474966988304,54.99613753693386,260.33769712730106,3.7390304567713333,27.943396400851924,10.38073585349677,11.412358492564218,53.475521203684245,0.013486679455459429,success,,-121.48876354374408,5.055964264957174e-05
way/427817541,951.2617560858857,3.0,10.5,Courthouse,single_zone,no_floors|single_zone_repair,11.455858963205786,36.92892847100293,8.37632,7.942544000000001,64.70365143420872,2.073510472340247,7.663195804874761,1.73818691584,1.6481731905280002,13.123066383583009,0.0065318640800082935,success,,-121.48873385007158,3.062078258185016e-05
way/427817542,493.20265362813643,4.0,14.0,RetailStandalone,single_zone,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.692355646948547,33.32619405399518,16.199378624999998,11.50242655,70.72035487594373,1.754316372097687,6.9155851805326485,3.3615654572309994,2.3868915382436,14.418358548104933,0.009662272510176,success,,-121.4887215314844,2.662335309750733e-05
way/427817543,1299.5824476545072,7.0,24.5,LargeOffice,perimeter_core,no_floors,22.16413312017039,130.58255969806558,47.63412870645035,52.36794009124479,252.7487616159311,4.011708094750841,27.097448128064986,9.884653316132924,10.866975984214388,51.860785523163145,0.017819440555584095,success,,-121.48872783237664,-4.893113246786742e-05
way/427817544,1521.0022146752694,3.0,10.5,RetailStandalone,perimeter_core,no_floors,10.62573045458711,165.5784148743946,94.75985222818797,67.28457093171906,338.24856848888874,1.923257212280267,34.35950802741537,19.66380645557574,13.962355883182886,69.90892757845427,0.033495516247892675,success,,-121.48874041298939,-1.734742322078868e-05
way/427817545,2339.6346641553164,9.0,31.5,RetailStandalone,perimeter_core,no_floors,8.364515228544182,107.83279273295523,64.79751416911209,46.00970596505188,227.00452809566337,1.5139772563664968,22.376598485601004,13.44626176026079,9.547566104219845,46.88440360644814,0.014517014292667248,success,,-121.48874069908467,1.667640684471997e-05
way/427817546,463.7861543720701,2.0,7.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.868836098436034,38.99854170156961,16.899225599999998,11.7066192,81.47322260000564,2.510259333816922,8.092665385576112,3.5067921027071995,2.4292639634304,16.538980785530633,0.0,success,,-121.4887281737516,2.2348212130467546e-05
way/427817548,1375.266926463124,3.0,10.5,RetailStandalone,perimeter_core,no_floors,12.807449340073939,157.46754382109253,89.31480064974345,63.41829264463941,323.00808645554935,2.3181483305533828,32.67640495340255,18.53389291242956,13.160056743274414,66.68850293965991,0.03208637027134709,success,,-121.48871088770893,-1.890040667263546e-05
way/427817549,4701.468571220237,16.0,56.0,LargeOffice,perimeter_core,"generic_tag,no_floors",10.738717259519568,83.9904543745401,33.8731114217447,37.2393726474896,165.84165570329398,1.9437078239730416,17.42902716816957,7.029077097349087,7.727616696825862,34.12942878631756,0.01548752029826088,success,,-121.48888348437073,6.724777853365664e-05
way/427817550,620.0772831550878,2.0,7.0,RetailStandalone,perimeter_core,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",16.395254454583135,133.3764944562206,69.37866757309845,49.26257027321207,268.41298675711425,2.9675410562795475,27.677223117599247,14.396906065428807,10.222574482534784,55.26424472184238,0.04470655643987513,success,,-121.4886824985162,5.092050608620293e-05
way/427817551,473.7639331483907,3.0,10.5,RetailStandalone,single_zone,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.073328454071037,48.30343233111227,21.599171499999994,15.336568733333333,96.31250101851663,2.0042724501868574,10.02354184989377,4.482087276307999,3.1825220509914667,19.69242362738009,0.028308492538518328,success,,-121.488715438637,2.898272103310147e-05
way/427817555,2588.951598728983,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.223669984961816,91.9566293887115,36.42429236358892,40.04408629193866,181.6486780292009,2.3934842672780885,19.0821040777103,7.558477756953064,8.309628434612776,37.343694536554224,0.011749618875392507,success,,-121.48883058986308,0.00012353013133247767
way/427817556,518.5987644202265,3.0,10.5,Warehouse,perimeter_core,no_floors|narrow_perimeter_fallback,0.8246921957659092,15.829429608862455,12.592463968143148,10.175261974258273,39.42184774702979,0.14926928743362958,3.2847965969942656,2.613087382957321,2.111488962802283,8.1586422301875,2.1368062181280147,success,,-121.48878180025667,2.3800110458128005e-05
way/427817560,3714.518534537491,4.0,14.0,RetailStandalone,perimeter_core,no_floors,7.977352969591533,116.07165806546529,66.00834539447544,46.869460993722804,236.92681742325507,1.4439008874960675,24.086261908480832,13.697523769498387,9.725975589729407,48.9536621552047,0.027693199180658445,success,,-121.48883734003881,6.723321717760659e-05
way/427817563,548.1645085144193,4.0,14.0,Warehouse,perimeter_core,no_floors,1.1598162876771572,20.06469457078825,12.59246399993916,10.17526199995084,43.992236858355405,0.20992674806956543,4.163664899773412,2.613087389555375,2.1114889681337985,9.098168005532152,1.9796654641711213,success,,-121.48874387245209,-1.8502893532551292e-08
way/427817564,21.992105735213684,2.0,7.0,MidriseApartment,single_zone,no_floors,56.0699745397094,46.962076503970486,21.96640305,22.578347325000003,147.57680141867988,10.1486653916874,9.745194419491924,4.5582922297116,4.6852780101054,29.137430050996326,0.0,success,,-121.48874388438732,-3.3462956146084624e-13
way/427817567,238.91574727025238,2.0,7.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.254931800499925,64.37126162576916,16.8992256,11.706619199999997,113.23203822626908,3.666142655890486,13.357809242486612,3.5067921027072004,2.429263963430399,22.960007964514702,0.018282730349216656,success,,-121.48874388439089,9.813798154822015e-12
way/427817568,779.7171465104585,5.0,17.5,RetailStandalone,perimeter_core,no_floors,12.978121336724328,118.35649587034479,64.79751618168861,46.009707394088984,242.1418407828467,2.349039961947103,24.56039317104699,13.446262177894566,9.547566400762193,49.90326171165085,0.02298260019861149,success,,-121.48874385180271,-3.7230015364639106e-08
way/427817570,243.5165369618407,4.0,14.0,RetailStandalone,single_zone,no_floors,14.627476457781269,42.3342020714836,16.199378625,11.502426550000001,84.66348370426488,2.6475732388584095,8.784854940257706,3.3615654572310003,2.3868915382436002,17.180885174590717,0.04715097998397017,success,,-121.48873939017976,-5.412396177850573e-07
way/427817576,28.115833618934055,2.0,7.0,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",51.106199807734164,100.06206485797964,16.899225599999998,11.7066192,179.7741094657138,9.250222165199883,20.76407920280907,3.5067921027071995,2.4292639634304,35.950357434146554,0.06386161202319503,success,,-121.488743887262,1.3267517195782467e-09
way/427817582,628.4209906267911,3.0,10.5,RetailStandalone,perimeter_core,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",15.045180827319822,110.50302419829964,64.79751434545636,46.00970609026573,236.35542546134155,2.723177729744888,22.930703557437557,13.44626179685434,9.547566130203222,48.64770921424001,0.030948819184268627,success,,-121.48874334148553,-5.677168069554484e-07
way/427817597,50.38251401839339,4.0,14.0,RetailStandalone,single_zone,no_floors,30.768904137188514,63.764293538009056,16.199378624999998,11.502426550000001,122.23500285019757,5.569171648831121,13.231856080659336,3.3615654572309994,2.3868915382436002,24.549484724965055,0.08315904885792773,success,,-121.48874365477465,-1.0062801396976033e-07
way/427817600,465.4999229814104,2.0,7.0,RetailStandalone,single_zone,no_floors,7.903264329623197,43.293712191089035,32.398757249999996,23.004853100000002,106.60058687071223,1.4304908436617987,8.983964804197267,6.723130914461999,4.7737830764872005,21.911369638808267,2.720037991774024e-05,success,,-121.48874386701578,-3.3851844443204376e-09
way/427817605,288.0780410448824,4.0,14.0,MediumOffice,single_zone,no_floors,14.696697642002443,31.665762663180843,8.449612799999999,9.289323199999998,64.10139630518329,2.660102273202442,6.571025741761983,1.7533960513535998,1.9276460358783998,12.912170102196425,0.01910962224536476,success,,-121.48874376203362,-9.72666468191682e-08
way/427817617,455.29918890545423,3.0,10.5,Warehouse,single_zone,no_floors,0.5777794924034869,7.272967019724042,4.197488,3.3917539999999993,15.439988512127528,0.10457808812503112,1.5092279321969755,0.871029129856,0.7038296560479999,3.188664806226006,2.1282509353883476,success,,-121.48874417257592,1.9105895181431365e-07
