building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/289362372,residential,apartments,123.4,,9.0,assumed 9.0 m,,ruled,4,8,493.6,493.6,0.0
way/289362374,residential,apartments,33.2,,9.0,assumed 9.0 m,,ruled,2,1,33.2,33.2,0.0
way/289364388,residential,apartments,190.1,3.0,9.0,storeys x 3.0 m,,ruled,3,10,475.2,475.2,0.0
way/289364389,residential,apartments,152.5,5.0,15.0,storeys x 3.0 m,,ruled,2,2,305.0,305.0,0.0
way/289387273,residential,apartments,381.9,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,1146.0,1146.0,0.0
way/289387274,residential,apartments,308.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,925.8,925.8,0.0
way/289387275,residential,apartments,107.2,,9.0,assumed 9.0 m,,ruled,5,1,107.2,107.2,0.0
way/289387276,residential,apartments,241.0,3.0,9.0,storeys x 3.0 m,,ruled,3,1,241.0,241.0,0.0
way/289387277,residential,apartments,340.5,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1702.6,1702.6,0.0
way/289387278,residential,apartments,299.1,5.0,15.0,storeys x 3.0 m,,massing_box,5,0,1496.3,1496.3,0.0
way/289387279,residential,apartments,277.8,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,833.1,833.1,0.0
way/289387281,residential,apartments,207.7,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,623.4,623.4,0.0
way/289434329,residential,apartments,119.6,,9.0,assumed 9.0 m,,ruled,4,8,478.4,478.4,0.0
way/289434331,residential,apartments,79.8,4.0,12.0,storeys x 3.0 m,,massing_box,4,0,319.0,319.0,0.0
way/289434333,residential,apartments,94.2,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,188.4,188.4,0.0
way/289434335,residential,apartments,148.2,2.0,6.0,storeys x 3.0 m,,ruled,2,4,296.5,296.5,0.0
way/289434336,residential,apartments,90.7,2.0,6.0,storeys x 3.0 m,,ruled,2,2,181.4,181.4,0.0
way/289434337,residential,apartments,328.3,,9.0,assumed 9.0 m,,massing_box,3,0,984.8,984.8,0.0
way/289434338,residential,apartments,73.7,,9.0,assumed 9.0 m,,ruled,3,7,172.0,172.0,0.0
way/289434339,residential,apartments,188.6,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,565.4,565.4,0.0
way/289510893,residential,apartments,198.3,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,595.3,595.3,0.0
way/289510894,residential,apartments,167.0,3.0,9.0,storeys x 3.0 m,,ruled,3,1,167.0,167.0,0.0
way/289510897,residential,apartments,242.1,3.0,9.0,storeys x 3.0 m,,massing_box,3,0,484.2,484.2,0.0
