Time,RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12794755_F0_WHOLE::Des Latent Heat Load [W],RELATION_12794755_F0_WHOLE::Des Latent Cool Load [W],RELATION_12794755_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12794755_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12794755_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12794755_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12794755_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12794755_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12794755_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12794755_F1_WHOLE::Des Latent Heat Load [W],RELATION_12794755_F1_WHOLE::Des Latent Cool Load [W],RELATION_12794755_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12794755_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12794755_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12794755_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12794755_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12794755_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12794755_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12794755_F2_WHOLE::Des Latent Heat Load [W],RELATION_12794755_F2_WHOLE::Des Latent Cool Load [W],RELATION_12794755_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12794755_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12794755_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12794755_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12794755_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12794755_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12794755_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12794755_F3_WHOLE::Des Latent Heat Load [W],RELATION_12794755_F3_WHOLE::Des Latent Cool Load [W],RELATION_12794755_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12794755_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12794755_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12794755_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12794755_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12794755_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12794755_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.705497E+04,0.000000E+00,5.573651E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999167E+01,3.485864E+01,2.908584E+01,1.655863E+01,1.697537E+04,0.000000E+00,5.547635E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.483032E+01,3.251845E+01,1.360014E+01,1.795535E+04,0.000000E+00,5.867880E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.534293E+01,3.402238E+01,1.249558E+01,3.456717E+04,0.000000E+00,1.129630E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999052E+01,4.070741E+01,3.395175E+01,1.253959E+01
00:20:00,1.727705E+04,0.000000E+00,5.646202E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999169E+01,3.496468E+01,2.900965E+01,1.662901E+01,1.721713E+04,0.000000E+00,5.626618E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999168E+01,3.494243E+01,3.243544E+01,1.366313E+01,1.820582E+04,0.000000E+00,5.949705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.545378E+01,3.392505E+01,1.256348E+01,3.483685E+04,0.000000E+00,1.138438E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999056E+01,4.079474E+01,3.375646E+01,1.267748E+01
00:30:00,1.745244E+04,0.000000E+00,5.703499E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999171E+01,3.505305E+01,2.893509E+01,1.670195E+01,1.741139E+04,0.000000E+00,5.690081E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999170E+01,3.503630E+01,3.235401E+01,1.372821E+01,1.840762E+04,0.000000E+00,6.015630E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999160E+01,3.554644E+01,3.382937E+01,1.263332E+01,3.503219E+04,0.000000E+00,1.144817E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999060E+01,4.086293E+01,3.357302E+01,1.281126E+01
00:40:00,1.758165E+04,0.000000E+00,5.745705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999173E+01,3.512540E+01,2.886203E+01,1.677491E+01,1.755895E+04,0.000000E+00,5.738282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999171E+01,3.511363E+01,3.227405E+01,1.379329E+01,1.856163E+04,0.000000E+00,6.065941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.562275E+01,3.373522E+01,1.270317E+01,3.515341E+04,0.000000E+00,1.148775E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999062E+01,4.091573E+01,3.339728E+01,1.294165E+01
00:50:00,1.766321E+04,0.000000E+00,5.772342E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999174E+01,3.518557E+01,2.878977E+01,1.684809E+01,1.765793E+04,0.000000E+00,5.770615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999172E+01,3.517835E+01,3.219474E+01,1.385858E+01,1.866585E+04,0.000000E+00,6.099982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.568668E+01,3.364165E+01,1.277333E+01,3.519836E+04,0.000000E+00,1.150241E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999064E+01,4.095854E+01,3.322463E+01,1.307151E+01
01:00:00,1.769616E+04,0.000000E+00,5.783096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999174E+01,3.523706E+01,2.871813E+01,1.692167E+01,1.770719E+04,0.000000E+00,5.786698E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999172E+01,3.523404E+01,3.211581E+01,1.392435E+01,1.871901E+04,0.000000E+00,6.117340E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.574183E+01,3.354823E+01,1.284415E+01,3.516548E+04,0.000000E+00,1.149164E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999064E+01,4.099541E+01,3.305344E+01,1.320206E+01
01:10:00,1.777726E+04,0.000000E+00,5.809604E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999173E+01,3.528231E+01,2.864653E+01,1.699618E+01,1.779474E+04,0.000000E+00,5.815312E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999172E+01,3.528322E+01,3.203665E+01,1.399104E+01,1.881376E+04,0.000000E+00,6.148309E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.579069E+01,3.345440E+01,1.291604E+01,3.534399E+04,0.000000E+00,1.154998E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999063E+01,4.102869E+01,3.288320E+01,1.333364E+01
01:20:00,1.785949E+04,0.000000E+00,5.836476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999172E+01,3.532044E+01,2.853870E+01,1.713232E+01,1.788331E+04,0.000000E+00,5.844256E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999171E+01,3.532508E+01,3.192027E+01,1.410872E+01,1.890944E+04,0.000000E+00,6.179575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.583242E+01,3.332300E+01,1.303516E+01,3.552435E+04,0.000000E+00,1.160892E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999062E+01,4.105754E+01,3.267041E+01,1.351907E+01
01:30:00,1.794248E+04,0.000000E+00,5.863596E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999171E+01,3.535161E+01,2.838796E+01,1.734792E+01,1.797252E+04,0.000000E+00,5.873412E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999169E+01,3.535978E+01,3.175882E+01,1.429302E+01,1.900566E+04,0.000000E+00,6.211020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999159E+01,3.586719E+01,3.314535E+01,1.321668E+01,3.570560E+04,0.000000E+00,1.166815E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999061E+01,4.108209E+01,3.241076E+01,1.377167E+01
01:40:00,1.802640E+04,0.000000E+00,5.891022E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999169E+01,3.537696E+01,2.820793E+01,1.762749E+01,1.806259E+04,0.000000E+00,5.902845E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999167E+01,3.538852E+01,3.156665E+01,1.453093E+01,1.910265E+04,0.000000E+00,6.242716E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.589618E+01,3.293657E+01,1.344827E+01,3.588818E+04,0.000000E+00,1.172781E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999059E+01,4.110329E+01,3.212453E+01,1.407543E+01
01:50:00,1.811127E+04,0.000000E+00,5.918754E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999167E+01,3.539789E+01,2.799422E+01,1.797389E+01,1.815351E+04,0.000000E+00,5.932555E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.541272E+01,3.134054E+01,1.482377E+01,1.920042E+04,0.000000E+00,6.274665E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999155E+01,3.592077E+01,3.269520E+01,1.372986E+01,3.607214E+04,0.000000E+00,1.178793E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999057E+01,4.112219E+01,3.179056E+01,1.444690E+01
02:00:00,1.819711E+04,0.000000E+00,5.946803E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999165E+01,3.541557E+01,2.780916E+01,1.826722E+01,1.824531E+04,0.000000E+00,5.962553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999163E+01,3.543355E+01,3.114693E+01,1.506995E+01,1.929901E+04,0.000000E+00,6.306878E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999153E+01,3.594215E+01,3.248990E+01,1.396590E+01,3.625760E+04,0.000000E+00,1.184853E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999055E+01,4.113955E+01,3.149464E+01,1.477213E+01
