Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,221281340140.80316,661234594866.5153,661234594866.5153,221281340140.80316,221281340140.80316 
