Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,10761732195.916954,22017586200.794865,22017586200.794865,10761732195.916954,10761732195.916954 
