osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,floor_area_m2,floor_area_provenance,centroid_lon,centroid_lat
way/192352435,1716.1330551490182,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",7.021774178472736,17.041346666509813,26.465149592127233,27.76482945811953,5.811280247357897,0.0,0.0,1.5435559642033523,1.5435559642033523,0.0,0.0,0.0,85.64793610679057,1.2709411263035653,6.353491194981521,9.866948792133611,10.351505837211787,2.16660799206195,0.0,0.5754808830220074,0.0,0.0,0.0,30.58497582571444,0.0,success,,1716.13,eio_simulated,-103.48869898759433,3.3958148006434815e-05
way/205360641,2151.7744609536085,2.0,7.0,MediumOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",6.946908989217586,24.366924934576463,26.465155464596645,44.06336744251386,32.142744135581665,0.0,3.5787003864106044,0.0,3.5787003864106044,0.0,0.0,3.53278361255908,141.09658496545592,1.257390527048383,9.084671889508273,9.866950981554638,16.428057156857555,11.98371501058064,0.0,0.6477447699403194,0.0,0.0,1.3171206487031768,50.58565098419298,0.0,success,,4303.54,eio_simulated,-103.48867219918085,-8.0919978984561e-05
way/206374244,557.3319341815726,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",10.021804376600713,19.355974133179835,26.465191547373863,27.764873473750857,7.07174896517184,0.0,0.0,2.354884463012657,2.354884463012657,0.0,0.0,0.0,93.03447695908976,1.8139465921647289,7.216449124125171,9.866964434224302,10.351522247471584,2.6365460231870865,0.0,0.8779668645760829,0.0,0.0,0.0,32.763395285748956,0.0,success,,557.33,eio_simulated,-103.48873850184974,9.66420965811112e-06
way/206374820,1255.1439935671974,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",5.988624186892334,15.17589580180305,26.4651840099675,27.764865566189204,5.006725814120841,0.0,0.0,1.6865385779221786,1.6865385779221786,0.0,0.0,0.0,82.08783395689511,1.0839409778275124,5.6579988799946275,9.866961624068164,10.351519299311189,1.866647571827045,0.0,0.62878880492957,0.0,0.0,0.0,29.455857157958107,0.0,success,,1255.14,eio_simulated,-103.48865915712842,3.044777510152379e-05
way/206374822,2771.7169482357604,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.144281706094397,19.272305392487016,26.4650715880241,44.06322779156042,4.926857866986472,0.0,3.9730933636390757,0.0,3.9730933636390757,0.0,0.0,3.538911411250301,111.38374912004177,1.6551149888030858,7.185255074870149,9.866919710019848,16.42800509107189,1.8368705648328323,0.0,0.7191298988186727,0.0,0.0,1.3194052636336273,39.01070059205011,0.0,success,,2771.72,eio_simulated,-103.4887104159185,3.979270188859447e-05
way/206375383,781.7045473644088,3.0,10.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",42.149818872266245,64.21435029193465,19.67651763991537,28.25599320880537,59.728712698551426,1.9800006805718477,3.434211140360572,0.0,3.434211140360572,0.0,0.0,0.0,219.43960453240544,7.62911721588019,23.94090779064141,7.3359567186543675,10.534625436052488,22.268536497975532,0.7381996937362408,0.6215922164052635,0.0,0.0,0.0,73.06893556934548,6.129018507766376e-05,success,,2345.13,eio_simulated,-103.48875435411018,3.1047966441039815e-05
way/206375384,719.8484334412722,2.0,7.0,SmallOffice,perimeter_core,no_height,16.949298856427546,29.082663220547566,26.464675362538784,27.764331939539424,12.344202793237017,0.0,0.0,1.6147995651553344,1.6147995651553344,0.0,0.0,0.0,114.21997173744569,3.0678230930133856,10.842831163190308,9.86677198606461,10.351320348354605,4.60226443899697,0.0,0.602042492277733,0.0,0.0,0.0,39.33305352189761,3.1231340483908354e-05,success,,1439.7199999999998,eio_simulated,-103.48876105913747,2.0704777570273845e-05
way/206375385,946.797796150249,2.0,7.0,SmallOffice,perimeter_core,"no_height,no_year|GROUPMODE_MED",14.319304148312769,26.537210198393,26.46475903188445,27.76441971781196,11.000763312702889,0.0,0.0,1.5099897057350458,1.5099897057350458,0.0,0.0,0.0,107.59644611484012,2.591794050844611,9.893815003846466,9.866803180339415,10.351353074552398,4.1013925843483925,0.0,0.5629664420097856,0.0,0.0,0.0,37.36812433594107,2.4607686086102973e-05,success,,1893.6200000000003,eio_simulated,-103.4887475511437,-3.552990452603976e-05
way/206375846,281.2572702869536,1.0,3.5,FullServiceRestaurant,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",133.77783606187464,139.97849865679024,72.73333066870401,428.38951517410055,33.90750705905572,0.0,67.7626198139466,0.0,67.7626198139466,212.74644199662745,0.0,0.0,1089.295749431099,24.21378832719931,52.18790369721379,27.117022206551578,159.71560616332957,12.641668041813626,0.0,12.265034186324334,38.507106001389566,0.0,0.0,326.6481286238218,0.0,success,,281.26,eio_simulated,-103.48874388489732,2.400397505337958e-09
way/206376319,285.1663318204128,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",13.290072848812892,23.062784056358264,26.464759918076542,27.764420647524148,9.421080054821067,0.0,0.0,3.500629377794942,3.500629377794942,0.0,0.0,0.0,103.50374690338785,2.4055031856351334,8.598451654163938,9.866803510736641,10.351353421175133,3.5124424346788286,0.0,1.3051326496645326,0.0,0.0,0.0,36.03968685605421,0.0,success,,285.17,eio_simulated,-103.4887339043201,-1.7876030724176922e-05
way/206376503,2110.3617310557784,1.0,3.5,Courthouse,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",17.681978093876342,39.78751025478783,19.676669901613227,28.25621186058,6.73858522593043,0.0,3.566746359345207,0.0,3.566746359345207,0.0,0.0,0.0,115.70770169613303,3.2004380349916177,14.833897873272038,7.336013486078656,10.53470695555632,2.5123332526131903,0.0,0.6455810910414824,0.0,0.0,0.0,39.062970693553304,0.0,success,,2110.36,eio_simulated,-103.48872385474792,-1.8905703508962575e-05
way/221888647,1853.031293095693,3.0,10.5,OpenUBEMUnknown,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",4.525804943915509,33.34977773131351,39.99573951549812,52.10597669799614,32.008778132570754,0.21694750165562787,3.4198769020932667,0.0,3.4198769020932667,0.0,0.0,0.0,165.62290142504293,0.8191706948487072,12.433730932010153,14.911531572084133,19.426567080360506,11.933768733610089,0.08088410314726442,0.6189977192788813,0.0,0.0,0.0,60.22465083533973,0.0,success,,5559.09,eio_simulated,-103.48869617208238,8.532406224097791e-05
way/221890776,557.9295984836695,1.0,3.5,Courthouse,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",28.817703677741985,49.50402562962144,19.676640792437883,28.25617005904398,8.803726346754035,0.0,7.667113626420152,0.0,7.667113626420152,0.0,0.0,0.0,142.7253801320195,5.216004365671299,18.4564868674405,7.336002633363031,10.534691370773249,3.2822756864076132,0.0,1.3877475663820473,0.0,0.0,0.0,46.213208490037744,0.0,success,,557.93,eio_simulated,-103.48875068991947,-4.902364809808398e-06
way/221903110,175.25811182622326,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",165.49626651875997,167.01278453388466,93.53487310995138,562.9385193725059,46.11459410706265,0.0,86.97859329958948,0.0,86.97859329958948,475.430801232629,0.0,0.0,1597.5064321743828,29.954824239895554,62.26704243219915,34.87241967183695,209.87924230061262,17.192811891747954,0.0,15.743125387225694,86.05297502310584,0.0,0.0,455.96244094662376,0.0,success,,175.26,eio_simulated,-103.48874388493569,3.690819744857397e-10
way/240180464,1922.5847871439182,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",6.278172334919233,16.09108726254893,26.465167972650754,27.764848741294152,5.3478363316515125,0.0,0.0,1.5012790015432258,1.5012790015432258,0.0,0.0,0.0,83.4483916446078,1.1363491926203813,5.999207881921592,9.866955644907435,10.351513026519216,1.9938231238569701,0.0,0.5597188475873578,0.0,0.0,0.0,29.90756771741295,0.0,success,,1922.58,eio_simulated,-103.4887796193053,-2.9108960902648435e-05
way/240181910,398.82397114447446,1.0,3.5,MidriseApartment,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.503464617748453,10.526217859302069,3.9655309621192583,43.398461260915795,4.113448650672592,0.0,0.0,31.04703916637293,31.04703916637293,0.0,0.0,3.169664868863959,116.72382738599505,3.71112709581247,3.9244687520478716,1.4784609775449988,16.180161514984714,1.5336088335329612,0.0,11.575205518320486,0.0,0.0,1.1817398137288122,39.58477250597231,0.06589667514747206,success,,398.82,eio_simulated,-103.48875025862381,-4.315461775655175e-06
way/333639429,393.80822433854104,1.0,3.5,MidriseApartment,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.959583050606813,10.358461769017158,3.9654727766931206,43.39782448415589,4.133056429490813,0.0,0.0,30.962498976992805,30.962498976992805,0.0,0.0,3.15827721997877,115.93517470693536,3.612684532159833,3.861924584419129,1.4784392843889427,16.179924106778873,1.540919162494201,0.0,11.543686568594273,0.0,0.0,1.1774941793702447,39.395072418205494,0.06474236018813616,success,,393.81,eio_simulated,-103.48874388439724,9.554462545038766e-12
way/333639430,77.32651207069374,1.0,3.5,SmallOffice,single_zone,"no_height,no_year|GROUPMODE_MED",19.476651821853185,28.505161830107056,26.463906469312317,27.763525286653152,12.148234615877193,0.0,0.0,9.789964747695135,9.789964747695135,0.0,0.0,0.0,124.14744477149804,3.5252739797554264,10.627522474795153,9.866485321140772,10.351019605572322,4.529202015368262,0.0,3.649972976953682,0.0,0.0,0.0,42.54947637358562,0.0,success,,77.33,eio_simulated,-103.4887438868134,-3.055455802499161e-10
way/333639431,281.8858383704513,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",12.261397903395993,23.354193937780025,26.464709595382196,27.76436785352721,8.984712007274759,0.0,0.0,3.5272852835189705,3.5272852835189705,0.0,0.0,0.0,102.35666658087915,2.2193130205146745,8.707097417434651,9.866784749027152,10.351333738094842,3.349752208248234,0.0,1.3150707176838108,0.0,0.0,0.0,35.80935185100336,0.0,success,,281.89,eio_simulated,-103.48875973539018,-4.782224813730856e-06
way/333644291,525.6642979997653,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",8.161208879962508,18.393668667230965,26.465320716674775,27.76500898644082,6.382711134080446,0.0,0.0,2.426377258530976,2.426377258530976,0.0,0.0,0.0,89.5942956429205,1.477178807273214,6.857674701866387,9.867012592156422,10.351572770396757,2.3796534266969442,0.0,0.9046213805435868,0.0,0.0,0.0,31.837713678933312,0.0,success,,525.66,eio_simulated,-103.48874402256875,-3.602225286812707e-08
